Time(s),Distance(m)
3.84,0.0700
3.84,0.0700
3.84,0.0600
3.84,0.0700
3.84,0.0700
3.84,0.0700
3.84,0.0700
3.84,0.0700
3.84,0.0700
3.84,0.0700
3.94,0.0700
3.94,0.0700
3.94,0.0700
3.94,0.0700
3.94,0.0700
3.94,0.0700
3.94,0.0700
3.94,0.0800
3.94,0.0700
3.94,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.14,0.0800
4.24,0.0800
4.24,0.0800
4.24,0.0800
4.24,0.0800
4.24,0.0800
4.24,0.0800
4.24,0.0800
4.24,0.0800
4.24,0.0900
4.24,0.0900
4.24,0.0900
4.34,0.0900
4.34,0.0900
4.34,0.0900
4.34,0.0900
4.34,0.0900
4.34,0.0900
4.34,0.0900
4.34,0.0900
4.34,0.1000
4.34,0.0900
4.54,0.0900
4.54,0.0900
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.54,0.1000
4.64,0.1000
4.64,0.1000
4.64,0.1000
4.64,0.1000
4.64,0.1000
4.64,0.0900
4.64,0.1000
4.64,0.1000
4.64,0.1000
4.64,0.1000
4.64,0.1000
4.74,0.1000
4.74,0.1000
4.74,0.1000
4.74,0.1000
4.74,0.1000
4.74,0.1000
4.74,0.1100
4.74,0.1100
4.74,0.1100
4.74,0.1100
4.94,0.1100
4.94,0.1100
4.94,0.1100
4.94,0.1100
4.94,0.1200
4.94,0.1200
4.94,0.1200
4.94,0.1200
4.94,0.1200
4.94,0.1200
4.94,0.1200
4.94,0.1100
4.94,0.1100
4.94,0.1100
4.94,0.1100
4.94,0.1100
4.94,0.1100
4.94,0.1100
4.94,0.1100
5.04,0.1100
5.04,0.1200
5.04,0.1200
5.04,0.1200
5.04,0.1200
5.04,0.1200
5.04,0.1200
5.04,0.1200
5.04,0.1200
5.04,0.1200
5.14,0.1200
5.14,0.1200
5.14,0.1200
5.14,0.1200
5.14,0.1200
5.14,0.1200
5.14,0.1200
5.14,0.1200
5.14,0.1200
5.14,0.1200
5.34,0.1200
5.34,0.1200
5.34,0.1200
5.34,0.1200
5.34,0.1200
5.34,0.1200
5.34,0.1200
5.34,0.1200
5.34,0.1200
5.34,0.1200
5.34,0.1200
5.34,0.1200
5.34,0.1300
5.34,0.1200
5.34,0.1200
5.34,0.1200
5.34,0.1300
5.34,0.1300
5.34,0.1300
5.44,0.1200
5.44,0.1200
5.44,0.1300
5.44,0.1200
5.44,0.1200
5.44,0.1300
5.44,0.1300
5.44,0.1300
5.44,0.1300
5.44,0.1300
5.44,0.1200
5.54,0.1300
5.54,0.1300
5.54,0.1300
5.54,0.1300
5.54,0.1300
5.54,0.1300
5.54,0.1200
5.54,0.1200
5.54,0.1300
5.54,0.1200
5.64,0.1200
5.64,0.1200
5.64,0.1200
5.64,0.1300
5.64,0.1200
5.64,0.1200
5.64,0.1200
5.64,0.1200
5.64,0.1200
5.64,0.1200
5.84,0.1200
5.84,0.1200
5.84,0.1200
5.84,0.1300
5.84,0.1100
5.84,0.1200
5.84,0.1200
5.84,0.1200
5.84,0.1300
5.84,0.1200
5.84,0.1200
5.84,0.1200
5.84,0.1200
5.84,0.1200
5.84,0.1200
5.84,0.1300
5.84,0.1200
5.84,0.1200
5.84,0.1200
5.94,0.1300
5.94,0.1200
5.94,0.1200
5.94,0.1300
5.94,0.1300
5.94,0.1200
5.94,0.1300
5.94,0.1300
5.94,0.1400
5.94,0.1400
5.94,0.1300
6.14,0.1300
6.14,0.1300
6.14,0.1300
6.14,0.1300
6.14,0.1200
6.14,0.1300
6.14,0.1300
6.14,0.1300
6.14,0.1400
6.14,0.1300
6.14,0.1300
6.14,0.1300
6.14,0.1300
6.14,0.1300
6.14,0.1300
6.14,0.1200
6.14,0.1300
6.14,0.1300
6.24,0.1300
6.24,0.1300
6.24,0.1400
6.24,0.1400
6.24,0.1400
6.24,0.1400
6.24,0.1400
6.24,0.1400
6.24,0.1400
6.24,0.1500
6.24,0.1500
6.34,0.1500
6.34,0.1500
6.34,0.1500
6.34,0.1500
6.34,0.1500
6.34,0.1500
6.34,0.1500
6.34,0.1500
6.34,0.1500
6.34,0.1500
6.44,0.1500
6.44,0.1500
6.44,0.1400
6.44,0.1500
6.44,0.1500
6.44,0.1500
6.44,0.1500
6.44,0.1500
6.44,0.1500
6.44,0.1500
6.64,0.1500
6.64,0.1400
6.64,0.1500
6.64,0.1500
6.64,0.1500
6.64,0.1500
6.64,0.1400
6.64,0.1500
6.64,0.1500
6.64,0.1500
6.64,0.1500
6.64,0.1500
6.64,0.1500
6.64,0.1500
6.64,0.1500
6.64,0.1600
6.64,0.1500
6.64,0.1600
6.64,0.1600
6.74,0.1600
6.74,0.1600
6.74,0.1600
6.74,0.1600
6.74,0.1600
6.74,0.1600
6.74,0.1600
6.74,0.1600
6.74,0.1600
6.74,0.1600
6.74,0.1600
6.84,0.1600
6.84,0.1600
6.84,0.1600
6.84,0.1600
6.84,0.1600
6.84,0.1600
6.84,0.1600
6.84,0.1600
6.84,0.1600
6.84,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.04,0.1600
7.14,0.1600
7.14,0.1600
7.14,0.1600
7.14,0.1600
7.14,0.1600
7.14,0.1600
7.14,0.1600
7.14,0.1600
7.14,0.1600
7.14,0.1600
7.14,0.1600
7.24,0.1600
7.24,0.1600
7.24,0.1600
7.24,0.1600
7.24,0.1600
7.24,0.1600
7.24,0.1600
7.24,0.1600
7.24,0.1600
7.24,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.44,0.1600
7.54,0.1700
7.54,0.1600
7.54,0.1600
7.54,0.1600
7.64,0.1600
7.64,0.1600
7.64,0.1600
7.64,0.1600
7.64,0.1600
7.64,0.1600
7.64,0.1600
7.64,0.1600
7.64,0.1600
7.64,0.1600
7.84,0.1600
7.84,0.1600
7.84,0.1600
7.84,0.1600
7.84,0.1600
7.84,0.1600
7.84,0.1600
7.84,0.1600
7.84,0.1600
8.14,0.2000
8.14,0.1700
8.14,0.1700
8.14,0.1700
8.14,0.1700
8.14,0.1600
8.14,0.1600
8.14,0.1600
8.14,0.1600
8.14,0.1600
8.14,0.1600
8.14,0.1600
8.14,0.1600
8.14,0.1600
8.24,0.1600
8.24,0.1600
8.24,0.1600
8.24,0.1600
8.54,0.1800
8.54,0.1700
8.64,0.1700
8.64,0.1700
8.64,0.1700
8.64,0.1700
8.64,0.1700
8.64,0.1700
8.64,0.1700
8.64,0.1700
8.64,0.1700
8.64,0.1700
8.64,0.1700
8.74,0.1700
8.74,0.1700
8.74,0.1700
8.74,0.1700
8.74,0.1700
8.74,0.1700
8.74,0.1700
8.74,0.1700
8.74,0.1700
8.74,0.1700
8.94,0.1700
9.04,0.1900
9.04,0.1800
9.04,0.1800
9.04,0.1700
9.04,0.1700
9.04,0.1700
9.04,0.1700
9.04,0.1800
9.04,0.1700
9.14,0.1700
9.14,0.1700
9.14,0.1700
9.14,0.1700
9.14,0.1700
9.14,0.1700
9.14,0.1700
9.14,0.1700
9.14,0.1700
9.14,0.1800
9.24,0.1800
9.24,0.1800
9.44,0.1800
9.44,0.1800
9.44,0.1800
9.44,0.1800
9.44,0.1800
9.44,0.1700
9.44,0.1700
9.44,0.1700
9.44,0.1700
9.44,0.1700
9.54,0.1700
9.54,0.1700
9.54,0.1700
9.54,0.1800
9.84,0.3400
9.84,0.1900
9.84,0.1800
9.84,0.1800
9.84,0.1900
9.84,0.1900
9.84,0.1800
9.94,0.1900
9.94,0.1900
9.94,0.1900
9.94,0.1900
9.94,0.1900
9.94,0.1800
9.94,0.1800
9.94,0.1900
9.94,0.1900
9.94,0.1800
9.94,0.1800
10.04,0.1800
10.04,0.1800
10.04,0.1800
10.04,0.1800
10.04,0.1800
10.04,0.1800
10.14,0.3500
10.14,0.1900
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.34,0.1800
10.44,0.1900
10.44,0.1900
10.44,0.1900
10.44,0.1800
10.44,0.1800
10.44,0.1800
10.44,0.1800
10.44,0.1900
10.44,0.1900
10.44,0.1900
10.44,0.1800
10.54,0.1800
10.54,0.1800
10.54,0.1800
10.54,0.1800
10.54,0.1800
10.54,0.1800
10.54,0.1900
10.54,0.1900
10.54,0.1800
10.54,0.1900
10.64,0.1900
10.64,0.1900
10.64,0.1900
10.64,0.1900
10.64,0.1900
10.64,0.1900
10.64,0.1900
10.64,0.1900
10.64,0.1900
10.64,0.1900
10.74,0.1900
10.74,0.1900
10.74,0.1900
10.74,0.1900
10.74,0.1900
10.74,0.1900
10.74,0.1800
10.74,0.1800
10.74,0.1900
10.84,0.1900
10.84,0.1900
10.84,0.1900
10.84,0.1900
10.84,0.1900
10.84,0.1900
10.84,0.2000
10.84,0.1900
10.84,0.1900
10.84,0.1800
11.04,0.1900
11.04,0.1900
11.04,0.1900
11.04,0.1900
11.04,0.1900
11.04,0.1900
11.04,0.1900
11.04,0.1900
11.04,0.2000
11.04,0.2000
11.04,0.2000
11.04,0.2000
11.04,0.2000
11.04,0.2000
11.04,0.2000
11.04,0.1900
11.04,0.1900
11.04,0.1900
11.04,0.1900
11.04,0.2000
11.14,0.2000
11.14,0.1900
11.14,0.1900
11.14,0.1900
11.14,0.2000
11.14,0.2000
11.14,0.2000
11.14,0.2000
11.14,0.2000
11.14,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.34,0.2000
11.44,0.2000
11.44,0.2000
11.44,0.2000
11.44,0.2000
11.44,0.2000
11.44,0.2000
11.44,0.2000
11.44,0.2100
11.44,0.2000
11.44,0.2000
11.54,0.2000
11.54,0.2000
11.54,0.2000
11.54,0.2000
11.54,0.2000
11.54,0.2000
11.54,0.2000
11.54,0.2000
11.54,0.2000
11.54,0.2000
11.74,0.2000
11.74,0.2000
11.74,0.2100
11.74,0.2000
11.74,0.2000
11.74,0.2100
11.74,0.2000
11.74,0.2000
11.74,0.2000
11.74,0.2000
11.74,0.2000
11.74,0.2000
11.74,0.2000
11.74,0.2100
11.74,0.2100
11.74,0.2100
11.74,0.2000
11.74,0.2000
11.84,0.2000
11.84,0.2000
11.84,0.2000
11.84,0.2000
11.84,0.2000
11.84,0.2000
11.84,0.2100
11.84,0.2000
11.84,0.2000
11.84,0.2000
11.84,0.2000
12.04,0.2000
12.04,0.2000
12.04,0.2000
12.04,0.2100
12.04,0.2100
12.04,0.2000
12.04,0.2000
12.04,0.2000
12.04,0.2000
12.04,0.1900
12.04,0.2000
12.04,0.2000
12.04,0.2100
12.04,0.2100
12.04,0.2100
12.04,0.2000
12.04,0.2000
12.04,0.1900
12.04,0.1900
12.04,0.2000
12.14,0.2000
12.14,0.2000
12.14,0.2100
12.14,0.2000
12.14,0.2000
12.14,0.2100
12.14,0.2000
12.14,0.2100
12.14,0.2100
12.14,0.2100
12.34,0.2000
12.34,0.2000
12.34,0.2000
12.34,0.2000
12.34,0.2000
12.34,0.2100
12.34,0.2100
12.34,0.2100
12.34,0.2100
12.34,0.2100
12.34,0.2000
12.34,0.2100
12.34,0.2100
12.34,0.2100
12.34,0.2000
12.34,0.2200
12.34,0.2200
12.34,0.2100
12.34,0.2100
12.44,0.2100
12.44,0.2000
12.44,0.2000
12.44,0.2000
12.44,0.2000
12.44,0.2100
12.44,0.2000
12.44,0.2000
12.44,0.2100
12.44,0.2100
12.44,0.2000
12.54,0.2100
12.54,0.2000
12.54,0.2100
12.54,0.2100
12.54,0.2000
12.54,0.2100
12.54,0.2100
12.54,0.2200
12.54,0.2100
12.54,0.2100
12.74,0.2100
12.74,0.2000
12.74,0.2000
12.74,0.2100
12.74,0.2100
12.74,0.2200
12.74,0.2000
12.74,0.2100
12.74,0.2200
12.74,0.2200
12.74,0.2200
12.74,0.2300
12.74,0.2200
12.74,0.2100
12.74,0.2100
12.74,0.2100
12.74,0.2200
12.74,0.2100
12.74,0.2100
12.84,0.2200
12.84,0.2100
12.84,0.2100
12.84,0.2100
12.84,0.2200
12.84,0.2200
12.84,0.2000
12.84,0.2100
12.84,0.2200
12.84,0.2200
13.04,0.2100
13.04,0.2300
13.04,0.2200
13.04,0.2300
13.04,0.2300
13.04,0.2300
13.04,0.2300
13.04,0.2300
13.04,0.2300
13.04,0.2300
13.04,0.2300
13.04,0.2200
13.04,0.2300
13.04,0.2300
13.04,0.2300
13.04,0.2300
13.04,0.2300
13.04,0.2300
13.04,0.2300
13.04,0.2300
13.14,0.2300
13.14,0.2300
13.14,0.2300
13.14,0.2300
13.14,0.2300
13.14,0.2400
13.14,0.2300
13.14,0.2400
13.14,0.2400
13.14,0.2300
13.34,0.2300
13.34,0.2300
13.34,0.2200
13.34,0.2100
13.34,0.2100
13.34,0.2200
13.34,0.2300
13.34,0.2200
13.34,0.2200
13.34,0.2200
13.34,0.2300
13.34,0.2200
13.34,0.2300
13.34,0.2300
13.34,0.2300
13.34,0.2200
13.34,0.2300
13.34,0.2300
13.34,0.2300
13.34,0.2400
13.44,0.2400
13.44,0.2400
13.44,0.2400
13.44,0.2400
13.44,0.2400
13.44,0.2400
13.44,0.2400
13.44,0.2400
13.44,0.2300
13.44,0.2400
13.54,0.2500
13.54,0.2400
13.54,0.2500
13.54,0.2500
13.54,0.2500
13.54,0.2500
13.54,0.2500
13.54,0.2500
13.54,0.2500
13.54,0.2500
13.74,0.2500
13.74,0.2500
13.74,0.2500
13.74,0.2500
13.74,0.2500
13.74,0.2500
13.74,0.2500
13.74,0.2600
13.74,0.2600
13.74,0.2600
13.74,0.2500
13.74,0.2600
13.74,0.2600
13.74,0.2600
13.74,0.2500
13.74,0.2500
13.74,0.2500
13.74,0.2700
13.84,0.2500
13.84,0.2600
13.84,0.2500
13.84,0.2500
13.84,0.2500
13.84,0.2500
13.84,0.2500
13.84,0.2500
13.84,0.2500
13.84,0.2500
13.84,0.2500
14.04,0.2600
14.04,0.2600
14.04,0.2600
14.04,0.2600
14.04,0.2500
14.04,0.2500
14.04,0.2500
14.04,0.2600
14.04,0.2500
14.04,0.2500
14.04,0.2500
14.04,0.2600
14.04,0.2600
14.04,0.2600
14.04,0.2600
14.04,0.2600
14.04,0.2500
14.04,0.2500
14.04,0.2500
14.14,0.2500
14.14,0.2500
14.14,0.2500
14.14,0.2400
14.14,0.2400
14.14,0.2400
14.14,0.2600
14.14,0.2300
14.14,0.2500
14.14,0.2300
14.14,0.2500
14.34,0.2300
14.34,0.2400
14.34,0.2400
14.34,0.2400
14.34,0.2400
14.34,0.2300
14.34,0.2300
14.34,0.2500
14.34,0.2500
14.34,0.2300
14.34,0.2300
14.34,0.2400
14.34,0.2400
14.34,0.2400
14.34,0.2300
14.34,0.2400
14.34,0.2300
14.34,0.2400
14.34,0.2500
14.44,0.2500
14.44,0.2400
14.44,0.2600
14.44,0.2400
14.44,0.2400
14.44,0.2400
14.44,0.2500
14.44,0.2400
14.44,0.2400
14.44,0.2400
14.44,0.2300
14.54,0.2400
14.54,0.2400
14.54,0.2400
14.54,0.2400
14.54,0.2400
14.54,0.2400
14.54,0.2400
14.54,0.2400
14.54,0.2400
14.54,0.2300
14.74,0.2400
14.74,0.2300
14.74,0.2400
14.74,0.2400
14.74,0.2500
14.74,0.2400
14.74,0.2500
14.74,0.2300
14.74,0.2500
14.74,0.2300
14.74,0.2300
14.74,0.2300
14.74,0.2400
14.74,0.2300
14.74,0.2300
14.74,0.2400
14.74,0.2200
14.74,0.2300
14.84,0.2500
14.84,0.2400
14.84,0.2500
14.84,0.2400
14.84,0.2500
14.84,0.2500
14.84,0.2500
14.84,0.2400
14.84,0.2300
14.84,0.2500
14.84,0.2600
15.04,0.2400
15.04,0.2400
15.04,0.2400
15.04,0.2400
15.04,0.2500
15.04,0.2500
15.04,0.2500
15.04,0.2500
15.04,0.2500
15.04,0.2600
15.04,0.2500
15.04,0.2500
15.04,0.2500
15.04,0.2500
15.04,0.2600
15.04,0.2400
15.04,0.2500
15.04,0.2500
15.04,0.2500
15.14,0.2600
15.14,0.2300
15.14,0.2400
15.14,0.2600
15.14,0.2400
15.14,0.2200
15.14,0.2100
15.14,0.2100
15.14,0.2200
15.14,0.2200
15.14,0.2300
15.24,0.2100
15.24,0.2100
15.24,0.2200
15.24,0.2300
15.24,0.2300
15.24,0.2500
15.24,0.2500
15.24,0.2400
15.24,0.2300
15.24,0.2300
15.44,0.2500
15.44,0.2500
15.44,0.2500
15.44,0.2600
15.44,0.2600
15.44,0.2400
15.44,0.2500
15.44,0.2600
15.44,0.2600
15.44,0.2500
15.44,0.2500
15.44,0.2500
15.44,0.2500
15.44,0.2600
15.44,0.2500
15.44,0.2400
15.44,0.2500
15.44,0.2500
15.44,0.2600
15.54,0.2500
15.54,0.2600
15.54,0.2600
15.54,0.2500
15.54,0.2500
15.54,0.2600
15.54,0.2600
15.54,0.2600
15.54,0.2700
15.54,0.2600
15.54,0.2600
15.64,0.2600
15.64,0.2600
15.64,0.2600
15.64,0.2600
15.64,0.2600
15.64,0.2600
15.64,0.2600
15.64,0.2500
15.64,0.2600
15.74,0.2500
15.74,0.2500
15.74,0.2500
15.74,0.2500
15.74,0.2600
15.74,0.2600
15.74,0.2600
15.74,0.2600
15.74,0.2600
15.74,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2500
15.94,0.2600
15.94,0.2600
15.94,0.2600
15.94,0.2600
16.04,0.2600
16.04,0.2600
16.04,0.2600
16.04,0.2600
16.04,0.2600
16.04,0.2600
16.04,0.2700
16.04,0.2700
16.04,0.2700
16.04,0.2700
16.14,0.2700
16.14,0.2700
16.14,0.2700
16.14,0.2700
16.14,0.2700
16.14,0.2700
16.14,0.2700
16.14,0.2700
16.14,0.2700
16.14,0.2700
16.14,0.2700
16.34,0.2700
16.34,0.2700
16.34,0.2700
16.34,0.2700
16.34,0.2700
16.34,0.2700
16.34,0.2700
16.34,0.2700
16.34,0.2700
16.34,0.2800
16.34,0.2900
16.34,0.2900
16.34,0.3000
16.34,0.3000
16.34,0.3000
16.34,0.3000
16.34,0.2900
16.34,0.2900
16.34,0.2900
16.44,0.2900
16.44,0.2900
16.44,0.2900
16.44,0.2900
16.44,0.2900
16.44,0.2900
16.44,0.2900
16.44,0.2900
16.44,0.2900
16.44,0.2900
16.44,0.2900
16.54,0.3000
16.54,0.2900
16.54,0.2900
16.54,0.2900
16.54,0.3000
16.54,0.3000
16.54,0.3000
16.54,0.3100
16.54,0.3200
16.54,0.3100
16.74,0.3100
16.74,0.3100
16.74,0.3200
16.74,0.3100
16.74,0.3100
16.74,0.3100
16.74,0.3100
16.74,0.3100
16.74,0.3100
16.74,0.3100
16.74,0.3100
16.74,0.3100
16.74,0.3100
16.74,0.3100
16.74,0.3200
16.74,0.3300
16.74,0.3300
16.74,0.3300
16.84,0.3300
16.84,0.3300
16.84,0.3300
16.84,0.3300
16.84,0.3200
16.84,0.3200
16.84,0.3200
16.84,0.3200
16.84,0.3200
16.84,0.3200
16.84,0.3200
17.04,0.3300
17.04,0.3300
17.04,0.3300
17.04,0.3300
17.04,0.3200
17.04,0.3200
17.04,0.3200
17.04,0.3200
17.04,0.3300
17.04,0.3300
17.04,0.3300
17.04,0.3300
17.04,0.3300
17.04,0.3200
17.04,0.3200
17.04,0.3200
17.04,0.3200
17.04,0.3100
17.04,0.3200
17.14,0.3100
17.14,0.3100
17.14,0.2900
17.14,0.2900
17.14,0.2800
17.14,0.2800
17.14,0.2800
17.14,0.2800
17.14,0.2800
17.14,0.2800
17.14,0.2800
17.24,0.2800
17.24,0.2800
17.24,0.2800
17.24,0.2800
17.24,0.2800
17.24,0.2800
17.24,0.2800
17.24,0.2800
17.24,0.2800
17.24,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.2800
17.44,0.3100
17.44,0.3100
17.44,0.3100
17.54,0.3100
17.54,0.3000
17.54,0.3000
17.54,0.3000
17.54,0.3000
17.54,0.3000
17.54,0.3100
17.54,0.3100
17.54,0.3200
17.54,0.3300
17.64,0.3400
17.64,0.3500
17.64,0.3600
17.64,0.3600
17.64,0.3700
17.64,0.3600
17.64,0.3600
17.64,0.3600
17.64,0.3500
17.64,0.3400
17.84,0.3300
17.84,0.3200
17.84,0.3200
17.84,0.3200
17.84,0.3100
17.84,0.3100
17.84,0.3100
17.84,0.3100
17.84,0.3200
17.84,0.3200
17.84,0.3200
17.84,0.3200
17.84,0.3200
17.84,0.3200
17.84,0.3200
17.84,0.3300
17.84,0.3200
17.84,0.3200
17.84,0.3200
17.94,0.3200
17.94,0.3200
17.94,0.3200
17.94,0.3200
17.94,0.3200
17.94,0.3200
17.94,0.3300
17.94,0.3300
17.94,0.3200
17.94,0.3300
18.04,0.3200
18.04,0.3300
18.04,0.3300
18.04,0.3200
18.04,0.3200
18.04,0.3200
18.04,0.3200
18.04,0.3200
18.04,0.3200
18.04,0.3200
18.04,0.3200
18.24,0.3300
18.24,0.3300
18.24,0.3300
18.24,0.3300
18.24,0.3300
18.24,0.3300
18.24,0.3300
18.24,0.3300
18.24,0.3300
18.24,0.3200
18.24,0.3200
18.24,0.3200
18.24,0.3200
18.24,0.3200
18.24,0.3200
18.24,0.3200
18.24,0.3200
18.24,0.3200
18.24,0.3300
18.34,0.3300
18.34,0.3300
18.34,0.3300
18.34,0.3300
18.34,0.3300
18.34,0.3300
18.34,0.3300
18.34,0.3200
18.34,0.3300
18.34,0.3200
18.34,0.3200
18.54,0.3200
18.54,0.3300
18.54,0.3300
18.54,0.3300
18.54,0.3300
18.54,0.3300
18.54,0.3300
18.54,0.3200
18.54,0.3200
18.54,0.3200
18.54,0.3200
18.54,0.3200
18.54,0.3200
18.54,0.3200
18.54,0.3200
18.54,0.3200
18.54,0.3200
18.54,0.3200
18.64,0.3200
18.64,0.3300
18.64,0.3300
18.64,0.3300
18.64,0.3300
18.64,0.3300
18.64,0.3300
18.64,0.3300
18.64,0.3200
18.64,0.3200
18.64,0.3200
18.74,0.3200
18.74,0.3200
18.74,0.3200
18.74,0.3200
18.74,0.3200
18.74,0.3200
18.74,0.3200
18.74,0.3200
18.74,0.3300
18.74,0.3300
18.84,0.3300
18.84,0.3300
18.84,0.3300
18.84,0.3300
18.84,0.3300
18.84,0.3300
18.84,0.3300
18.84,0.3300
18.84,0.3300
18.84,0.3300
18.94,0.3300
18.94,0.3300
18.94,0.3300
18.94,0.3300
18.94,0.3300
18.94,0.3300
18.94,0.3300
18.94,0.3300
18.94,0.3300
18.94,0.3300
19.14,0.3300
19.14,0.3300
19.14,0.3300
19.14,0.3300
19.14,0.3300
19.14,0.3300
19.14,0.3300
19.14,0.3300
19.14,0.3300
19.14,0.3300
19.14,0.3300
19.14,0.3300
19.14,0.3300
19.14,0.3300
19.14,0.3300
