Time(s),Distance(m)
4.29,0.0600
4.39,0.0700
4.39,0.0500
4.39,0.0500
4.39,0.0500
4.39,0.0500
4.39,0.0500
4.39,0.0400
4.39,0.0500
4.39,0.0500
4.39,0.0500
4.58,0.0500
4.58,0.0500
4.58,0.0700
4.58,0.0500
4.58,0.0600
4.58,0.0700
4.58,0.0600
4.58,0.0500
4.58,0.0600
4.58,0.0500
4.58,0.0500
4.58,0.0600
4.58,0.0600
4.58,0.0600
4.58,0.0500
4.58,0.0700
4.58,0.0500
4.58,0.0500
4.58,0.0500
4.68,0.0400
4.68,0.0400
4.68,0.0500
4.69,0.0500
4.69,0.0700
4.69,0.0600
4.69,0.0600
4.69,0.0500
4.69,0.0500
4.69,0.0500
4.79,0.0600
4.79,0.0500
4.79,0.0600
4.79,0.0600
4.79,0.0500
4.79,0.0600
4.79,0.0500
4.79,0.0700
4.79,0.0600
4.79,0.0700
4.98,0.0600
4.98,0.0600
4.98,0.0600
4.98,0.0700
4.98,0.0700
4.98,0.0700
4.98,0.0500
4.98,0.0600
4.98,0.0600
4.98,0.0500
4.98,0.0600
4.98,0.0600
4.98,0.0600
4.98,0.0600
4.98,0.0600
4.98,0.0600
4.98,0.0700
4.98,0.0700
4.98,0.0500
4.98,0.0700
5.08,0.0700
5.09,0.0700
5.09,0.0700
5.09,0.0700
5.09,0.0700
5.09,0.0800
5.09,0.0700
5.09,0.0800
5.09,0.0800
5.09,0.0700
5.19,0.0700
5.19,0.0800
5.19,0.0800
5.19,0.0700
5.19,0.0700
5.19,0.0700
5.19,0.0700
5.19,0.0700
5.19,0.0700
5.19,0.0700
5.38,0.0700
5.38,0.0700
5.38,0.0800
5.38,0.0800
5.38,0.0800
5.38,0.0700
5.38,0.0800
5.38,0.0800
5.38,0.0800
5.38,0.0800
5.38,0.0800
5.38,0.0800
5.38,0.0800
5.38,0.0700
5.38,0.0800
5.38,0.0800
5.38,0.0800
5.38,0.0700
5.38,0.0800
5.38,0.0800
5.48,0.0700
5.48,0.0800
5.48,0.0900
5.48,0.1000
5.48,0.0900
5.48,0.0900
5.48,0.0800
5.48,0.0800
5.48,0.0800
5.59,0.0800
5.59,0.0800
5.59,0.0800
5.59,0.1000
5.59,0.0900
5.59,0.1000
5.59,0.0900
5.59,0.0800
5.59,0.0900
5.59,0.0800
5.69,0.0900
5.69,0.0900
5.69,0.0900
5.69,0.1000
5.69,0.0900
5.69,0.1000
5.69,0.0800
5.69,0.0800
5.69,0.1000
5.69,0.0900
5.88,0.1100
5.88,0.1000
5.88,0.0900
5.88,0.1000
5.88,0.1000
5.88,0.0900
5.88,0.1000
5.88,0.0900
5.88,0.0900
5.88,0.1100
5.88,0.1100
5.88,0.1000
5.88,0.1000
5.88,0.1000
5.88,0.1000
5.88,0.1100
5.88,0.1000
5.88,0.1000
5.88,0.1000
5.88,0.1000
5.98,0.1100
5.99,0.1100
5.99,0.1100
5.99,0.1100
5.99,0.1000
5.99,0.1000
5.99,0.1000
5.99,0.1100
5.99,0.1100
5.99,0.1100
6.09,0.1100
6.09,0.1100
6.09,0.1100
6.09,0.1100
6.09,0.1100
6.09,0.1000
6.09,0.1100
6.09,0.1100
6.09,0.1100
6.09,0.1300
6.19,0.1100
6.19,0.1200
6.19,0.1100
6.19,0.1200
6.19,0.1300
6.19,0.1100
6.19,0.1200
6.19,0.1200
6.19,0.1200
6.19,0.1300
6.38,0.1200
6.38,0.1200
6.38,0.1100
6.38,0.1100
6.38,0.1200
6.38,0.1100
6.38,0.1300
6.38,0.1300
6.38,0.1200
6.38,0.1200
6.38,0.1300
6.38,0.1200
6.38,0.1300
6.38,0.1300
6.38,0.1200
6.38,0.1200
6.38,0.1200
6.38,0.1300
6.38,0.1300
6.38,0.1200
6.49,0.1200
6.49,0.1300
6.49,0.1300
6.49,0.1200
6.49,0.1300
6.49,0.1300
6.49,0.1300
6.49,0.1300
6.49,0.1300
6.49,0.1200
6.68,0.1200
6.68,0.1300
6.68,0.1200
6.68,0.1200
6.68,0.1300
6.68,0.1300
6.68,0.1300
6.68,0.1400
6.68,0.1400
6.68,0.1300
6.68,0.1300
6.68,0.1300
6.68,0.1400
6.68,0.1400
6.68,0.1300
6.68,0.1200
6.68,0.1400
6.68,0.1400
6.79,0.1400
6.79,0.1400
6.79,0.1400
6.79,0.1400
6.79,0.1300
6.79,0.1400
6.79,0.1300
6.79,0.1400
6.79,0.1400
6.79,0.1400
6.79,0.1400
6.98,0.1400
6.98,0.1400
6.98,0.1400
6.98,0.1400
6.98,0.1400
6.98,0.1400
6.98,0.1400
6.98,0.1400
6.98,0.1400
6.98,0.1400
6.98,0.1500
6.98,0.1400
6.98,0.1400
6.98,0.1400
6.98,0.1400
6.98,0.1400
6.98,0.1400
6.98,0.1500
6.98,0.1400
6.98,0.1400
7.08,0.1400
7.09,0.1400
7.09,0.1400
7.09,0.1300
7.09,0.1400
7.09,0.1400
7.09,0.1500
7.09,0.1400
7.09,0.1400
7.09,0.1500
7.19,0.1500
7.19,0.1400
7.19,0.1400
7.19,0.1500
7.19,0.1500
7.19,0.1400
7.19,0.1400
7.19,0.1500
7.19,0.1500
7.19,0.1500
7.29,0.1500
7.29,0.1500
7.29,0.1500
7.29,0.1600
7.29,0.1500
7.29,0.1500
7.29,0.1500
7.29,0.1500
7.29,0.1400
7.29,0.1500
7.48,0.1500
7.48,0.1600
7.48,0.1500
7.48,0.1500
7.48,0.1500
7.48,0.1500
7.48,0.1500
7.48,0.1500
7.48,0.1600
7.48,0.1500
7.48,0.1600
7.48,0.1600
7.48,0.1500
7.48,0.1500
7.48,0.1500
7.48,0.1500
7.48,0.1500
7.48,0.1500
7.48,0.1500
7.59,0.1600
7.59,0.1600
7.59,0.1600
7.59,0.1500
7.59,0.1500
7.59,0.1500
7.59,0.1600
7.59,0.1600
7.59,0.1500
7.59,0.1600
7.69,0.1500
7.69,0.1500
7.69,0.1500
7.69,0.1500
7.69,0.1500
7.69,0.1600
7.69,0.1600
7.69,0.1500
7.69,0.1500
7.69,0.1600
7.88,0.1600
7.88,0.1500
7.88,0.1500
7.88,0.1600
7.88,0.1600
7.88,0.1500
7.88,0.1600
7.88,0.1500
7.88,0.1500
7.88,0.1600
7.88,0.1600
7.88,0.1600
7.88,0.1600
7.88,0.1600
7.88,0.1600
7.88,0.1600
7.88,0.1600
7.88,0.1600
7.88,0.1600
7.99,0.1600
7.99,0.1600
7.99,0.1600
7.99,0.1500
7.99,0.1600
7.99,0.1600
7.99,0.1600
7.99,0.1600
7.99,0.1600
7.99,0.1600
7.99,0.1600
8.09,0.1600
8.09,0.1600
8.09,0.1600
8.09,0.1600
8.09,0.1600
8.09,0.1600
8.09,0.1600
8.09,0.1600
8.09,0.1500
8.09,0.1600
8.19,0.1600
8.19,0.1600
8.19,0.1600
8.19,0.1600
8.19,0.1600
8.19,0.1600
8.19,0.1600
8.19,0.1600
8.19,0.1600
8.19,0.1600
8.38,0.1600
8.38,0.1600
8.38,0.1600
8.38,0.1600
8.38,0.1600
8.38,0.1600
8.38,0.1600
8.38,0.1600
8.38,0.1700
8.38,0.1600
8.38,0.1600
8.38,0.1600
8.38,0.1600
8.38,0.1600
8.38,0.1700
8.38,0.1700
8.38,0.1600
8.38,0.1600
8.38,0.1600
8.48,0.1600
8.48,0.1600
8.48,0.1600
8.48,0.1600
8.48,0.1600
8.48,0.1600
8.48,0.1600
8.48,0.1600
8.48,0.1600
8.48,0.1600
8.59,0.1700
8.59,0.1700
8.59,0.1700
8.59,0.1700
8.59,0.1600
8.59,0.1700
8.59,0.1600
8.59,0.1600
8.59,0.1600
8.59,0.1600
8.78,0.1700
8.78,0.1600
8.78,0.1700
8.78,0.1700
8.78,0.1700
8.78,0.1600
8.78,0.1700
8.78,0.1700
8.78,0.1700
8.78,0.1700
8.78,0.1700
8.78,0.1700
8.78,0.1700
8.78,0.1700
8.78,0.1800
8.78,0.1800
8.78,0.1700
8.78,0.1700
8.78,0.1700
8.89,0.1700
8.89,0.1700
8.89,0.1700
8.89,0.1700
8.89,0.1700
8.89,0.1800
8.89,0.1800
8.89,0.1800
8.89,0.1700
8.89,0.1700
8.89,0.1700
9.08,0.1700
9.08,0.1700
9.08,0.1800
9.08,0.1700
9.08,0.1700
9.08,0.1700
9.08,0.1700
9.08,0.1700
9.08,0.1800
9.08,0.1800
9.08,0.1800
9.08,0.1700
9.08,0.1800
9.08,0.1700
9.08,0.1800
9.08,0.1800
9.08,0.1800
9.08,0.1800
9.08,0.1800
9.18,0.1800
9.19,0.1800
9.19,0.1800
9.19,0.1800
9.19,0.1800
9.19,0.1800
9.19,0.1700
9.19,0.1800
9.19,0.1800
9.19,0.1800
9.19,0.1800
9.29,0.1900
9.29,0.1900
9.29,0.1900
9.29,0.1800
9.29,0.1800
9.29,0.1900
9.29,0.1900
9.29,0.1900
9.29,0.1800
9.29,0.1800
9.39,0.1900
9.39,0.1800
9.39,0.1900
9.39,0.1900
9.39,0.1900
9.39,0.1900
9.39,0.1900
9.39,0.1800
9.39,0.1900
9.39,0.1900
9.58,0.1900
9.58,0.1900
9.58,0.1900
9.58,0.1900
9.58,0.1900
9.58,0.1900
9.58,0.1900
9.58,0.1900
9.58,0.1900
9.58,0.1900
9.58,0.1900
9.58,0.1900
9.58,0.1800
9.58,0.1900
9.58,0.1900
9.58,0.1900
9.58,0.1900
9.58,0.1900
9.68,0.1900
9.69,0.1900
9.69,0.1900
9.69,0.1900
9.69,0.1900
9.69,0.1900
9.69,0.1900
9.69,0.1900
9.69,0.1900
9.69,0.1900
9.69,0.1900
9.79,0.1900
9.79,0.1900
9.79,0.1900
9.79,0.2000
9.79,0.1900
9.79,0.1900
9.79,0.1900
9.79,0.1900
9.79,0.2000
9.79,0.1900
9.98,0.1900
9.98,0.2000
9.98,0.1900
9.98,0.2000
9.98,0.2000
9.98,0.2000
9.98,0.2000
9.98,0.2000
9.98,0.2000
9.98,0.1900
9.98,0.2000
9.98,0.2000
9.98,0.2000
9.98,0.2000
9.98,0.2000
9.98,0.2000
9.98,0.2000
9.98,0.2000
9.98,0.2000
10.09,0.2000
10.09,0.2000
10.09,0.2000
10.09,0.2000
10.09,0.2000
10.09,0.2000
10.09,0.2000
10.09,0.2000
10.09,0.2000
10.09,0.2000
10.09,0.2100
10.28,0.2100
10.28,0.2000
10.28,0.2000
10.28,0.2000
10.28,0.2000
10.28,0.2000
10.28,0.2000
10.28,0.2000
10.28,0.2100
10.28,0.2000
10.28,0.2000
10.28,0.2000
10.28,0.2000
10.28,0.2000
10.28,0.2100
10.28,0.2000
10.28,0.2000
10.28,0.2000
10.28,0.2000
10.38,0.2000
10.39,0.2000
10.39,0.2000
10.39,0.2000
10.39,0.2000
10.39,0.2000
10.39,0.2100
10.39,0.2000
10.39,0.2100
10.39,0.2100
10.49,0.2100
10.49,0.2100
10.49,0.2100
10.49,0.2100
10.49,0.2100
10.49,0.2100
10.49,0.2100
10.49,0.2100
10.49,0.2100
10.49,0.2100
10.68,0.2100
10.68,0.2100
10.68,0.2100
10.68,0.2100
10.68,0.2000
10.68,0.2100
10.68,0.2100
10.68,0.2100
10.68,0.2100
10.68,0.2100
10.68,0.2200
10.68,0.2100
10.68,0.2100
10.68,0.2100
10.68,0.2100
10.68,0.2100
10.68,0.2100
10.68,0.2100
10.68,0.2100
10.78,0.2100
10.78,0.2100
10.78,0.2100
10.78,0.2100
10.78,0.2100
10.78,0.2100
10.78,0.2200
10.78,0.2100
10.78,0.2200
10.78,0.2200
10.98,0.2200
10.98,0.2100
10.98,0.2200
10.98,0.2200
10.98,0.2300
10.98,0.2200
10.98,0.2200
10.98,0.2200
10.98,0.2200
10.98,0.2200
10.98,0.2200
10.98,0.2200
10.98,0.2200
10.98,0.2300
10.98,0.2300
10.98,0.2300
10.98,0.2300
10.98,0.2300
10.98,0.2300
10.98,0.2200
11.18,0.2300
11.18,0.2300
11.18,0.2400
11.18,0.2300
11.18,0.2400
11.18,0.2400
11.18,0.2300
11.18,0.2300
11.18,0.2300
11.18,0.2300
11.18,0.2300
11.18,0.2300
11.18,0.2300
11.18,0.2300
11.18,0.2400
11.18,0.2400
11.18,0.2400
11.18,0.2400
11.18,0.2300
11.18,0.2400
11.29,0.2400
11.29,0.2400
11.29,0.2400
11.29,0.2400
11.29,0.2400
11.29,0.2400
11.29,0.2400
11.29,0.2400
11.29,0.2300
11.29,0.2400
11.29,0.2400
11.48,0.2400
11.48,0.2400
11.48,0.2400
11.48,0.2400
11.48,0.2400
11.48,0.2500
11.48,0.2400
11.48,0.2400
11.48,0.2400
11.48,0.2400
11.48,0.2400
11.48,0.2400
11.48,0.2400
11.48,0.2400
11.48,0.2400
11.48,0.2400
11.48,0.2400
11.48,0.2500
11.59,0.2500
11.59,0.2500
11.59,0.2500
11.59,0.2500
11.59,0.2500
11.59,0.2500
11.59,0.2500
11.59,0.2500
11.59,0.2500
11.59,0.2400
11.59,0.2500
11.69,0.2600
11.69,0.2500
11.69,0.2500
11.69,0.2600
11.69,0.2700
11.69,0.2600
11.69,0.2600
11.69,0.2600
11.69,0.2600
11.69,0.2600
11.79,0.2600
11.79,0.2600
11.79,0.2700
11.79,0.2600
11.79,0.2600
11.79,0.2600
11.79,0.2600
11.79,0.2600
11.79,0.2600
11.79,0.2600
11.98,0.2500
11.98,0.2500
11.98,0.2500
11.98,0.2500
11.98,0.2600
11.98,0.2500
11.98,0.2600
11.98,0.2600
11.98,0.2600
11.98,0.2500
11.98,0.2600
11.98,0.2600
11.98,0.2600
11.98,0.2600
11.98,0.2600
11.98,0.2600
11.98,0.2600
11.98,0.2600
11.98,0.2600
12.08,0.2600
12.08,0.2600
12.08,0.2600
12.08,0.2600
12.08,0.2700
12.08,0.2700
12.08,0.2700
12.08,0.2700
12.08,0.2700
12.08,0.2700
12.18,0.2700
12.19,0.2700
12.19,0.2800
12.19,0.2800
12.19,0.2900
12.19,0.2900
12.19,0.2900
12.19,0.2800
12.19,0.2900
12.19,0.3000
12.19,0.2900
12.38,0.2800
12.38,0.2900
12.38,0.2900
12.38,0.2900
12.38,0.2900
12.38,0.2900
12.38,0.2900
12.38,0.2900
12.38,0.2900
12.38,0.2900
12.38,0.2900
12.38,0.2900
12.38,0.2900
12.38,0.2900
12.38,0.2900
12.38,0.2800
12.38,0.2800
12.38,0.2800
12.49,0.2800
12.49,0.2800
12.49,0.2800
12.49,0.2800
12.49,0.2800
12.49,0.2900
12.49,0.2900
12.49,0.2800
12.49,0.2800
12.49,0.2800
12.49,0.2800
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2900
12.68,0.2800
12.79,0.2900
12.79,0.2900
12.79,0.2900
12.79,0.2900
12.79,0.2900
12.79,0.2900
12.79,0.2900
12.79,0.2900
12.79,0.2900
12.79,0.2900
12.79,0.2900
12.98,0.2900
12.98,0.2900
12.98,0.2900
12.98,0.2900
12.98,0.3000
12.98,0.3000
12.98,0.2900
12.98,0.2900
12.98,0.2900
12.98,0.3000
12.98,0.3000
12.98,0.3000
12.98,0.3000
12.98,0.3000
12.98,0.3100
12.98,0.3100
12.98,0.3100
12.98,0.3100
12.98,0.3100
13.09,0.3000
13.09,0.3000
13.09,0.3000
13.09,0.3000
13.09,0.3000
13.09,0.3000
13.09,0.3000
13.09,0.3000
13.09,0.3000
13.09,0.3000
13.09,0.3000
13.19,0.3000
13.19,0.3000
13.19,0.3000
13.19,0.2900
13.19,0.3000
13.19,0.2900
13.19,0.2900
13.19,0.2900
13.19,0.2900
13.38,0.3000
13.38,0.2900
13.38,0.3000
13.38,0.3000
13.38,0.2900
13.38,0.2900
13.38,0.3000
13.38,0.3000
13.38,0.3000
13.38,0.3000
13.38,0.3000
13.38,0.3000
13.38,0.3000
13.38,0.3000
13.38,0.3000
13.38,0.3000
13.38,0.2900
13.38,0.3000
13.38,0.2900
13.48,0.2900
13.48,0.2900
13.48,0.3000
13.48,0.3000
13.48,0.3000
13.48,0.3000
13.48,0.2900
13.48,0.3000
13.48,0.3000
13.48,0.2900
13.59,0.2900
13.59,0.2900
13.59,0.3000
13.59,0.3000
13.59,0.3000
13.59,0.2900
13.59,0.2900
13.59,0.3000
13.59,0.2900
13.59,0.3000
13.59,0.3000
13.69,0.2900
13.69,0.3000
13.69,0.3000
13.69,0.3000
13.69,0.3000
13.69,0.3000
13.69,0.3000
13.69,0.3000
13.69,0.3000
13.69,0.2900
13.79,0.3000
13.79,0.3000
13.79,0.3000
13.79,0.3000
13.79,0.3000
13.79,0.3000
13.79,0.3000
13.79,0.3000
13.79,0.3000
13.79,0.3000
13.98,0.3100
13.98,0.3100
13.98,0.3100
13.98,0.3100
13.98,0.3100
13.98,0.3000
13.98,0.3000
13.98,0.3000
13.98,0.3100
13.98,0.3100
13.98,0.3100
13.98,0.3100
13.98,0.3100
13.98,0.3000
13.98,0.3000
13.98,0.3000
13.98,0.3100
13.98,0.3200
13.98,0.3200
14.08,0.3200
14.08,0.3100
14.08,0.3200
14.08,0.3100
14.08,0.3000
14.08,0.3000
14.08,0.3200
14.08,0.3200
14.08,0.3200
14.09,0.3100
14.09,0.3100
14.19,0.3200
14.19,0.3200
14.19,0.3100
14.19,0.3100
14.19,0.3200
14.19,0.3200
14.19,0.3200
14.19,0.3200
14.19,0.3200
14.29,0.3200
14.29,0.3200
14.29,0.3200
14.29,0.3200
14.29,0.3100
14.29,0.3200
14.29,0.3200
14.29,0.3100
14.29,0.3100
14.29,0.3100
14.48,0.3200
14.48,0.3200
14.48,0.3200
14.48,0.3200
14.48,0.3200
14.48,0.3200
14.48,0.3200
14.48,0.3300
14.48,0.3200
14.48,0.3300
14.48,0.3300
14.48,0.3300
14.48,0.3300
14.48,0.3300
14.48,0.3300
14.48,0.3300
14.48,0.3300
14.48,0.3300
14.48,0.3300
14.58,0.3200
14.58,0.3300
14.58,0.3300
14.58,0.3300
14.58,0.3300
14.58,0.3200
14.58,0.3200
14.58,0.3300
14.58,0.3200
14.58,0.3200
14.78,0.3200
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.78,0.3400
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.78,0.3300
14.88,0.3300
14.88,0.3200
14.88,0.3300
14.88,0.3300
14.88,0.3300
14.88,0.3300
14.88,0.3300
14.88,0.3300
14.88,0.3300
14.88,0.3300
14.99,0.3300
14.99,0.3300
14.99,0.3300
14.99,0.3300
14.99,0.3300
14.99,0.3300
14.99,0.3300
14.99,0.3300
14.99,0.3300
14.99,0.3300
14.99,0.3300
15.18,0.3300
15.18,0.3300
15.18,0.3400
15.18,0.3300
15.18,0.3300
15.18,0.3300
15.18,0.3300
15.18,0.3300
15.18,0.3400
15.18,0.3300
15.18,0.3300
15.18,0.3300
15.18,0.3400
15.18,0.3400
15.18,0.3400
15.18,0.3400
15.18,0.3400
15.18,0.3400
15.28,0.3500
15.29,0.3400
15.29,0.3400
15.29,0.3400
15.29,0.3400
15.29,0.3400
15.29,0.3400
15.29,0.3400
15.29,0.3400
15.29,0.3400
15.29,0.3400
15.38,0.3400
15.39,0.3400
15.39,0.3400
15.39,0.3300
15.39,0.3300
15.39,0.3400
15.39,0.3300
15.39,0.3400
15.39,0.3300
15.39,0.3300
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.58,0.3300
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.58,0.3400
15.69,0.3300
15.69,0.3400
15.69,0.3400
15.69,0.3400
15.69,0.3400
15.69,0.3400
15.69,0.3400
15.69,0.3300
15.69,0.3400
15.69,0.3400
15.69,0.3200
15.79,0.3300
15.79,0.3400
15.79,0.3300
15.79,0.3400
15.79,0.3400
15.79,0.3400
15.79,0.3400
15.79,0.3400
15.79,0.3400
15.79,0.3400
15.98,0.3400
15.98,0.3300
15.98,0.3200
15.98,0.3200
15.98,0.3300
15.98,0.3300
15.98,0.3300
15.98,0.3200
15.98,0.3200
15.98,0.3200
15.98,0.3200
15.98,0.3200
15.98,0.3200
15.98,0.3200
15.98,0.3200
15.98,0.3200
15.98,0.3300
15.98,0.3300
16.08,0.3300
16.08,0.3200
16.08,0.3200
16.08,0.3300
16.08,0.3200
16.08,0.3200
16.08,0.3300
16.08,0.3300
16.08,0.3300
16.08,0.3300
16.19,0.3300
16.19,0.3300
16.19,0.3300
16.19,0.3300
16.19,0.3300
16.19,0.3300
16.19,0.3300
16.19,0.3300
16.19,0.3300
16.19,0.3300
16.19,0.3300
16.38,0.3300
16.38,0.3300
16.38,0.3300
16.38,0.3300
16.38,0.3300
16.38,0.3300
16.38,0.3300
16.38,0.3300
16.38,0.3300
16.38,0.3300
16.38,0.3300
16.38,0.3300
16.38,0.3300
16.38,0.3400
16.38,0.3300
16.38,0.3300
16.38,0.3300
16.38,0.3400
16.38,0.3400
16.49,0.3400
16.49,0.3400
16.49,0.3400
16.49,0.3400
16.49,0.3400
16.49,0.3400
16.49,0.3400
16.49,0.3400
16.49,0.3400
16.49,0.3400
16.49,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3400
16.68,0.3500
16.68,0.3500
16.78,0.3500
16.78,0.3500
16.78,0.3500
16.78,0.3500
16.78,0.3500
16.78,0.3500
16.78,0.3500
16.78,0.3500
16.78,0.3500
16.78,0.3500
16.78,0.3500
16.89,0.3500
16.89,0.3400
16.89,0.3400
16.89,0.3400
16.89,0.3500
16.89,0.3500
16.89,0.3500
16.89,0.3500
16.89,0.3500
16.99,0.3500
16.99,0.3500
16.99,0.3500
16.99,0.3500
16.99,0.3500
16.99,0.3500
16.99,0.3500
16.99,0.3500
16.99,0.3500
16.99,0.3500
17.18,0.3500
17.18,0.3500
17.18,0.3500
17.18,0.3500
17.18,0.3500
17.18,0.3500
17.18,0.3500
17.18,0.3500
17.18,0.3500
17.18,0.3500
17.18,0.3500
17.18,0.3500
17.18,0.3600
17.18,0.3500
17.18,0.3600
17.18,0.3600
17.18,0.3500
17.18,0.3500
17.18,0.3600
17.28,0.3600
17.29,0.3500
17.29,0.3500
17.29,0.3500
17.29,0.3500
17.29,0.3500
17.29,0.3400
17.29,0.3400
17.29,0.3400
17.29,0.3300
17.29,0.3300
17.48,0.3300
17.48,0.3200
17.48,0.3200
17.48,0.3300
17.48,0.3300
17.48,0.3300
17.48,0.3300
17.48,0.3300
17.48,0.3400
17.48,0.3400
17.48,0.3400
17.48,0.3400
17.48,0.3400
17.48,0.3400
17.48,0.3400
17.48,0.3400
17.48,0.3400
17.48,0.3400
17.48,0.3400
17.58,0.3400
17.58,0.3400
17.58,0.3400
17.58,0.3400
17.58,0.3500
17.58,0.3500
17.58,0.3600
17.58,0.3600
17.58,0.3600
17.58,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3600
17.78,0.3500
17.78,0.3500
17.88,0.3400
17.88,0.3400
17.88,0.3400
17.88,0.3400
17.88,0.3400
17.88,0.3400
17.88,0.3400
17.88,0.3400
17.89,0.3400
17.89,0.3400
17.99,0.3400
17.99,0.3400
17.99,0.3400
17.99,0.3500
17.99,0.3500
17.99,0.3500
17.99,0.3500
17.99,0.3500
17.99,0.3500
17.99,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.18,0.3500
18.28,0.3500
18.29,0.3500
18.29,0.3600
18.29,0.3600
18.29,0.3600
18.29,0.3600
18.29,0.3600
18.29,0.3500
18.29,0.3500
18.29,0.3500
18.29,0.3500
