Time(s),Distance(m)
3.47,0.0800
3.47,0.0800
3.47,0.0800
3.47,0.0800
3.47,0.0800
3.47,0.0800
3.47,0.0800
3.47,0.0800
3.47,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.67,0.0800
3.77,0.0800
3.77,0.0800
3.77,0.0800
3.77,0.0800
3.77,0.0800
3.77,0.0800
3.77,0.0800
3.77,0.0800
3.77,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
3.97,0.0800
4.27,0.1000
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.27,0.0900
4.37,0.1000
4.37,0.1000
4.37,0.1000
4.37,0.1000
4.37,0.1000
4.37,0.1000
4.37,0.1000
4.37,0.1000
4.37,0.1000
4.37,0.1000
4.47,0.1000
4.47,0.1000
4.47,0.1000
4.47,0.1000
4.47,0.1000
4.47,0.1000
4.47,0.1000
4.47,0.1000
4.47,0.1000
4.47,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.67,0.1000
4.77,0.1000
4.77,0.1000
4.77,0.1000
4.77,0.1000
4.77,0.1000
4.77,0.1100
4.77,0.1100
4.77,0.1100
4.77,0.1100
4.77,0.1100
4.87,0.1100
4.87,0.1100
4.87,0.1100
4.87,0.1100
4.87,0.1100
4.87,0.1100
4.87,0.1100
4.87,0.1100
4.87,0.1100
4.87,0.1100
4.97,0.1100
4.97,0.1100
4.97,0.1100
4.97,0.1100
4.97,0.1100
4.97,0.1100
4.97,0.1100
4.97,0.1100
4.97,0.1100
4.97,0.1100
5.17,0.1100
5.17,0.1100
5.17,0.1100
5.17,0.1100
5.17,0.1100
5.17,0.1100
5.17,0.1100
5.17,0.1100
5.17,0.1100
5.17,0.1100
5.17,0.1100
5.17,0.1100
5.17,0.1100
5.17,0.1200
5.17,0.1200
5.17,0.1200
5.17,0.1200
5.17,0.1200
5.17,0.1200
5.17,0.1200
5.27,0.1200
5.27,0.1200
5.27,0.1200
5.27,0.1200
5.27,0.1200
5.27,0.1200
5.27,0.1200
5.27,0.1200
5.27,0.1200
5.27,0.1200
5.37,0.1200
5.37,0.1200
5.37,0.1200
5.37,0.1200
5.37,0.1200
5.37,0.1300
5.37,0.1300
5.37,0.1300
5.37,0.1300
5.37,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.57,0.1300
5.67,0.1300
5.67,0.1300
5.67,0.1300
5.67,0.1300
5.67,0.1300
5.67,0.1300
5.67,0.1300
5.67,0.1300
5.67,0.1300
5.77,0.1300
5.77,0.1300
5.77,0.1300
5.77,0.1300
5.77,0.1300
5.77,0.1300
5.77,0.1300
5.77,0.1300
5.77,0.1300
5.77,0.1300
5.97,0.1400
5.97,0.1400
5.97,0.1400
5.97,0.1400
5.97,0.1300
5.97,0.1300
5.97,0.1400
5.97,0.1300
5.97,0.1300
5.97,0.1300
5.97,0.1300
5.97,0.1300
5.97,0.1300
5.97,0.1300
5.97,0.1300
5.97,0.1300
5.97,0.1400
5.97,0.1400
5.97,0.1400
5.97,0.1400
6.07,0.1400
6.07,0.1400
6.07,0.1400
6.07,0.1400
6.07,0.1400
6.07,0.1400
6.07,0.1400
6.07,0.1400
6.07,0.1400
6.07,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.27,0.1400
6.37,0.1400
6.37,0.1400
6.37,0.1400
6.37,0.1400
6.37,0.1400
6.37,0.1400
6.37,0.1400
6.37,0.1400
6.37,0.1400
6.37,0.1400
6.47,0.1400
6.47,0.1400
6.47,0.1400
6.47,0.1400
6.47,0.1400
6.47,0.1400
6.47,0.1400
6.47,0.1400
6.47,0.1400
6.47,0.1400
6.67,0.1400
6.67,0.1400
6.67,0.1400
6.67,0.1400
6.67,0.1400
6.67,0.1400
6.67,0.1400
6.67,0.1400
6.67,0.1400
6.67,0.1400
6.67,0.1400
6.67,0.1400
6.67,0.1400
6.67,0.1500
6.67,0.1400
6.67,0.1400
6.67,0.1400
6.67,0.1500
6.67,0.1500
6.67,0.1500
6.77,0.1400
6.77,0.1400
6.77,0.1400
6.77,0.1400
6.77,0.1500
6.77,0.1500
6.77,0.1500
6.77,0.1500
6.77,0.1500
6.87,0.1500
6.87,0.1500
6.87,0.1500
6.87,0.1500
6.87,0.1500
6.87,0.1500
6.87,0.1500
6.87,0.1500
6.87,0.1500
6.87,0.1500
7.07,0.1500
7.07,0.1500
7.07,0.1500
7.07,0.1500
7.07,0.1500
7.07,0.1600
7.07,0.1600
7.07,0.1500
7.07,0.1500
7.07,0.1500
7.07,0.1500
7.07,0.1500
7.07,0.1500
7.07,0.1500
7.07,0.1500
7.07,0.1600
7.07,0.1600
7.07,0.1600
7.07,0.1600
7.37,0.1600
7.37,0.1600
7.37,0.1600
7.37,0.1600
7.37,0.1600
7.37,0.1600
7.37,0.1600
7.77,0.1600
7.77,0.1600
8.77,0.1900
8.77,0.1600
8.77,0.1600
8.77,0.1600
8.77,0.1600
8.77,0.1600
8.77,0.1600
10.67,0.3000
10.67,0.1900
10.67,0.1800
10.67,0.1800
10.67,0.1800
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1800
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.87,0.1900
10.97,0.1900
10.97,0.1900
10.97,0.1900
10.97,0.1900
10.97,0.1900
10.97,0.1900
10.97,0.1900
10.97,0.1900
10.97,0.1900
10.97,0.1900
11.07,0.1900
11.07,0.1900
11.07,0.1900
11.07,0.1900
11.07,0.1900
11.07,0.1900
11.07,0.1900
11.07,0.2000
11.07,0.2000
11.07,0.2100
11.17,0.2000
11.17,0.2000
11.17,0.2000
11.17,0.2000
11.17,0.2000
11.17,0.2000
11.17,0.2000
11.17,0.2000
11.17,0.2000
11.17,0.2000
11.37,0.1900
11.37,0.1900
11.37,0.2000
11.37,0.1900
11.37,0.2000
11.37,0.2000
11.37,0.2000
11.37,0.2000
11.37,0.2000
11.37,0.1900
11.37,0.2000
11.37,0.2000
11.37,0.2000
11.37,0.2000
11.37,0.2000
11.37,0.2000
11.37,0.2000
11.37,0.1900
11.37,0.2000
11.37,0.2000
11.47,0.2000
11.47,0.2000
11.47,0.2000
11.47,0.2000
11.47,0.2000
11.47,0.2000
11.47,0.2000
11.47,0.2000
11.47,0.2000
11.47,0.2000
11.57,0.2000
11.57,0.2000
11.57,0.2000
11.57,0.2000
11.57,0.2000
11.57,0.2000
11.57,0.2000
11.57,0.2100
11.57,0.2100
11.77,0.2100
11.77,0.2000
11.77,0.2000
11.77,0.2100
11.77,0.2100
11.77,0.2100
11.77,0.2000
11.77,0.2100
11.77,0.2100
11.77,0.2100
11.77,0.2100
11.77,0.2100
11.77,0.2100
11.77,0.2100
11.77,0.2100
11.77,0.2100
11.77,0.2100
11.77,0.2100
11.77,0.2000
11.77,0.2100
11.87,0.2100
11.87,0.2100
11.87,0.2100
11.87,0.2100
11.87,0.2000
11.87,0.2100
11.87,0.2100
11.87,0.2100
11.87,0.2100
11.87,0.2100
11.97,0.2100
11.97,0.2100
11.97,0.2100
11.97,0.2000
11.97,0.2000
11.97,0.2100
11.97,0.2100
11.97,0.2000
11.97,0.2000
11.97,0.2000
12.17,0.2000
12.17,0.2000
12.17,0.2000
12.17,0.2000
12.17,0.2000
12.17,0.2000
12.17,0.2000
12.17,0.2000
12.17,0.2100
12.17,0.2100
12.17,0.2100
12.17,0.2000
12.17,0.2100
12.17,0.2100
12.17,0.2000
12.17,0.2000
12.17,0.2100
12.17,0.2000
12.17,0.2100
12.17,0.2000
12.27,0.2000
12.27,0.2000
12.27,0.2100
12.27,0.2100
12.27,0.2100
12.27,0.2000
12.27,0.2000
12.27,0.2000
12.27,0.2000
12.27,0.2100
12.37,0.2100
12.37,0.2000
12.37,0.2100
12.37,0.2100
12.37,0.2100
12.37,0.2100
12.37,0.2100
12.37,0.2100
12.37,0.2100
12.37,0.2000
12.57,0.2000
12.57,0.2100
12.57,0.2100
12.57,0.2100
12.57,0.2100
12.57,0.2000
12.57,0.2000
12.57,0.2100
12.57,0.2100
12.57,0.2100
12.57,0.2100
12.57,0.2100
12.57,0.2100
12.57,0.2000
12.57,0.2100
12.57,0.2000
12.57,0.2100
12.57,0.2100
12.57,0.2100
12.67,0.2000
12.67,0.2100
12.67,0.2100
12.67,0.2100
12.67,0.2100
12.67,0.2100
12.67,0.2100
12.67,0.2100
12.67,0.2000
12.67,0.2000
12.77,0.2000
12.77,0.2100
12.77,0.2100
12.77,0.2100
12.77,0.2000
12.77,0.2100
12.77,0.2100
12.77,0.2000
12.77,0.2000
12.77,0.2000
12.97,0.2000
12.97,0.2000
12.97,0.2000
12.97,0.2000
12.97,0.2000
12.97,0.2000
12.97,0.2000
12.97,0.2000
12.97,0.2100
12.97,0.2000
12.97,0.2000
12.97,0.2000
12.97,0.2100
12.97,0.2100
12.97,0.2100
12.97,0.2100
12.97,0.2200
12.97,0.2200
12.97,0.2100
12.97,0.2100
13.07,0.2100
13.07,0.2100
13.07,0.2000
13.07,0.2000
13.07,0.2100
13.07,0.2100
13.07,0.2100
13.07,0.2000
13.07,0.2100
13.07,0.2100
13.17,0.2100
13.17,0.2000
13.17,0.2100
13.17,0.2100
13.17,0.2100
13.17,0.2100
13.17,0.2100
13.17,0.2100
13.17,0.2100
13.17,0.2100
13.27,0.2200
13.27,0.2200
13.27,0.2200
13.27,0.2200
13.27,0.2100
13.27,0.2100
13.27,0.2200
13.27,0.2100
13.27,0.2200
13.27,0.2200
13.47,0.2100
13.47,0.2200
13.47,0.2100
13.47,0.2100
13.47,0.2200
13.47,0.2100
13.47,0.2100
13.47,0.2100
13.47,0.2100
13.47,0.2100
13.47,0.2100
13.47,0.2100
13.47,0.2100
13.47,0.2100
13.47,0.2100
13.47,0.2100
13.47,0.2100
13.47,0.2100
13.47,0.2100
13.57,0.2100
13.57,0.2100
13.57,0.2100
13.57,0.2100
13.57,0.2100
13.57,0.2100
13.57,0.2100
13.57,0.2100
13.57,0.2100
13.57,0.2200
13.67,0.2100
13.67,0.2100
13.67,0.2100
13.67,0.2100
13.67,0.2100
13.67,0.2100
13.67,0.2100
13.67,0.2100
13.67,0.2100
13.67,0.2100
13.77,0.2100
13.77,0.2100
13.77,0.2100
13.77,0.2100
13.77,0.2100
13.77,0.2100
13.77,0.2100
13.77,0.2100
13.77,0.2100
13.77,0.2200
13.87,0.2200
13.87,0.2200
13.87,0.2200
13.87,0.2200
13.87,0.2200
13.87,0.2200
13.87,0.2200
13.87,0.2200
13.87,0.2300
13.87,0.2300
13.97,0.2200
13.97,0.2200
13.97,0.2100
13.97,0.2200
13.97,0.2100
13.97,0.2100
13.97,0.2100
13.97,0.2100
13.97,0.2100
13.97,0.2100
14.07,0.2100
14.07,0.2100
14.07,0.2100
14.07,0.2100
14.07,0.2100
14.07,0.2200
14.07,0.2200
14.07,0.2100
14.07,0.2100
14.07,0.2200
14.27,0.2200
14.27,0.2200
14.27,0.2200
14.27,0.2200
14.27,0.2200
14.27,0.2200
14.27,0.2200
14.27,0.2200
14.27,0.2100
14.27,0.2100
14.27,0.2200
14.27,0.2200
14.27,0.2200
14.27,0.2200
14.27,0.2200
14.27,0.2200
14.27,0.2200
14.27,0.2200
14.27,0.2100
14.27,0.2100
14.37,0.2100
14.37,0.2100
14.37,0.2200
14.37,0.2200
14.37,0.2200
14.37,0.2200
14.37,0.2200
14.37,0.2200
14.37,0.2200
14.37,0.2200
14.47,0.2200
14.47,0.2200
14.47,0.2300
14.47,0.2200
14.47,0.2200
14.47,0.2200
14.47,0.2200
14.47,0.2200
14.47,0.2200
14.57,0.2200
14.57,0.2200
14.57,0.2200
14.57,0.2300
14.57,0.2300
14.57,0.2300
14.57,0.2300
14.57,0.2300
14.57,0.2300
14.57,0.2300
14.77,0.2300
14.77,0.2300
14.77,0.2300
14.77,0.2300
14.77,0.2300
14.77,0.2400
14.77,0.2400
14.77,0.2400
14.77,0.2400
14.77,0.2400
14.77,0.2400
14.77,0.2400
14.77,0.2300
14.77,0.2300
14.77,0.2400
14.77,0.2400
14.77,0.2400
14.77,0.2400
14.77,0.2400
14.77,0.2400
14.87,0.2400
14.87,0.2400
14.87,0.2400
14.87,0.2400
14.87,0.2400
14.87,0.2400
14.87,0.2400
14.87,0.2400
14.87,0.2400
14.87,0.2400
14.97,0.2400
14.97,0.2400
14.97,0.2400
14.97,0.2400
14.97,0.2400
14.97,0.2400
14.97,0.2400
14.97,0.2400
14.97,0.2400
14.97,0.2400
15.07,0.2400
15.07,0.2400
15.07,0.2400
15.07,0.2400
15.07,0.2400
15.07,0.2400
15.07,0.2400
15.07,0.2400
15.07,0.2400
15.07,0.2400
15.17,0.2400
15.17,0.2400
15.17,0.2400
15.17,0.2400
15.17,0.2400
15.17,0.2400
15.17,0.2500
15.17,0.2500
15.17,0.2500
15.17,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.37,0.2500
15.47,0.2500
15.47,0.2500
15.47,0.2500
15.47,0.2500
15.47,0.2500
15.47,0.2400
15.47,0.2500
15.47,0.2500
15.47,0.2500
15.57,0.2500
15.57,0.2500
15.57,0.2500
15.57,0.2500
15.57,0.2500
15.57,0.2500
15.57,0.2500
15.57,0.2500
15.57,0.2500
15.57,0.2600
15.77,0.2600
15.77,0.2600
15.77,0.2700
15.77,0.2700
15.77,0.2700
15.77,0.2700
15.77,0.2700
15.77,0.2700
15.77,0.2700
15.77,0.2700
15.77,0.2700
15.77,0.2700
15.77,0.2700
15.77,0.2700
15.77,0.2700
15.77,0.2700
15.97,0.3500
15.97,0.2600
15.97,0.2600
15.97,0.2600
15.97,0.2700
15.97,0.2800
15.97,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2800
16.17,0.2700
16.17,0.2700
16.17,0.2600
16.27,0.2500
16.27,0.2400
16.27,0.2500
16.27,0.2500
16.27,0.2400
16.27,0.2500
16.27,0.2500
16.27,0.2400
16.27,0.2500
16.27,0.2400
16.37,0.2600
16.37,0.2500
16.37,0.2500
16.37,0.2500
16.37,0.2800
16.37,0.3100
16.37,0.3100
16.37,0.3100
16.37,0.3100
16.47,0.2900
16.47,0.2700
16.47,0.2500
16.47,0.2500
16.47,0.2600
16.47,0.2700
16.47,0.2900
16.47,0.3100
16.47,0.3300
16.47,0.3300
16.67,0.3200
16.67,0.3200
16.67,0.3200
16.67,0.3100
16.67,0.3000
16.67,0.3000
16.67,0.3200
16.67,0.3300
16.67,0.3400
16.67,0.3300
16.67,0.3300
16.67,0.3100
16.67,0.3100
16.67,0.2900
16.67,0.2700
16.67,0.2600
16.67,0.2600
16.67,0.2600
16.67,0.2500
16.67,0.2600
16.77,0.2600
16.77,0.2500
16.77,0.2500
16.77,0.2500
16.77,0.2600
16.77,0.2500
16.77,0.2600
16.77,0.2600
16.77,0.2600
16.77,0.2600
16.87,0.2600
16.87,0.2600
16.87,0.2600
16.87,0.2600
16.87,0.2600
16.87,0.2600
16.87,0.2600
16.87,0.2600
16.87,0.2500
16.87,0.2500
17.07,0.2600
17.07,0.2500
17.07,0.2500
17.07,0.2500
17.07,0.2500
17.07,0.2500
17.07,0.2500
17.07,0.2600
17.07,0.2600
17.07,0.2600
17.07,0.2600
17.07,0.2600
17.07,0.2600
17.07,0.2600
17.07,0.2600
17.07,0.2600
17.07,0.2600
17.07,0.2600
17.07,0.2600
17.07,0.2600
17.17,0.2700
17.17,0.2700
17.17,0.2700
17.17,0.2700
17.17,0.2700
17.17,0.2700
17.17,0.2700
17.17,0.2700
17.17,0.2700
17.17,0.2700
17.27,0.2700
17.27,0.2700
17.27,0.2700
17.27,0.2700
17.27,0.2700
17.27,0.2700
17.27,0.2700
17.27,0.2700
17.27,0.2700
17.27,0.2700
17.47,0.2700
17.47,0.2700
17.47,0.2700
17.47,0.2700
17.47,0.2700
17.47,0.2700
17.47,0.2700
17.47,0.2700
17.47,0.2700
17.47,0.2800
17.47,0.2800
17.47,0.2800
17.47,0.2900
17.47,0.2900
17.47,0.3000
17.47,0.3100
17.47,0.3100
17.47,0.3100
17.47,0.3200
17.57,0.3200
17.57,0.3100
17.57,0.3200
17.57,0.3200
17.57,0.3200
17.57,0.3200
17.57,0.3200
17.57,0.3200
17.57,0.3100
17.57,0.3000
17.67,0.3000
17.67,0.2800
17.67,0.2800
17.67,0.2700
17.67,0.2700
17.67,0.2700
17.67,0.2600
17.67,0.2700
17.67,0.2700
17.67,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.87,0.2700
17.97,0.2800
17.97,0.2700
17.97,0.2700
17.97,0.2700
17.97,0.2700
17.97,0.2800
17.97,0.2800
17.97,0.2800
17.97,0.2800
17.97,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.17,0.2800
18.27,0.2800
18.27,0.2800
18.27,0.2800
18.27,0.2800
18.27,0.2800
18.27,0.2800
18.27,0.2800
18.27,0.2800
18.27,0.2800
18.27,0.2800
18.37,0.2800
18.37,0.2800
18.37,0.2800
18.37,0.2800
18.37,0.2800
18.37,0.2800
18.37,0.2800
18.37,0.2900
18.37,0.2800
18.37,0.2800
18.57,0.2800
18.57,0.2800
18.57,0.2800
18.57,0.2800
18.57,0.2800
18.57,0.2900
18.57,0.2900
18.57,0.2900
18.57,0.2900
18.57,0.2900
18.57,0.2900
18.57,0.2800
18.57,0.2900
18.57,0.2900
18.57,0.2800
18.57,0.2900
18.57,0.2900
18.57,0.2800
18.57,0.2900
18.67,0.2900
18.67,0.2900
18.67,0.2900
18.67,0.2900
18.67,0.2900
18.67,0.2900
18.67,0.2900
18.67,0.2900
18.67,0.2900
18.67,0.3000
18.77,0.3000
18.77,0.3000
18.77,0.2900
18.77,0.3000
18.77,0.2900
18.77,0.2900
18.77,0.2900
18.77,0.2900
18.77,0.2900
18.77,0.2900
18.97,0.3000
18.97,0.3000
18.97,0.3000
18.97,0.3000
18.97,0.3000
18.97,0.3000
18.97,0.3000
18.97,0.3000
18.97,0.3000
18.97,0.3000
18.97,0.3000
18.97,0.3000
18.97,0.3000
18.97,0.3000
18.97,0.3100
18.97,0.3100
18.97,0.3100
18.97,0.3200
18.97,0.3200
18.97,0.3300
19.07,0.3200
19.07,0.3400
19.07,0.3300
19.07,0.3300
19.07,0.3500
19.07,0.3300
19.07,0.3200
19.07,0.3200
19.07,0.3200
19.07,0.3200
19.17,0.3200
19.17,0.3200
19.17,0.3200
19.17,0.3200
19.17,0.3300
19.17,0.3300
19.17,0.3400
19.17,0.3400
19.17,0.3400
19.17,0.3400
19.37,0.3500
19.37,0.3500
19.37,0.3400
19.37,0.3400
19.37,0.3400
19.37,0.3400
19.37,0.3500
19.37,0.3600
19.37,0.3700
19.37,0.3700
19.37,0.3700
19.37,0.3700
19.37,0.3700
19.37,0.3700
19.37,0.3700
19.37,0.3800
19.37,0.3800
19.37,0.3700
19.37,0.3600
19.37,0.3600
19.47,0.3600
19.47,0.3600
19.47,0.3600
19.47,0.3600
19.47,0.3600
19.47,0.3600
19.47,0.3600
19.47,0.3600
19.47,0.3600
19.47,0.3600
19.57,0.3600
19.57,0.3600
19.57,0.3600
