Time(s),Distance(m)
6.96,0.0300
6.96,0.0300
6.96,0.0200
6.96,0.0300
6.96,0.0300
6.96,0.0300
6.96,0.0300
6.96,0.0300
6.96,0.0300
6.96,0.0300
6.96,0.0300
6.96,0.0300
7.06,0.0300
7.06,0.0300
7.06,0.0100
7.06,0.0200
7.06,0.0300
7.06,0.0300
7.06,0.0200
7.06,0.0300
7.06,0.0200
7.06,0.0300
7.16,0.0400
7.16,0.0200
7.16,0.0200
7.16,0.0300
7.16,0.0300
7.16,0.0300
7.16,0.0300
7.16,0.0200
7.16,0.0200
7.36,0.0100
7.36,0.0100
7.36,0.0100
7.36,0.0100
7.36,0.0200
7.36,0.0200
7.36,0.0300
7.36,0.0200
7.36,0.0200
7.36,0.0100
7.36,0.0200
7.36,0.0200
7.36,0.0200
7.36,0.0200
7.46,0.0100
7.46,0.0100
7.46,0.0100
7.46,0.0300
7.46,0.0200
7.46,0.0100
7.46,0.0300
7.46,0.0300
7.46,0.0400
7.46,0.0300
7.56,0.0100
7.56,0.0300
7.56,0.0200
7.56,0.0300
7.56,0.0100
7.56,0.0200
7.56,0.0200
7.56,0.0200
7.56,0.0200
7.56,0.0200
7.66,0.0200
7.66,0.0200
7.66,0.0300
7.66,0.0100
7.66,0.0100
7.66,0.0200
7.66,0.0200
7.66,0.0200
7.66,0.0200
7.66,0.0300
7.86,0.0300
7.86,0.0400
7.86,0.0300
7.86,0.0200
7.86,0.0200
7.86,0.0400
7.86,0.0300
7.86,0.0400
7.86,0.0500
7.86,0.0300
7.86,0.0300
7.86,0.0400
7.86,0.0300
7.86,0.0300
7.86,0.0300
7.86,0.0200
7.86,0.0300
7.86,0.0400
7.86,0.0300
7.86,0.0300
7.96,0.0200
7.96,0.0300
7.96,0.0200
7.96,0.0300
7.96,0.0300
7.96,0.0300
7.96,0.0200
7.96,0.0200
7.96,0.0100
7.96,0.0200
8.06,0.0200
8.06,0.0300
8.06,0.0300
8.06,0.0300
8.06,0.0300
8.06,0.0300
8.06,0.0500
8.06,0.0300
8.06,0.0400
8.06,0.0400
8.16,0.0300
8.16,0.0300
8.16,0.0400
8.16,0.0400
8.16,0.0400
8.16,0.0400
8.16,0.0400
8.16,0.0200
8.16,0.0400
8.36,0.0400
8.36,0.0300
8.36,0.0400
8.36,0.0400
8.36,0.0500
8.36,0.0400
8.36,0.0500
8.36,0.0500
8.36,0.0500
8.36,0.0500
8.36,0.0500
8.36,0.0500
8.36,0.0500
8.36,0.0500
8.36,0.0600
8.36,0.0600
8.36,0.0500
8.36,0.0500
8.36,0.0500
8.36,0.0500
8.46,0.0500
8.46,0.0500
8.46,0.0600
8.46,0.0600
8.46,0.0600
8.46,0.0600
8.46,0.0600
8.46,0.0600
8.46,0.0500
8.46,0.0500
8.56,0.0500
8.56,0.0500
8.56,0.0500
8.56,0.0500
8.56,0.0500
8.56,0.0600
8.56,0.0500
8.56,0.0500
8.56,0.0500
8.56,0.0500
8.66,0.0400
8.66,0.0500
8.66,0.0500
8.66,0.0400
8.66,0.0500
8.66,0.0500
8.66,0.0500
8.66,0.0500
8.66,0.0500
8.66,0.0500
8.86,0.0600
8.86,0.0600
8.86,0.0500
8.86,0.0500
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.86,0.0600
8.96,0.0600
8.96,0.0600
8.96,0.0600
8.96,0.0600
8.96,0.0600
8.96,0.0600
8.96,0.0600
8.96,0.0600
8.96,0.0600
8.96,0.0600
9.06,0.0600
9.06,0.0500
9.06,0.0500
9.06,0.0600
9.06,0.0500
9.06,0.0500
9.06,0.0500
9.06,0.0500
9.06,0.0600
9.06,0.0500
9.26,0.0500
9.26,0.0500
9.26,0.0500
9.26,0.0600
9.26,0.0600
9.26,0.0500
9.26,0.0500
9.26,0.0500
9.26,0.0500
9.26,0.0600
9.26,0.0600
9.26,0.0600
9.26,0.0600
9.26,0.0600
9.26,0.0600
9.26,0.0600
9.26,0.0600
9.26,0.0600
9.26,0.0600
9.36,0.0700
9.36,0.0700
9.36,0.0700
9.36,0.0600
9.36,0.0600
9.36,0.0700
9.36,0.0600
9.36,0.0600
9.36,0.0600
9.36,0.0600
9.46,0.0600
9.46,0.0600
9.46,0.0700
9.46,0.0700
9.46,0.0700
9.46,0.0700
9.46,0.0700
9.46,0.0700
9.46,0.0700
9.46,0.0700
9.66,0.0700
9.66,0.0700
9.66,0.0700
9.66,0.0600
9.66,0.0700
9.66,0.0700
9.66,0.0700
9.66,0.0600
9.66,0.0600
9.66,0.0700
9.66,0.0600
9.66,0.0700
9.66,0.0700
9.66,0.0500
9.66,0.0600
9.66,0.0500
9.66,0.0600
9.66,0.0500
9.66,0.0600
9.66,0.0600
9.76,0.0700
9.76,0.0500
9.76,0.0500
9.76,0.0700
9.76,0.0700
9.76,0.0700
9.76,0.0800
9.76,0.0800
9.76,0.0700
9.76,0.0700
9.96,0.0800
9.96,0.0700
9.96,0.0700
9.96,0.0800
9.96,0.0800
9.96,0.0800
9.96,0.0800
9.96,0.0800
9.96,0.0800
9.96,0.0800
9.96,0.0800
9.96,0.0900
9.96,0.0800
9.96,0.0800
9.96,0.0800
9.96,0.0800
9.96,0.0800
9.96,0.0800
9.96,0.0800
9.96,0.0800
10.06,0.0800
10.06,0.0800
10.06,0.0900
10.06,0.0800
10.06,0.0800
10.06,0.0800
10.06,0.0800
10.06,0.0800
10.06,0.0800
10.16,0.0800
10.16,0.0800
10.16,0.0700
10.16,0.0800
10.16,0.0800
10.16,0.0800
10.16,0.0600
10.16,0.0800
10.16,0.0700
10.16,0.0800
10.36,0.0700
10.36,0.0600
10.36,0.0700
10.36,0.0700
10.36,0.0600
10.36,0.0600
10.36,0.0600
10.36,0.0700
10.36,0.0600
10.36,0.0800
10.36,0.0800
10.36,0.0800
10.36,0.0900
10.36,0.0900
10.36,0.0900
10.36,0.0900
10.36,0.0900
10.36,0.0900
10.36,0.0900
10.36,0.0900
10.46,0.0900
10.46,0.0900
10.46,0.0900
10.46,0.0900
10.46,0.0900
10.46,0.0900
10.46,0.0900
10.46,0.0900
10.46,0.0900
10.46,0.0900
10.56,0.0900
10.56,0.0900
10.56,0.0900
10.56,0.0900
10.56,0.0900
10.56,0.0900
10.56,0.0900
10.56,0.0900
10.56,0.0900
10.56,0.0900
10.76,0.0900
10.76,0.0900
10.76,0.0900
10.76,0.0900
10.76,0.0900
10.76,0.0900
10.76,0.0900
10.76,0.1000
10.76,0.1000
10.76,0.1000
10.76,0.1000
10.76,0.1000
10.76,0.1000
10.76,0.1000
10.76,0.1000
10.76,0.1000
10.76,0.1000
10.76,0.1000
10.76,0.1000
10.76,0.1000
10.86,0.1000
10.86,0.1000
10.86,0.1000
10.86,0.1000
10.86,0.1000
10.86,0.1000
10.86,0.1000
10.86,0.1000
10.86,0.1000
10.86,0.1000
10.96,0.1000
10.96,0.1000
10.96,0.1000
10.96,0.1000
10.96,0.1000
10.96,0.1000
10.96,0.0900
10.96,0.0900
10.96,0.0900
10.96,0.1000
11.06,0.1000
11.06,0.0900
11.06,0.1000
11.06,0.1100
11.06,0.0900
11.06,0.0900
11.06,0.1000
11.06,0.0900
11.06,0.0900
11.16,0.0900
11.16,0.1000
11.16,0.1000
11.16,0.1000
11.16,0.1000
11.16,0.0900
11.16,0.0900
11.16,0.1100
11.16,0.1000
11.16,0.1000
11.36,0.1000
11.36,0.1000
11.36,0.1100
11.36,0.1000
11.36,0.1000
11.36,0.1000
11.36,0.1000
11.36,0.1000
11.36,0.1000
11.36,0.1000
11.36,0.1100
11.36,0.1000
11.36,0.1000
11.36,0.1100
11.36,0.1100
11.36,0.1100
11.36,0.1000
11.36,0.1100
11.36,0.1100
11.36,0.1100
11.46,0.1000
11.46,0.1000
11.46,0.1000
11.46,0.1000
11.46,0.1000
11.46,0.1100
11.46,0.1100
11.46,0.1100
11.46,0.1100
11.46,0.1100
11.56,0.1100
11.56,0.1100
11.56,0.1100
11.56,0.1100
11.56,0.1100
11.56,0.1100
11.56,0.1100
11.56,0.1100
11.56,0.1200
11.56,0.1100
11.76,0.1100
11.76,0.1100
11.76,0.1200
11.76,0.1100
11.76,0.1200
11.76,0.1200
11.76,0.1100
11.76,0.1100
11.76,0.1100
11.76,0.1100
11.76,0.1200
11.76,0.1200
11.76,0.1200
11.76,0.1200
11.76,0.1200
11.76,0.1200
11.76,0.1200
11.76,0.1200
11.76,0.1200
11.76,0.1200
11.86,0.1200
11.86,0.1200
11.86,0.1200
11.86,0.1200
11.86,0.1100
11.86,0.1200
11.86,0.1200
11.86,0.1200
11.86,0.1200
11.86,0.1100
12.06,0.1100
12.06,0.1100
12.06,0.1100
12.06,0.1100
12.06,0.1200
12.06,0.1200
12.06,0.1200
12.06,0.1200
12.06,0.1100
12.06,0.1200
12.06,0.1200
12.06,0.1200
12.06,0.1200
12.06,0.1200
12.06,0.1200
12.06,0.1200
12.06,0.1300
12.06,0.1200
12.06,0.1200
12.16,0.1200
12.16,0.1200
12.16,0.1200
12.16,0.1200
12.16,0.1300
12.16,0.1300
12.16,0.1300
12.16,0.1200
12.16,0.1200
12.16,0.1200
12.26,0.1200
12.26,0.1200
12.26,0.1200
12.26,0.1200
12.26,0.1200
12.26,0.1300
12.26,0.1200
12.26,0.1200
12.26,0.1200
12.26,0.1200
12.46,0.1200
12.46,0.1200
12.46,0.1200
12.46,0.1200
12.46,0.1200
12.46,0.1200
12.46,0.1300
12.46,0.1200
12.46,0.1300
12.46,0.1300
12.46,0.1300
12.46,0.1300
12.46,0.1300
12.46,0.1300
12.46,0.1300
12.46,0.1300
12.46,0.1300
12.46,0.1300
12.46,0.1300
12.46,0.1300
12.56,0.1300
12.56,0.1300
12.56,0.1400
12.56,0.1300
12.56,0.1300
12.56,0.1300
12.56,0.1300
12.56,0.1300
12.56,0.1400
12.56,0.1400
12.66,0.1300
12.66,0.1300
12.66,0.1300
12.66,0.1300
12.66,0.1300
12.66,0.1400
12.66,0.1400
12.66,0.1400
12.66,0.1400
12.66,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.86,0.1400
12.96,0.1400
12.96,0.1500
12.96,0.1400
12.96,0.1500
12.96,0.1400
12.96,0.1500
12.96,0.1400
12.96,0.1400
12.96,0.1400
13.06,0.1500
13.06,0.1500
13.06,0.1500
13.06,0.1500
13.06,0.1500
13.06,0.1500
13.06,0.1500
13.06,0.1500
13.06,0.1500
13.06,0.1500
13.16,0.1500
13.16,0.1500
13.16,0.1500
13.16,0.1500
13.16,0.1500
13.16,0.1500
13.16,0.1500
13.16,0.1500
13.16,0.1500
13.16,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.36,0.1500
13.46,0.1500
13.46,0.1500
13.46,0.1500
13.46,0.1500
13.46,0.1500
13.46,0.1500
13.46,0.1500
13.46,0.1500
13.46,0.1500
13.46,0.1500
13.56,0.1600
13.56,0.1600
13.56,0.1500
13.56,0.1500
13.56,0.1600
13.56,0.1600
13.56,0.1500
13.56,0.1500
13.56,0.1500
13.56,0.1500
13.76,0.1500
13.76,0.1500
13.76,0.1500
13.76,0.1500
13.76,0.1500
13.76,0.1500
13.76,0.1500
13.76,0.1500
13.76,0.1500
13.76,0.1600
13.76,0.1600
13.76,0.1500
13.76,0.1600
13.76,0.1600
13.76,0.1600
13.76,0.1500
13.76,0.1500
13.76,0.1500
13.76,0.1500
13.76,0.1600
13.86,0.1600
13.86,0.1600
13.86,0.1600
13.86,0.1600
13.86,0.1600
13.86,0.1600
13.86,0.1600
13.86,0.1600
13.86,0.1600
13.86,0.1600
13.96,0.1600
13.96,0.1600
13.96,0.1600
13.96,0.1600
13.96,0.1600
13.96,0.1600
13.96,0.1600
13.96,0.1600
13.96,0.1600
14.06,0.1600
14.06,0.1600
14.06,0.1600
14.06,0.1600
14.06,0.1600
14.06,0.1600
14.06,0.1600
14.06,0.1600
14.06,0.1700
14.06,0.1700
14.16,0.1700
14.16,0.1700
14.16,0.1600
14.16,0.1600
14.16,0.1600
14.16,0.1700
14.16,0.1600
14.16,0.1600
14.16,0.1600
14.16,0.1700
14.26,0.1700
14.26,0.1600
14.26,0.1600
14.26,0.1600
14.26,0.1700
14.26,0.1600
14.26,0.1600
14.26,0.1600
14.26,0.1600
14.26,0.1600
14.46,0.1600
14.46,0.1600
14.46,0.1600
14.46,0.1700
14.46,0.1700
14.46,0.1700
14.46,0.1700
14.46,0.1700
14.46,0.1700
14.46,0.1700
14.46,0.1700
14.46,0.1700
14.46,0.1700
14.46,0.1700
14.46,0.1700
14.46,0.1700
14.46,0.1700
14.46,0.1700
14.46,0.1800
14.46,0.1800
14.56,0.1800
14.56,0.1800
14.56,0.1800
14.56,0.1800
14.56,0.1800
14.56,0.1800
14.56,0.1800
14.56,0.1800
14.56,0.1800
14.56,0.1800
14.76,0.1800
14.76,0.1800
14.76,0.1800
14.76,0.1800
14.76,0.1800
14.76,0.1900
14.76,0.1900
14.76,0.1900
14.76,0.1900
14.76,0.1900
14.76,0.1900
14.76,0.1900
14.76,0.1900
14.76,0.1900
14.76,0.1900
14.76,0.1900
14.76,0.2000
14.76,0.2000
14.76,0.1900
14.76,0.1900
14.86,0.1900
14.86,0.1900
14.86,0.2000
14.86,0.2000
14.86,0.2000
14.86,0.2000
14.86,0.2100
14.86,0.2100
14.86,0.2100
14.86,0.2200
14.96,0.2200
14.96,0.2300
14.96,0.2300
14.96,0.2200
14.96,0.2100
14.96,0.2100
14.96,0.2000
14.96,0.2000
14.96,0.2000
15.06,0.2000
15.06,0.2000
15.06,0.2000
15.06,0.2100
15.06,0.2100
15.06,0.2100
15.06,0.2100
15.06,0.2100
15.06,0.2100
15.06,0.2100
15.26,0.2100
15.26,0.2100
15.26,0.2100
15.26,0.2100
15.26,0.2100
15.26,0.2100
15.26,0.2100
15.26,0.2200
15.26,0.2200
15.26,0.2200
15.26,0.2200
15.26,0.2200
15.26,0.2200
15.26,0.2200
15.26,0.2200
15.26,0.2200
15.26,0.2200
15.26,0.2200
15.26,0.2200
15.26,0.2100
15.36,0.2200
15.36,0.2200
15.36,0.2200
15.36,0.2300
15.36,0.2300
15.36,0.2300
15.36,0.2300
15.36,0.2300
15.36,0.2300
15.36,0.2300
15.46,0.2300
15.46,0.2300
15.46,0.2300
15.46,0.2300
15.46,0.2300
15.46,0.2300
15.46,0.2400
15.46,0.2400
15.46,0.2400
15.46,0.2400
15.66,0.2400
15.66,0.2400
15.66,0.2400
15.66,0.2400
15.66,0.2400
15.66,0.2400
15.66,0.2500
15.66,0.2500
15.66,0.2500
15.66,0.2500
15.66,0.2400
15.66,0.2500
15.66,0.2500
15.66,0.2500
15.66,0.2500
15.66,0.2500
15.66,0.2500
15.66,0.2500
15.66,0.2500
15.66,0.2500
15.76,0.2500
15.76,0.2500
15.76,0.2500
15.76,0.2500
15.76,0.2500
15.76,0.2500
15.76,0.2500
15.76,0.2500
15.76,0.2600
15.76,0.2600
15.86,0.2600
15.86,0.2600
15.86,0.2600
15.86,0.2700
15.86,0.2600
15.86,0.2600
15.86,0.2600
15.86,0.2700
15.86,0.2700
16.06,0.2600
16.06,0.2600
16.06,0.2700
16.06,0.2700
16.06,0.2700
16.06,0.2900
16.06,0.2800
16.06,0.2900
16.06,0.3000
16.06,0.2800
16.06,0.2800
16.06,0.2900
16.06,0.2700
16.06,0.2700
16.06,0.2700
16.06,0.2700
16.06,0.2700
16.06,0.2500
16.06,0.2500
16.06,0.2500
16.16,0.2400
16.16,0.2300
16.16,0.2200
16.16,0.2200
16.16,0.2100
16.16,0.2200
16.16,0.2100
16.16,0.1900
16.16,0.2000
16.16,0.2100
16.26,0.2400
16.26,0.2200
16.26,0.2400
16.26,0.2400
16.26,0.2600
16.26,0.2500
16.26,0.2600
16.26,0.2600
16.26,0.2400
16.26,0.2200
16.46,0.3400
16.46,0.3900
16.46,0.4100
16.46,0.5600
16.46,0.7600
16.46,0.8200
16.46,0.8400
16.46,0.8300
16.46,0.8500
16.46,0.8500
16.46,0.8400
16.46,0.8300
16.46,0.8300
16.46,0.8200
16.46,0.8100
16.46,0.8100
16.46,0.8200
16.46,0.8200
16.46,0.8300
16.46,0.8300
16.56,0.8400
16.56,0.8600
16.56,0.8700
16.56,0.8900
16.56,0.9100
16.56,0.9300
16.56,0.9300
16.56,0.9300
16.56,0.9300
16.56,0.9300
16.76,0.9300
16.76,0.9300
16.76,0.9200
16.76,0.9200
16.76,0.9100
16.76,0.9100
16.76,0.9000
16.76,0.9000
16.76,0.9000
16.76,0.9000
16.76,0.9000
16.76,0.9000
16.76,0.9000
16.76,0.9000
16.76,0.9000
16.76,0.9000
16.76,0.9000
16.76,0.9000
16.76,0.9000
16.86,0.9000
16.86,0.9100
16.86,0.9100
16.86,0.9100
16.86,0.9100
16.86,0.9100
16.86,0.9100
16.86,0.9100
16.86,0.9100
16.86,0.9100
16.96,0.9100
16.96,0.9100
16.96,0.9100
16.96,0.9100
16.96,0.9100
16.96,0.9100
16.96,0.9100
16.96,0.9100
16.96,0.9200
16.96,0.9200
17.16,0.9300
17.16,0.9300
17.16,0.9300
17.16,0.9300
17.16,0.9300
17.16,0.9300
17.16,0.9300
17.16,0.9300
17.16,0.9300
17.16,0.9300
17.16,0.9200
17.16,0.9200
17.16,0.9200
17.16,0.9200
17.16,0.9200
17.16,0.9100
17.16,0.9100
17.16,0.9100
17.16,0.9100
17.16,0.9100
17.26,0.9100
17.26,0.9100
17.26,0.9100
17.26,0.9100
17.26,0.9100
17.26,0.9100
17.26,0.9100
17.26,0.9100
17.26,0.9100
17.26,0.9100
17.36,0.9100
17.36,0.9100
17.36,0.9100
17.36,0.9100
17.36,0.9100
17.36,0.9100
17.36,0.9100
17.36,0.9100
17.36,0.9000
17.36,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.56,0.9000
17.66,0.9000
17.66,0.9000
17.66,0.9000
17.66,0.9000
17.66,0.9000
17.66,0.9000
17.66,0.9000
17.66,0.9000
17.66,0.9000
17.66,0.9000
17.76,0.9000
17.76,0.9000
17.76,0.9000
17.76,0.9000
17.76,0.9000
17.76,0.9000
17.76,0.9000
17.76,0.9000
17.76,0.9000
