Time(s),Distance(m)
3.71,0.0300
3.71,0.0300
3.71,0.0300
3.71,0.0400
3.71,0.0400
3.71,0.0400
3.71,0.0400
3.71,0.0400
3.71,0.0400
3.71,0.0400
3.71,0.0400
3.71,0.0300
3.71,0.0400
3.71,0.0300
3.71,0.0300
3.71,0.0300
3.72,0.0300
3.82,0.0400
3.82,0.0400
3.82,0.0400
3.82,0.0400
3.82,0.0400
3.82,0.0400
3.82,0.0400
3.82,0.0400
3.82,0.0400
3.82,0.0400
4.01,0.0400
4.01,0.0500
4.01,0.0400
4.01,0.0400
4.01,0.0400
4.01,0.0400
4.01,0.0400
4.01,0.0400
4.01,0.0400
4.01,0.0500
4.01,0.0500
4.01,0.0500
4.01,0.0500
4.01,0.0500
4.01,0.0500
4.01,0.0400
4.01,0.0400
4.01,0.0400
4.01,0.0400
4.01,0.0400
4.12,0.0400
4.12,0.0400
4.12,0.0400
4.12,0.0400
4.12,0.0400
4.12,0.0300
4.12,0.0400
4.12,0.0300
4.12,0.0400
4.12,0.0400
4.22,0.0400
4.22,0.0400
4.22,0.0400
4.22,0.0400
4.22,0.0500
4.22,0.0400
4.22,0.0400
4.22,0.0300
4.22,0.0400
4.22,0.0400
4.41,0.0500
4.41,0.0400
4.41,0.0400
4.41,0.0400
4.41,0.0500
4.41,0.0400
4.41,0.0500
4.41,0.0500
4.41,0.0400
4.41,0.0500
4.41,0.0500
4.41,0.0500
4.41,0.0500
4.41,0.0500
4.41,0.0500
4.41,0.0500
4.41,0.0500
4.41,0.0500
4.41,0.0500
4.52,0.0500
4.52,0.0500
4.52,0.0500
4.52,0.0500
4.52,0.0500
4.52,0.0500
4.52,0.0500
4.52,0.0500
4.52,0.0500
4.52,0.0500
4.62,0.0500
4.62,0.0500
4.62,0.0500
4.62,0.0500
4.62,0.0500
4.62,0.0500
4.62,0.0500
4.62,0.0500
4.62,0.0500
4.62,0.0500
4.81,0.0500
4.81,0.0500
4.81,0.0500
4.81,0.0500
4.81,0.0500
4.81,0.0500
4.81,0.0600
4.81,0.0600
4.81,0.0500
4.81,0.0600
4.81,0.0600
4.81,0.0500
4.81,0.0500
4.81,0.0500
4.81,0.0500
4.81,0.0600
4.81,0.0500
4.81,0.0600
4.81,0.0500
4.81,0.0500
5.01,0.0500
5.01,0.0500
5.01,0.0500
5.01,0.0500
5.01,0.0500
5.01,0.0500
5.01,0.0500
5.01,0.0500
5.01,0.0500
5.01,0.0600
5.01,0.0600
5.01,0.0600
5.01,0.0600
5.01,0.0600
5.01,0.0600
5.01,0.0600
5.01,0.0600
5.02,0.0600
5.02,0.0600
5.02,0.0600
5.12,0.0600
5.12,0.0600
5.12,0.0600
5.12,0.0600
5.12,0.0600
5.12,0.0600
5.12,0.0600
5.12,0.0600
5.12,0.0600
5.12,0.0600
5.22,0.0600
5.22,0.0600
5.22,0.0600
5.22,0.0600
5.22,0.0600
5.22,0.0700
5.22,0.0600
5.22,0.0600
5.22,0.0600
5.22,0.0600
5.41,0.0600
5.41,0.0600
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.41,0.0700
5.52,0.0700
5.52,0.0700
5.52,0.0700
5.52,0.0700
5.52,0.0700
5.52,0.0700
5.52,0.0800
5.52,0.0800
5.52,0.0800
5.71,0.0800
5.71,0.0800
5.71,0.0800
5.71,0.0800
5.71,0.0800
5.71,0.0800
5.71,0.0800
5.71,0.0700
5.71,0.0800
5.71,0.0800
5.71,0.0700
5.71,0.0800
5.71,0.0800
5.71,0.0800
5.71,0.0800
5.71,0.0800
5.71,0.0800
5.71,0.0800
5.71,0.0800
5.71,0.0800
5.82,0.0800
5.82,0.0800
5.82,0.0800
5.82,0.0800
5.82,0.0800
5.82,0.0800
5.82,0.0800
5.82,0.0800
5.82,0.0800
5.82,0.0800
6.01,0.0800
6.01,0.0800
6.01,0.0800
6.01,0.0800
6.01,0.0800
6.01,0.0800
6.01,0.0800
6.01,0.0800
6.01,0.0900
6.01,0.0900
6.01,0.0800
6.01,0.0900
6.01,0.0900
6.01,0.0900
6.01,0.0900
6.01,0.0900
6.01,0.0900
6.01,0.0900
6.01,0.0900
6.01,0.0900
6.12,0.0900
6.12,0.0800
6.12,0.0800
6.12,0.0800
6.12,0.0800
6.12,0.0800
6.12,0.0800
6.12,0.0800
6.12,0.0800
6.12,0.0800
6.22,0.0800
6.22,0.0800
6.22,0.0800
6.22,0.0800
6.22,0.0800
6.22,0.0800
6.22,0.0800
6.22,0.0900
6.22,0.0800
6.22,0.0800
6.41,0.0800
6.41,0.0900
6.41,0.0900
6.41,0.0900
6.41,0.0800
6.41,0.0800
6.41,0.0800
6.41,0.0800
6.41,0.0800
6.41,0.0900
6.41,0.0800
6.41,0.0900
6.41,0.0900
6.41,0.0900
6.41,0.0900
6.41,0.0900
6.41,0.0800
6.41,0.0800
6.41,0.0900
6.41,0.1000
6.51,0.1000
6.52,0.1000
6.52,0.1000
6.52,0.0900
6.52,0.1000
6.52,0.1000
6.52,0.1000
6.52,0.0900
6.52,0.0900
6.62,0.1000
6.62,0.1000
6.62,0.1000
6.62,0.1000
6.62,0.1000
6.62,0.1000
6.62,0.1000
6.62,0.1000
6.62,0.1000
6.62,0.1100
6.81,0.1100
6.81,0.1100
6.81,0.1100
6.81,0.1100
6.81,0.1000
6.81,0.1000
6.81,0.1100
6.81,0.1100
6.81,0.1100
6.81,0.1000
6.81,0.1000
6.81,0.1000
6.81,0.1000
6.81,0.1000
6.81,0.1000
6.81,0.1100
6.81,0.1100
6.81,0.1100
6.81,0.1100
6.81,0.1100
6.92,0.1100
6.92,0.1000
6.92,0.1000
6.92,0.1100
6.92,0.1000
6.92,0.1100
6.92,0.1100
6.92,0.1100
6.92,0.1100
6.92,0.1100
7.02,0.1100
7.02,0.1200
7.02,0.1200
7.02,0.1100
7.02,0.1100
7.02,0.1200
7.02,0.1200
7.02,0.1100
7.02,0.1100
7.02,0.1100
7.21,0.1200
7.21,0.1200
7.21,0.1200
7.21,0.1200
7.21,0.1200
7.21,0.1200
7.21,0.1200
7.21,0.1200
7.21,0.1200
7.21,0.1200
7.21,0.1200
7.21,0.1200
7.21,0.1300
7.21,0.1300
7.21,0.1300
7.21,0.1200
7.21,0.1100
7.21,0.1100
7.21,0.1100
7.21,0.1100
7.32,0.1100
7.32,0.1200
7.32,0.1200
7.32,0.1200
7.32,0.1200
7.32,0.1200
7.32,0.1200
7.32,0.1200
7.32,0.1200
7.32,0.1200
7.51,0.1200
7.51,0.1200
7.51,0.1200
7.51,0.1200
7.51,0.1200
7.51,0.1200
7.51,0.1200
7.51,0.1200
7.51,0.1200
7.51,0.1200
7.51,0.1200
7.51,0.1200
7.51,0.1200
7.51,0.1300
7.51,0.1300
7.51,0.1300
7.51,0.1300
7.51,0.1300
7.51,0.1300
7.61,0.1300
7.62,0.1300
7.62,0.1300
7.62,0.1300
7.62,0.1300
7.62,0.1300
7.62,0.1300
7.62,0.1300
7.62,0.1300
7.62,0.1300
7.72,0.1300
7.72,0.1300
7.72,0.1300
7.72,0.1300
7.72,0.1300
7.72,0.1300
7.72,0.1300
7.72,0.1300
7.72,0.1300
7.72,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1400
7.91,0.1300
7.91,0.1300
8.01,0.1300
8.01,0.1300
8.01,0.1300
8.01,0.1300
8.01,0.1300
8.01,0.1300
8.01,0.1300
8.01,0.1300
8.01,0.1300
8.01,0.1300
8.12,0.1300
8.12,0.1300
8.12,0.1300
8.12,0.1300
8.12,0.1300
8.12,0.1300
8.12,0.1300
8.12,0.1400
8.12,0.1400
8.12,0.1400
8.22,0.1300
8.22,0.1300
8.22,0.1300
8.22,0.1300
8.22,0.1300
8.22,0.1300
8.22,0.1400
8.22,0.1400
8.41,0.1800
8.41,0.1400
8.41,0.1400
8.41,0.1400
8.52,0.1600
8.52,0.1400
8.52,0.1400
8.52,0.1400
8.52,0.1400
8.52,0.1400
8.62,0.1400
8.62,0.1300
8.62,0.1300
8.62,0.1300
8.62,0.1300
8.62,0.1300
8.62,0.1400
8.62,0.1400
8.62,0.1300
8.62,0.1300
8.72,0.1300
8.72,0.1300
8.72,0.1300
8.72,0.1300
8.72,0.1400
8.72,0.1300
8.72,0.1300
8.72,0.1300
8.72,0.1400
8.72,0.1400
8.91,0.1300
8.91,0.1300
8.91,0.1300
8.91,0.1400
8.91,0.1400
8.91,0.1500
8.91,0.1800
8.91,0.1500
9.02,0.1500
9.02,0.1500
9.02,0.1600
9.02,0.1600
9.02,0.1600
9.02,0.1600
9.02,0.1600
9.02,0.1600
9.02,0.1600
9.02,0.1600
9.12,0.1600
9.12,0.1700
9.12,0.1700
9.12,0.1700
9.12,0.1900
9.12,0.1900
9.12,0.2000
9.12,0.2100
9.12,0.2100
9.12,0.2000
9.31,0.1900
9.31,0.2200
9.31,0.2600
9.31,0.2500
9.31,0.4000
9.31,0.6400
9.31,0.6600
9.31,0.6800
9.31,0.4900
9.31,0.5700
9.31,0.6000
9.31,0.6000
9.31,0.6200
9.31,0.6400
9.31,0.7200
9.31,0.7900
9.31,0.8300
9.31,0.8500
9.31,0.8600
9.31,0.8600
9.42,0.8600
9.42,0.8700
9.42,0.8800
9.42,0.8800
9.42,0.8900
9.42,0.8900
9.42,0.9100
9.42,0.9200
9.42,0.9200
9.61,0.9300
9.61,0.9500
9.61,0.9700
9.61,0.9700
9.61,0.9600
9.61,0.9600
9.61,0.9500
9.61,0.9500
9.61,0.9500
9.61,0.9400
9.61,0.9400
9.61,0.9400
9.61,0.8900
9.61,0.8800
9.61,0.9100
9.61,0.9100
9.61,0.9100
9.61,0.9100
9.61,0.9100
9.61,0.9100
9.71,0.8800
9.71,0.7900
9.71,0.7800
9.71,0.8400
9.71,0.8500
9.71,0.8600
9.71,0.8100
9.71,0.8500
9.72,0.7500
9.72,0.8200
9.82,0.8800
9.82,0.8800
9.82,0.8400
9.82,0.7700
9.82,0.7900
9.82,0.8400
9.82,0.7800
9.82,0.7500
9.82,0.7600
9.82,0.7900
10.01,0.8200
10.01,0.9000
10.01,0.9000
10.01,0.8700
10.01,0.8400
10.01,0.7700
10.01,0.8000
10.01,0.8000
10.01,0.8400
10.01,0.9200
10.01,0.9300
10.01,0.9300
10.01,0.9400
10.01,0.9400
10.01,0.9400
10.01,0.9400
10.01,0.9400
10.01,0.9400
10.01,0.9400
10.01,0.9400
10.12,0.9400
10.12,0.9400
10.12,0.9300
10.12,0.9400
10.12,0.9300
10.12,0.9300
10.12,0.9300
10.12,0.9300
10.12,0.9300
10.12,0.9300
10.31,0.9300
10.31,0.9300
10.31,0.9300
10.31,0.9300
10.31,0.9300
10.31,0.9300
10.31,0.9300
10.31,0.9300
10.31,0.9300
10.31,0.9300
10.31,0.9300
10.31,0.9300
10.31,0.9200
10.31,0.9200
10.31,0.8600
10.31,0.7200
10.31,0.7600
10.31,0.7200
10.31,0.7000
10.41,0.7200
10.41,0.7600
10.41,0.7200
10.41,0.7600
10.41,0.8100
10.42,0.8200
10.42,0.8500
10.42,0.8400
10.42,0.8200
10.42,0.8200
10.42,0.8400
10.52,0.8400
10.52,0.8300
10.52,0.8300
10.52,0.8400
10.52,0.8500
10.52,0.8400
10.52,0.8200
10.52,0.8000
10.52,0.7400
