Time(s),Distance(m)
3.45,0.0100
3.45,0.0100
3.45,0.0100
3.45,0.0100
3.45,0.0100
3.45,0.0100
3.55,0.0100
3.55,0.0100
3.55,0.0100
3.55,0.0200
3.55,0.0200
3.55,0.0200
3.55,0.0200
3.55,0.0200
3.55,0.0200
3.55,0.0200
3.65,0.0100
3.65,0.0100
3.65,0.0100
3.65,0.0100
3.65,0.0100
3.65,0.0100
3.65,0.0100
3.65,0.0100
3.65,0.0100
3.65,0.0100
3.85,0.0100
3.85,0.0100
3.85,0.0100
3.85,0.0200
3.85,0.0200
3.85,0.0200
3.85,0.0200
3.85,0.0200
3.85,0.0200
3.85,0.0200
3.85,0.0100
3.85,0.0100
3.85,0.0100
3.85,0.0100
3.85,0.0100
3.85,0.0100
3.85,0.0100
4.05,0.0100
4.05,0.0100
4.05,0.0100
4.05,0.0100
4.05,0.0100
4.15,0.0100
4.15,0.0100
4.15,0.0100
4.15,0.0100
4.15,0.0100
4.15,0.0100
4.15,0.0100
4.15,0.0100
4.15,0.0100
4.15,0.0100
4.25,0.0100
4.25,0.0100
4.25,0.0100
4.25,0.0100
4.25,0.0200
4.25,0.0200
4.25,0.0200
4.25,0.0200
4.25,0.0200
4.25,0.0200
4.45,0.0200
4.45,0.0100
4.45,0.0100
4.45,0.0100
4.45,0.0100
4.45,0.0100
4.45,0.0100
4.45,0.0100
4.45,0.0100
4.45,0.0100
4.45,0.0100
4.45,0.0200
4.45,0.0200
4.45,0.0200
4.45,0.0200
4.45,0.0100
4.45,0.0100
4.45,0.0100
4.45,0.0100
4.45,0.0100
4.55,0.0100
4.55,0.0100
4.55,0.0100
4.55,0.0100
4.55,0.0100
4.55,0.0100
4.55,0.0100
4.55,0.0100
4.55,0.0100
4.75,0.0100
4.75,0.0100
4.75,0.0100
4.75,0.0100
4.75,0.0100
4.75,0.0200
4.75,0.0100
4.75,0.0100
4.75,0.0100
4.85,0.0100
4.85,0.0200
4.85,0.0100
4.85,0.0100
4.85,0.0200
4.85,0.0100
4.85,0.0100
4.85,0.0100
4.85,0.0100
4.97,0.0100
4.97,0.0100
4.97,0.0200
4.97,0.0200
4.97,0.0200
4.97,0.0100
4.97,0.0100
4.97,0.0100
4.97,0.0100
4.97,0.0200
4.97,0.0100
4.97,0.0100
5.15,0.0200
5.15,0.0200
5.15,0.0200
5.15,0.0200
5.15,0.0200
5.15,0.0200
5.15,0.0200
5.15,0.0200
5.15,0.0200
5.15,0.0200
5.15,0.0100
5.15,0.0100
5.15,0.0100
5.15,0.0200
5.15,0.0100
5.25,0.0100
5.65,0.0100
5.65,0.0100
5.65,0.0200
5.65,0.0100
5.65,0.0200
5.65,0.0100
5.65,0.0100
5.65,0.0100
5.85,0.0200
5.85,0.0200
5.85,0.0100
5.85,0.0100
5.85,0.0100
5.85,0.0100
5.85,0.0200
5.85,0.0100
5.85,0.0100
5.85,0.0100
5.85,0.0100
5.85,0.0100
5.85,0.0100
5.85,0.0100
5.85,0.0100
9.15,0.0100
9.15,0.0200
9.15,0.0200
9.15,0.0200
9.15,0.0300
9.15,0.0400
9.15,0.0400
9.25,0.0400
9.25,0.0400
9.25,0.0500
9.25,0.0400
9.25,0.0400
9.25,0.0400
9.25,0.0300
9.25,0.0300
9.25,0.0300
9.25,0.0400
9.45,0.0300
9.45,0.0300
9.45,0.0300
9.45,0.0300
9.45,0.0300
9.45,0.0300
9.45,0.0200
9.45,0.0300
9.45,0.0200
9.45,0.0200
9.45,0.0200
9.45,0.0200
9.45,0.0200
9.45,0.0100
9.45,0.0100
9.45,0.0100
9.45,0.0200
9.45,0.0100
9.45,0.0100
9.55,0.0200
9.55,0.0200
9.55,0.0100
9.55,0.0200
9.55,0.0100
9.55,0.0100
9.55,0.0200
9.55,0.0200
9.55,0.0200
9.65,0.0300
9.65,0.0200
9.65,0.0200
9.65,0.0200
9.65,0.0200
9.65,0.0300
9.65,0.0300
9.65,0.0300
9.65,0.0300
9.65,0.0300
9.85,0.0400
9.85,0.0300
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
9.85,0.0400
10.15,0.0500
10.15,0.0400
10.15,0.0400
10.15,0.0400
10.15,0.0400
10.15,0.0300
10.15,0.0300
10.15,0.0300
10.15,0.0300
10.15,0.0300
10.15,0.0300
10.15,0.0300
10.15,0.0300
10.15,0.0300
10.15,0.0200
10.15,0.0200
10.15,0.0200
10.15,0.0200
10.15,0.0200
10.25,0.0200
10.25,0.0100
10.25,0.0200
10.25,0.0100
10.25,0.0200
10.25,0.0300
10.25,0.0200
10.25,0.0100
10.25,0.0200
10.25,0.0300
10.35,0.0200
10.35,0.0200
10.35,0.0200
10.35,0.0200
10.35,0.0300
10.35,0.0300
10.35,0.0300
10.35,0.0300
10.35,0.0300
10.35,0.0400
10.55,0.0400
10.55,0.0400
10.55,0.0400
10.55,0.0400
10.55,0.0400
10.55,0.0400
10.55,0.0400
10.55,0.0400
10.55,0.0400
10.55,0.0400
10.55,0.0300
10.55,0.0300
10.55,0.0300
10.55,0.0300
10.55,0.0300
10.55,0.0300
10.55,0.0300
10.65,0.0300
10.85,0.1300
10.85,0.0500
10.85,0.0400
10.85,0.0400
10.85,0.0400
10.85,0.0400
10.85,0.0300
10.85,0.0300
10.85,0.0300
10.85,0.0300
10.85,0.0300
10.85,0.0300
10.85,0.0300
10.85,0.0300
10.85,0.0300
10.85,0.0300
10.85,0.0300
10.85,0.0200
10.95,0.0200
10.95,0.0200
10.95,0.0200
10.95,0.0200
10.95,0.0100
10.95,0.0200
10.95,0.0200
10.95,0.0100
10.95,0.0200
10.95,0.0200
11.05,0.0200
11.05,0.0200
11.05,0.0200
11.05,0.0200
11.05,0.0300
11.05,0.0300
11.05,0.0300
11.05,0.0300
11.05,0.0300
11.05,0.0300
11.25,0.0400
11.25,0.0400
11.25,0.0400
11.25,0.0400
11.25,0.0400
11.25,0.0400
11.25,0.0500
11.25,0.0400
11.25,0.0400
11.25,0.0400
11.35,0.0300
11.35,0.0300
11.35,0.0400
11.35,0.0400
11.45,0.0900
11.45,0.0500
11.45,0.0400
11.45,0.0400
11.45,0.0400
11.45,0.0400
11.45,0.0300
11.55,0.0300
11.55,0.0300
11.55,0.0300
11.55,0.0300
11.55,0.0300
11.55,0.0300
11.55,0.0300
11.55,0.0300
11.55,0.0300
11.55,0.0200
11.75,0.0300
11.75,0.0300
11.75,0.0300
11.75,0.0200
11.75,0.0300
11.75,0.0200
11.75,0.0300
11.75,0.0300
11.75,0.0300
11.75,0.0300
11.75,0.0300
11.75,0.0300
11.75,0.0300
11.75,0.0400
11.75,0.0400
11.75,0.0400
11.75,0.0400
12.05,0.0700
12.05,0.0400
12.05,0.0400
12.05,0.0400
12.05,0.0400
12.05,0.0400
12.05,0.0400
12.05,0.0300
12.05,0.0300
12.05,0.0300
12.05,0.0300
12.05,0.0300
12.05,0.0400
12.05,0.0400
12.35,0.0500
12.35,0.0400
12.35,0.0400
12.35,0.0400
12.35,0.0400
12.35,0.0400
12.35,0.0400
12.35,0.0400
12.35,0.0400
12.35,0.0400
12.35,0.0400
12.35,0.0400
12.35,0.0400
12.35,0.0400
12.35,0.0400
12.35,0.0400
12.55,0.0500
12.55,0.0400
12.55,0.0400
12.55,0.0400
12.55,0.0400
12.55,0.0400
12.55,0.0400
12.55,0.0400
12.75,0.0400
12.75,0.0400
12.75,0.0400
12.75,0.0400
12.75,0.0400
12.75,0.0400
12.75,0.0700
12.75,0.0500
12.85,0.0700
12.85,0.0500
12.85,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.05,0.0400
13.15,0.0400
13.15,0.0400
13.15,0.0400
13.15,0.0500
13.15,0.0500
13.15,0.0500
13.15,0.0500
13.15,0.0500
13.45,0.0700
13.45,0.0500
13.45,0.0500
13.55,0.0500
13.55,0.0500
13.55,0.0500
13.55,0.0500
13.55,0.0500
13.55,0.0500
13.55,0.0500
13.55,0.0500
13.55,0.0500
13.55,0.0500
13.65,0.0500
13.65,0.0500
13.65,0.0500
13.65,0.0500
13.65,0.0500
13.65,0.0500
13.65,0.0500
13.65,0.0500
13.65,0.0500
13.65,0.0500
13.85,0.0500
13.85,0.0500
13.85,0.0500
13.85,0.0500
13.85,0.0500
13.85,0.0500
13.85,0.0500
13.85,0.0500
13.85,0.0500
13.85,0.0600
13.85,0.0600
13.85,0.0600
13.85,0.0600
13.85,0.0600
13.85,0.0600
13.85,0.0600
13.85,0.0600
13.85,0.0600
13.85,0.0600
13.85,0.0600
13.95,0.0600
13.95,0.0600
13.95,0.0600
13.95,0.0600
13.95,0.0700
13.95,0.0700
14.15,0.1700
14.15,0.0800
14.15,0.0700
14.15,0.0700
14.25,0.0700
14.25,0.0700
14.25,0.0700
14.25,0.0700
14.25,0.0700
14.25,0.0700
14.25,0.0700
14.25,0.0700
14.25,0.0700
14.25,0.0600
14.35,0.0700
14.35,0.0700
14.35,0.0700
14.35,0.0700
14.35,0.0700
14.35,0.0700
14.35,0.0700
14.35,0.0700
14.35,0.0700
14.35,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.55,0.0700
14.65,0.0700
14.65,0.0800
14.65,0.0800
14.65,0.0900
14.65,0.0800
14.65,0.0800
14.65,0.0700
14.65,0.0700
14.65,0.0800
14.65,0.0700
14.85,0.0800
14.85,0.0800
14.85,0.0800
14.85,0.1100
14.85,0.1500
14.85,0.1900
14.85,0.3300
14.85,0.4100
14.85,0.5800
14.85,0.6700
14.85,0.7300
14.85,0.7900
14.85,0.7800
14.85,0.7700
14.85,0.8500
14.85,0.8600
14.85,0.8700
14.85,0.8700
14.85,0.8800
14.85,0.8800
14.95,0.8800
14.95,0.8800
14.95,0.8800
14.95,0.8500
14.95,0.8300
14.95,0.8200
14.95,0.8400
14.95,0.8500
14.95,0.8600
14.95,0.8600
15.05,0.8700
15.05,0.8700
15.05,0.8700
15.05,0.8600
15.05,0.8500
15.05,0.8500
15.05,0.8500
15.05,0.8500
15.05,0.8400
15.05,0.8300
15.25,0.8300
15.25,0.8200
15.25,0.8200
15.25,0.8200
15.25,0.8200
15.25,0.8200
15.25,0.8300
15.25,0.8300
15.25,0.8300
15.25,0.8300
15.25,0.8300
15.25,0.8300
15.25,0.8300
15.25,0.8300
15.25,0.8300
15.25,0.8300
15.25,0.8300
15.25,0.8300
15.25,0.8300
15.35,0.8300
15.35,0.8300
15.35,0.8300
15.35,0.8400
15.35,0.8500
15.35,0.8500
15.35,0.8500
15.35,0.8600
15.35,0.8600
15.35,0.8700
15.45,0.8800
15.45,0.8800
15.45,0.8900
15.45,0.8900
15.45,0.9000
15.45,0.9000
15.45,0.9000
15.45,0.9000
15.45,0.9000
15.45,0.9000
15.55,0.9000
15.55,0.9000
15.55,0.9000
15.55,0.9000
15.55,0.8900
15.55,0.8900
15.55,0.8900
15.55,0.8900
15.55,0.8900
15.55,0.8900
15.75,0.8900
15.75,0.8900
15.75,0.8900
15.75,0.8900
15.75,0.8900
15.75,0.8900
15.75,0.8900
15.75,0.8900
15.75,0.8900
15.75,0.8900
15.75,0.8900
15.75,0.8900
15.75,0.8900
15.75,0.9000
15.75,0.9000
15.75,0.9000
15.75,0.9000
15.75,0.9000
15.75,0.9000
15.75,0.9000
15.85,0.9000
15.85,0.9000
15.85,0.9000
15.85,0.9000
15.85,0.9000
15.85,0.9000
15.85,0.9000
15.85,0.9000
15.85,0.9000
15.85,0.9000
15.95,0.9000
15.95,0.9000
15.95,0.9000
15.95,0.9000
15.95,0.9000
15.95,0.9000
15.95,0.9000
15.95,0.9000
15.95,0.9000
15.95,0.9000
16.05,0.9000
16.05,0.9000
16.05,0.9000
16.05,0.9000
16.05,0.9000
16.05,0.9000
16.05,0.9000
16.05,0.9000
16.05,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.25,0.9000
16.35,0.9000
16.35,0.9000
16.35,0.9000
16.35,0.9000
16.35,0.9000
16.35,0.9000
16.35,0.9000
16.35,0.9000
16.35,0.9000
16.35,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.55,0.9000
16.65,0.9000
16.65,0.9000
16.65,0.9000
16.65,0.9000
16.65,0.9000
16.65,0.9000
16.65,0.9000
16.65,0.9000
16.65,0.9000
16.65,0.9000
