Time(s),Distance(m)
1.96,0.0300
2.06,0.0300
2.06,0.0300
2.06,0.0300
2.06,0.0300
2.06,0.0300
2.06,0.0300
2.06,0.0300
2.06,0.0300
2.06,0.0300
2.06,0.0300
2.16,0.0300
2.16,0.0300
2.16,0.0300
2.16,0.0300
2.16,0.0400
2.16,0.0400
2.16,0.0400
2.16,0.0400
2.46,0.0400
2.46,0.0400
2.46,0.0400
2.46,0.0400
2.46,0.0400
2.46,0.0400
2.46,0.0400
2.46,0.0400
2.46,0.0400
2.46,0.0400
2.46,0.0400
2.56,0.0400
2.56,0.0400
2.56,0.0400
2.56,0.0400
2.56,0.0400
2.56,0.0400
2.56,0.0400
2.56,0.0400
2.56,0.0400
2.56,0.0400
2.66,0.0400
2.66,0.0400
2.66,0.0400
2.66,0.0400
2.66,0.0400
2.66,0.0400
2.66,0.0400
2.66,0.0400
2.66,0.0400
2.66,0.0400
2.86,0.0400
2.86,0.0400
2.86,0.0400
2.86,0.0400
2.86,0.0400
2.86,0.0400
2.86,0.0400
2.86,0.0400
2.86,0.0400
2.86,0.0400
2.86,0.0400
3.26,0.0500
3.26,0.0500
3.26,0.0500
3.26,0.0500
3.26,0.0400
3.26,0.0400
3.26,0.0400
3.26,0.0400
3.26,0.0400
3.26,0.0400
3.46,0.0400
3.46,0.0400
3.46,0.0400
3.46,0.0400
3.46,0.0400
3.46,0.0400
3.46,0.0400
3.46,0.0400
3.46,0.0500
3.46,0.0500
3.46,0.0500
3.46,0.0500
3.46,0.0500
3.46,0.0500
3.46,0.0500
3.46,0.0500
3.46,0.0500
3.46,0.0500
3.46,0.0500
3.46,0.0500
3.56,0.0500
3.56,0.0500
3.56,0.0500
3.56,0.0500
3.96,0.0700
3.96,0.0600
3.96,0.0600
3.96,0.0600
4.06,0.0600
4.06,0.0600
4.06,0.0600
4.06,0.0600
4.06,0.0600
4.06,0.0600
4.06,0.0600
4.06,0.0600
4.06,0.0600
4.06,0.0600
4.26,0.0600
4.26,0.0600
4.26,0.0600
4.26,0.0600
4.26,0.0600
4.26,0.0600
4.26,0.0600
4.76,0.1200
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.76,0.0800
4.86,0.0800
4.86,0.0800
4.86,0.0800
4.86,0.0800
4.86,0.0800
4.86,0.0800
4.86,0.0800
4.86,0.0800
4.86,0.0800
4.86,0.0800
5.06,0.0800
5.06,0.0800
5.06,0.0800
5.06,0.0800
5.06,0.0800
5.06,0.0800
5.06,0.0800
5.06,0.0800
5.36,0.1000
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.36,0.0900
5.46,0.0900
5.46,0.0900
5.46,0.0900
5.46,0.0900
5.46,0.0900
5.46,0.1000
5.46,0.1000
5.46,0.1000
5.46,0.1000
5.47,0.1100
5.47,0.1100
5.66,0.1100
5.66,0.1300
5.66,0.1400
5.66,0.1400
5.66,0.1500
5.66,0.1500
5.66,0.1600
5.66,0.1700
5.66,0.1700
5.66,0.1900
5.66,0.2100
5.66,0.2100
5.66,0.2000
5.66,0.2300
5.66,0.2400
5.66,0.2600
5.66,0.2800
5.66,0.3000
5.76,0.3200
5.76,0.3400
5.76,0.3800
5.76,0.4000
5.76,0.4200
5.76,0.4600
5.76,0.4900
5.76,0.3800
5.76,0.2800
5.76,0.4500
5.96,0.6100
5.96,0.6600
5.96,0.6900
5.96,0.7200
5.96,0.7700
5.96,0.8000
5.96,0.8700
5.96,1.0200
5.96,1.0500
5.96,1.0200
5.96,0.9100
5.96,0.8100
5.96,0.7900
5.96,0.7800
5.96,0.7800
5.96,0.8300
5.96,0.9000
5.96,0.9200
5.96,0.9100
5.96,0.9100
6.06,0.8900
6.06,0.8900
6.06,0.8700
6.06,0.8400
6.06,0.7900
6.06,0.8200
6.06,0.8800
6.06,0.7500
6.06,0.7000
6.06,0.7700
6.06,0.7300
6.26,0.6800
6.26,0.8700
6.26,0.8700
6.26,0.8500
6.26,0.7900
6.26,0.8700
6.26,0.8500
6.26,0.8900
6.26,0.8900
6.26,0.9100
6.26,0.9200
6.26,0.9200
6.26,0.9100
6.26,0.9200
6.26,0.9300
6.26,0.9300
6.26,0.9300
6.26,0.9200
6.26,0.9200
6.36,0.9200
6.36,0.9200
6.36,0.9200
6.36,0.9200
6.36,0.9200
6.36,0.9200
6.36,0.9100
6.36,0.9000
6.36,0.9000
6.36,0.9100
6.46,0.9100
6.46,0.9100
6.46,0.9200
6.46,0.9200
6.46,0.9200
6.46,0.9200
6.46,0.9200
6.46,0.9200
6.46,0.9200
6.66,0.9200
6.66,0.9200
6.66,0.9200
6.66,0.9200
6.66,0.9200
6.66,0.9200
6.66,0.9200
6.66,0.9200
6.66,0.9200
6.66,0.9200
6.66,0.9200
6.66,0.9100
6.66,0.9100
6.66,0.9100
6.66,0.9000
6.66,0.9000
6.66,0.9100
6.66,0.9100
6.66,0.9100
6.66,0.9200
6.76,0.9200
6.76,0.9200
6.76,0.9200
6.76,0.9200
6.76,0.9200
6.76,0.9100
6.76,0.9100
6.76,0.9100
6.76,0.9100
6.76,0.9100
6.86,0.9000
6.86,0.9100
6.86,0.9100
6.86,0.9000
6.86,0.9100
6.86,0.9100
6.86,0.9100
6.86,0.9100
6.86,0.9100
6.86,0.9100
6.96,0.9100
6.96,0.9100
6.96,0.9100
6.96,0.9100
6.96,0.9100
6.96,0.9100
6.96,0.9200
6.96,0.9200
6.96,0.9100
6.96,0.9100
7.16,0.9000
7.16,0.9000
7.16,0.9000
7.16,0.8900
7.16,0.8800
7.16,0.8800
7.16,0.8900
7.16,0.8800
7.16,0.8800
7.16,0.8700
7.16,0.8700
7.16,0.8700
7.16,0.8700
7.16,0.8700
7.16,0.8700
7.16,0.8700
7.16,0.8700
7.16,0.8700
7.16,0.8700
7.16,0.8600
7.26,0.8600
7.26,0.8700
7.26,0.8700
7.26,0.8800
7.26,0.8900
7.26,0.9000
7.26,0.9100
7.26,0.9100
7.26,0.9100
7.26,0.9100
7.46,0.9100
7.46,0.9100
7.46,0.9100
7.46,0.9000
7.46,0.8900
7.46,0.8800
7.46,0.8800
7.46,0.8800
7.46,0.8900
7.46,0.8900
7.46,0.8800
7.46,0.8800
7.46,0.8800
7.46,0.8800
7.46,0.8800
7.46,0.8800
7.46,0.8800
7.46,0.8900
7.46,0.9000
7.56,0.9100
7.56,0.9000
7.56,0.8900
7.56,0.8900
7.56,0.9000
7.56,0.9000
7.56,0.8900
7.56,0.8800
7.56,0.8800
7.56,0.9000
7.76,0.9000
7.76,0.9100
7.76,0.9200
7.76,0.9200
7.76,0.9200
7.76,0.9200
7.76,0.9200
7.76,0.9200
7.76,0.9200
7.76,0.9200
7.76,0.9200
7.76,0.9200
7.76,0.9200
7.76,0.9200
7.76,0.9200
7.76,0.9200
7.76,0.9200
7.76,0.9100
7.76,0.9100
7.76,0.9100
7.86,0.9100
7.86,0.9100
7.86,0.9100
7.86,0.9100
7.86,0.9100
7.86,0.9100
7.86,0.9100
7.86,0.9100
7.86,0.9200
7.86,0.9200
7.96,0.9200
7.96,0.9200
7.96,0.9100
7.96,0.9100
7.96,0.9100
7.96,0.9100
7.96,0.9100
7.96,0.9100
7.96,0.9100
7.96,0.9100
8.16,0.9100
8.16,0.9200
8.16,0.9200
8.16,0.9200
8.16,0.9200
8.16,0.9200
8.16,0.9100
8.16,0.9100
8.16,0.9100
8.16,0.9100
8.16,0.9200
8.16,0.9100
8.16,0.9200
8.16,0.9100
8.16,0.9100
8.16,0.9100
8.16,0.9000
8.16,0.9000
8.16,0.9000
8.16,0.9000
8.26,0.8900
8.26,0.8900
8.26,0.8800
8.26,0.8800
8.26,0.8700
8.26,0.8700
8.26,0.8700
8.26,0.8700
8.26,0.8700
8.26,0.8800
8.46,0.8900
8.46,0.8800
8.46,0.8900
8.46,0.8900
8.46,0.9000
8.46,0.8900
8.46,0.8900
8.46,0.8900
8.46,0.8800
8.46,0.8700
8.46,0.8700
8.46,0.8800
8.46,0.9000
8.46,0.9100
8.46,0.9000
8.46,0.9000
8.46,0.9000
8.46,0.9000
8.46,0.9000
8.46,0.8900
8.56,0.8800
8.56,0.8700
8.56,0.8600
8.56,0.8700
8.56,0.8700
8.56,0.8800
8.56,0.8800
8.56,0.8800
8.56,0.8700
8.56,0.8600
