Time(s),Distance(m)
5.18,0.0200
5.18,0.0100
5.18,0.0200
5.18,0.0200
5.28,0.0100
5.28,0.0100
5.28,0.0100
5.28,0.0200
5.28,0.0100
5.28,0.0100
5.28,0.0100
5.28,0.0200
5.47,0.0100
5.47,0.0200
5.47,0.0100
5.47,0.0100
5.47,0.0100
5.57,0.0100
5.57,0.0100
5.57,0.0100
5.57,0.0200
5.67,0.0100
5.68,0.0200
5.68,0.0200
5.68,0.0100
5.68,0.0100
5.78,0.0100
5.78,0.0200
5.78,0.0100
5.78,0.0200
5.78,0.0100
5.78,0.0200
5.78,0.0100
5.78,0.0300
5.78,0.0300
5.97,0.0100
5.97,0.0200
5.97,0.0200
5.97,0.0100
5.97,0.0100
5.97,0.0100
5.97,0.0200
5.97,0.0100
5.97,0.0100
5.97,0.0100
6.07,0.0100
6.07,0.0100
6.07,0.0100
6.07,0.0100
6.07,0.0100
6.07,0.0200
6.18,0.0100
6.18,0.0100
6.18,0.0100
6.37,0.0100
6.37,0.0100
6.37,0.0100
6.37,0.0100
6.37,0.0200
6.37,0.0200
6.37,0.0200
6.37,0.0100
6.37,0.0200
6.37,0.0200
6.37,0.0100
6.47,0.0100
6.48,0.0100
6.48,0.0100
6.48,0.0100
6.67,0.0100
6.67,0.0200
6.67,0.0100
6.67,0.0200
6.67,0.0200
6.67,0.0200
6.67,0.0100
6.67,0.0100
6.67,0.0200
6.67,0.0200
6.67,0.0100
6.77,0.0200
6.78,0.0200
6.78,0.0100
6.78,0.0100
6.78,0.0100
6.97,0.0100
6.97,0.0100
6.97,0.0100
6.97,0.0100
6.97,0.0100
6.97,0.0100
6.97,0.0100
6.97,0.0100
6.97,0.0200
6.97,0.0100
6.97,0.0300
6.97,0.0500
7.07,0.0300
7.07,0.0300
7.07,0.0200
7.07,0.0100
7.18,0.0200
7.18,0.0200
7.18,0.0100
7.18,0.0200
7.37,0.0100
7.37,0.0100
7.37,0.0100
7.37,0.0200
7.37,0.0200
7.37,0.0100
7.37,0.0100
7.37,0.0100
7.37,0.0100
7.47,0.0100
7.47,0.0100
7.47,0.0300
7.48,0.0300
7.48,0.0200
7.48,0.0100
7.48,0.0300
7.48,0.0300
7.57,0.0300
7.58,0.0200
7.58,0.0400
7.58,0.0200
7.58,0.0200
7.58,0.0400
7.58,0.0200
7.58,0.0200
7.58,0.0200
7.58,0.0300
7.77,0.0200
7.77,0.0200
7.77,0.0100
7.77,0.0100
7.77,0.0300
7.77,0.0100
7.77,0.0100
7.77,0.0100
7.77,0.0200
7.77,0.0100
7.77,0.0200
7.77,0.0300
7.77,0.0100
7.77,0.0200
7.77,0.0200
7.77,0.0200
7.77,0.0200
7.87,0.0200
7.87,0.0200
7.87,0.0200
7.87,0.0300
7.87,0.0300
7.87,0.0400
7.87,0.0400
7.87,0.0300
7.87,0.0300
7.87,0.0200
7.98,0.0300
7.98,0.0200
7.98,0.0200
7.98,0.0200
7.98,0.0200
7.98,0.0200
7.98,0.0200
7.98,0.0300
7.98,0.0300
7.98,0.0400
8.17,0.0500
8.17,0.0300
8.17,0.0400
8.17,0.0200
8.17,0.0300
8.17,0.0300
8.17,0.0200
8.17,0.0200
8.17,0.0300
8.17,0.0400
8.17,0.0400
8.17,0.0400
8.17,0.0300
8.17,0.0100
8.17,0.0200
8.17,0.0200
8.17,0.0200
8.17,0.0200
8.17,0.0200
8.27,0.0100
8.27,0.0300
8.27,0.0500
8.27,0.0400
8.28,0.0500
8.28,0.0400
8.28,0.0500
8.28,0.0500
8.28,0.0400
8.28,0.0400
8.47,0.0400
8.47,0.0100
8.47,0.0100
8.47,0.0200
8.47,0.0400
8.47,0.0400
8.47,0.0300
8.47,0.0500
8.47,0.0500
8.47,0.0600
8.47,0.0500
8.47,0.0500
8.47,0.0500
8.47,0.0500
8.47,0.0500
8.47,0.0600
8.47,0.0700
8.47,0.0700
8.47,0.0600
8.47,0.0600
8.57,0.0500
8.58,0.0700
8.58,0.0800
8.58,0.0700
8.58,0.0700
8.58,0.0700
8.58,0.0800
8.58,0.0600
8.58,0.0500
8.58,0.0400
8.77,0.0500
8.77,0.0600
8.77,0.0600
8.77,0.0600
8.77,0.0600
8.77,0.0600
8.77,0.0600
8.77,0.0600
8.77,0.0700
8.77,0.0600
8.77,0.0600
8.77,0.0600
8.77,0.0600
8.77,0.0600
8.77,0.0600
8.77,0.0500
8.77,0.0500
8.77,0.0400
8.77,0.0300
8.77,0.0400
8.87,0.0400
8.87,0.0400
8.87,0.0500
8.87,0.0400
8.88,0.0500
8.88,0.0500
8.88,0.0500
8.88,0.0500
8.88,0.0400
8.88,0.0500
9.07,0.0400
9.07,0.0500
9.07,0.0400
9.07,0.0400
9.07,0.0400
9.07,0.0400
9.07,0.0400
9.07,0.0400
9.07,0.0300
9.07,0.0300
9.07,0.0400
9.07,0.0300
9.07,0.0400
9.07,0.0400
9.07,0.0500
9.07,0.0400
9.07,0.0500
9.07,0.0500
9.07,0.0400
9.17,0.0500
9.17,0.0500
9.17,0.0500
9.18,0.0400
9.18,0.0300
9.18,0.0300
9.18,0.0300
9.18,0.0400
9.18,0.0500
9.18,0.0500
9.28,0.0500
9.28,0.0600
9.28,0.0600
9.28,0.0600
9.28,0.0600
9.28,0.0600
9.28,0.0500
9.28,0.0500
9.28,0.0500
9.28,0.0400
9.47,0.0500
9.47,0.0500
9.47,0.0600
9.47,0.0500
9.47,0.0500
9.47,0.0500
9.47,0.0500
9.47,0.0500
9.47,0.0500
9.47,0.0500
9.47,0.0500
9.47,0.0500
9.47,0.0500
9.47,0.0600
9.47,0.0500
9.47,0.0500
9.47,0.0500
9.47,0.0500
9.47,0.0400
9.47,0.0400
9.57,0.0500
9.58,0.0400
9.58,0.0400
9.58,0.0400
9.58,0.0400
9.58,0.0400
9.58,0.0400
9.58,0.0400
9.58,0.0400
9.58,0.0400
9.77,0.0400
9.77,0.0300
9.77,0.0200
9.77,0.0300
9.77,0.0200
9.77,0.0200
9.77,0.0300
9.77,0.0300
9.77,0.0300
9.77,0.0300
9.77,0.0500
9.77,0.0500
9.77,0.0400
9.77,0.0500
9.77,0.0400
9.77,0.0400
9.77,0.0500
9.77,0.0400
9.77,0.0400
9.77,0.0500
9.87,0.0500
9.87,0.0500
9.87,0.0400
9.87,0.0400
9.87,0.0400
9.87,0.0400
9.87,0.0500
9.88,0.0500
9.88,0.0500
9.88,0.0500
10.07,0.0400
10.07,0.0400
10.07,0.0400
10.07,0.0400
10.07,0.0300
10.07,0.0500
10.07,0.0500
10.07,0.0600
10.07,0.0700
10.07,0.0700
10.07,0.0700
10.07,0.0700
10.07,0.0600
10.07,0.0600
10.07,0.0600
10.07,0.0600
10.07,0.0700
10.07,0.0800
10.07,0.0900
10.17,0.0900
10.17,0.0800
10.17,0.0600
10.17,0.0500
10.17,0.0400
10.17,0.0400
10.17,0.0500
10.17,0.0500
10.17,0.0600
10.18,0.0600
10.37,0.0600
10.37,0.0600
10.37,0.0700
10.37,0.0600
10.37,0.0500
10.37,0.0600
10.37,0.0500
10.37,0.0500
10.37,0.0500
10.37,0.0500
10.37,0.0500
10.37,0.0600
10.37,0.0600
10.37,0.0600
10.37,0.0600
10.37,0.0600
10.37,0.0600
10.37,0.0600
10.37,0.0600
10.37,0.0600
10.47,0.0600
10.47,0.0600
10.47,0.0600
10.47,0.0500
10.47,0.0500
10.48,0.0500
10.48,0.0600
10.48,0.0600
10.48,0.0600
10.48,0.0600
10.58,0.0700
10.58,0.0800
10.58,0.0700
10.58,0.0700
10.58,0.0700
10.58,0.0700
10.58,0.0700
10.58,0.0700
10.58,0.0800
10.58,0.0700
10.77,0.0700
10.77,0.0900
10.77,0.1000
10.77,0.0900
10.77,0.0800
10.77,0.0900
10.77,0.0900
10.77,0.0900
10.77,0.0900
10.77,0.0900
10.77,0.0900
10.77,0.1000
10.77,0.1100
10.77,0.1000
10.77,0.0900
10.77,0.0900
10.77,0.0900
10.77,0.0900
10.77,0.0900
10.77,0.0900
10.87,0.0900
10.87,0.0700
10.87,0.0700
10.87,0.0600
10.87,0.0800
10.87,0.0900
10.88,0.0800
10.88,0.0800
10.88,0.0700
10.88,0.0800
10.97,0.0800
10.97,0.0600
10.97,0.0700
10.97,0.0700
10.98,0.0700
10.98,0.0700
10.98,0.0800
10.98,0.0900
10.98,0.0900
11.17,0.1000
11.17,0.1000
11.17,0.0900
11.17,0.1000
11.17,0.1100
11.17,0.1200
11.17,0.1000
11.17,0.0900
11.17,0.0900
11.17,0.0800
11.17,0.0800
11.17,0.0800
11.17,0.0600
11.17,0.0700
11.17,0.0700
11.17,0.0700
11.17,0.0800
11.17,0.0800
11.17,0.0800
11.17,0.0800
11.27,0.0900
11.27,0.0800
11.27,0.0800
11.27,0.0800
11.28,0.0800
11.28,0.0800
11.28,0.0800
11.28,0.0800
11.28,0.0800
11.28,0.0800
11.47,0.0700
11.47,0.0700
11.47,0.0700
11.47,0.0700
11.47,0.0700
11.47,0.0700
11.47,0.0800
11.47,0.0800
11.47,0.0800
11.47,0.0900
11.47,0.0900
11.47,0.0800
11.47,0.0900
11.47,0.0700
11.47,0.0800
11.47,0.0800
11.47,0.0800
11.47,0.0800
11.47,0.0800
11.47,0.0900
11.57,0.0900
11.57,0.0900
11.57,0.0800
11.57,0.0900
11.57,0.0900
11.57,0.0900
11.57,0.0900
11.57,0.0800
11.58,0.0800
11.58,0.0900
11.77,0.0900
11.77,0.0900
11.77,0.0800
11.77,0.0900
11.77,0.1000
11.77,0.1100
11.77,0.1300
11.77,0.1300
11.77,0.1100
11.77,0.1100
11.77,0.1000
11.77,0.1100
11.77,0.1100
11.77,0.1200
11.77,0.1200
11.77,0.1100
11.77,0.1000
11.77,0.0900
11.77,0.0900
11.77,0.0900
11.87,0.0900
11.87,0.0800
11.87,0.0800
11.87,0.0700
11.87,0.0600
11.87,0.0700
11.87,0.0700
11.87,0.0800
11.87,0.0900
11.97,0.0900
11.97,0.0800
11.97,0.0800
11.98,0.0700
11.98,0.0600
11.98,0.0500
11.98,0.0500
11.98,0.0500
11.98,0.0600
11.98,0.0600
12.07,0.0500
12.07,0.0600
12.07,0.0600
12.07,0.0600
12.07,0.0700
12.07,0.0800
12.07,0.0900
12.07,0.0800
12.07,0.0900
12.07,0.1000
12.17,0.0900
12.17,0.0900
12.18,0.1000
12.18,0.0800
12.18,0.0900
12.18,0.0800
12.18,0.0800
12.18,0.0900
12.18,0.1100
12.18,0.1200
12.37,0.1100
12.37,0.1000
12.37,0.1000
12.37,0.1000
12.37,0.0900
12.37,0.0900
12.37,0.0900
12.37,0.0900
12.37,0.0800
12.37,0.0600
12.37,0.0600
12.37,0.0700
12.37,0.0700
12.37,0.0800
12.37,0.0800
12.37,0.0900
12.37,0.0900
12.37,0.0900
12.37,0.0900
12.37,0.0700
12.47,0.0900
12.47,0.0900
12.47,0.0900
12.47,0.1200
12.47,0.1100
12.47,0.1200
12.47,0.1100
12.47,0.1100
12.47,0.1100
12.48,0.1000
12.67,0.1100
12.67,0.1100
12.67,0.1000
12.67,0.0900
12.67,0.0900
12.67,0.0900
12.67,0.0900
12.67,0.0800
12.67,0.0800
12.67,0.0800
12.67,0.0800
12.67,0.0900
12.67,0.0700
12.67,0.0700
12.67,0.0800
12.67,0.0700
12.67,0.0700
12.67,0.0700
12.67,0.0700
12.67,0.0700
12.77,0.0800
12.77,0.0700
12.77,0.0900
12.77,0.0900
12.77,0.1000
12.77,0.1000
12.77,0.1100
12.77,0.1200
12.77,0.1100
12.77,0.1000
12.87,0.1000
12.87,0.1100
12.88,0.1200
12.88,0.1200
12.88,0.1100
12.88,0.1300
12.88,0.1300
12.88,0.1300
12.88,0.1300
13.07,0.1400
13.07,0.1400
13.07,0.1400
13.07,0.1300
13.07,0.1200
13.07,0.1300
13.07,0.1200
13.07,0.1400
13.07,0.1400
13.07,0.1400
13.07,0.1500
13.07,0.1500
13.07,0.1500
13.07,0.1400
13.07,0.1500
13.07,0.1300
13.07,0.1400
13.07,0.1300
13.07,0.1400
13.07,0.1400
13.17,0.1500
13.17,0.1500
13.17,0.1500
13.17,0.1400
13.17,0.1400
13.17,0.1500
13.17,0.1500
13.17,0.1600
13.17,0.1600
13.17,0.1600
13.27,0.1600
13.27,0.1600
13.28,0.1600
13.28,0.1600
13.28,0.1600
13.28,0.1500
13.28,0.1600
13.28,0.1600
13.28,0.1600
13.28,0.1600
13.47,0.1500
13.47,0.1600
13.47,0.1500
13.47,0.1500
13.47,0.1500
13.47,0.1500
13.47,0.1500
13.47,0.1400
13.47,0.1500
13.47,0.1500
13.47,0.1400
13.47,0.1400
13.47,0.1400
13.47,0.1600
13.47,0.1500
13.47,0.1500
13.47,0.1400
13.47,0.1500
13.47,0.1500
13.47,0.1500
13.57,0.1500
13.57,0.1600
13.57,0.1500
13.57,0.1500
13.57,0.1700
13.57,0.1600
13.57,0.1600
13.57,0.1600
13.57,0.1600
13.57,0.1600
13.67,0.1600
13.68,0.1500
13.68,0.1300
13.68,0.1500
13.68,0.1600
13.68,0.1600
13.68,0.1500
13.68,0.1500
13.68,0.1500
13.68,0.1500
13.87,0.1600
13.87,0.1600
13.87,0.1600
13.87,0.1700
13.87,0.1600
13.87,0.1500
13.87,0.1600
13.87,0.1600
13.87,0.1600
13.87,0.1600
13.87,0.1600
13.87,0.1500
13.87,0.1600
13.87,0.1600
13.87,0.1600
13.87,0.1700
13.87,0.1600
13.87,0.1600
13.87,0.1600
13.97,0.1600
13.97,0.1500
13.97,0.1600
13.97,0.1500
13.97,0.1500
13.97,0.1500
13.97,0.1400
13.97,0.1400
13.97,0.1400
13.97,0.1500
14.07,0.1600
14.07,0.1600
14.08,0.1500
14.08,0.1400
14.08,0.1500
14.08,0.1600
14.08,0.1500
14.08,0.1600
14.08,0.1600
14.08,0.1500
14.27,0.1500
14.27,0.1600
14.27,0.1500
14.27,0.1500
14.27,0.1500
14.27,0.1500
14.27,0.1500
14.27,0.1600
14.27,0.1600
14.27,0.1600
14.27,0.1500
14.27,0.1600
14.27,0.1600
14.27,0.1600
14.27,0.1700
14.27,0.1700
14.27,0.1700
14.27,0.1700
14.27,0.1800
14.27,0.1700
14.37,0.1700
14.37,0.1700
14.37,0.1700
14.37,0.1800
14.37,0.1700
14.37,0.1800
14.37,0.1800
14.38,0.1800
14.38,0.1900
14.38,0.1900
14.57,0.1800
14.57,0.1800
14.57,0.1900
14.57,0.1900
14.57,0.1900
14.57,0.1800
14.57,0.1900
14.57,0.1800
14.57,0.1800
14.57,0.1900
14.57,0.1900
14.57,0.1900
14.57,0.1800
14.57,0.1800
14.57,0.1900
14.57,0.1800
14.57,0.1900
14.57,0.1900
14.57,0.1900
14.57,0.1900
14.67,0.1900
14.67,0.1900
14.67,0.1900
14.67,0.1900
14.67,0.1900
14.67,0.2000
14.67,0.2000
14.67,0.2000
14.67,0.2000
14.67,0.2000
14.77,0.2000
14.77,0.2000
14.78,0.1900
14.78,0.1900
14.78,0.1900
14.78,0.1900
14.78,0.1900
14.78,0.1900
14.78,0.1900
14.87,0.1900
14.87,0.1900
14.87,0.1900
14.87,0.2000
14.87,0.2000
14.87,0.1900
14.87,0.2000
14.87,0.2000
14.87,0.1900
14.87,0.2000
15.07,0.2000
15.07,0.2000
15.07,0.2000
15.07,0.2000
15.07,0.2000
15.07,0.2000
15.07,0.2000
15.07,0.1900
15.07,0.2000
15.07,0.2000
15.07,0.2000
15.07,0.2000
15.07,0.2000
15.07,0.2000
15.07,0.2000
15.07,0.2100
15.07,0.2100
15.07,0.2000
15.07,0.2000
15.07,0.2000
15.17,0.2000
15.17,0.2000
15.17,0.1900
15.17,0.1900
15.17,0.1900
15.17,0.1900
15.17,0.1900
15.17,0.1800
15.17,0.1900
15.17,0.1900
15.27,0.1900
15.27,0.1900
15.27,0.2000
15.27,0.1900
15.27,0.1800
15.27,0.1800
15.27,0.1900
15.28,0.2000
15.28,0.1900
15.28,0.1900
15.37,0.1900
15.38,0.2000
15.38,0.2000
15.38,0.2000
15.38,0.2000
15.38,0.2000
15.38,0.1900
15.38,0.1900
15.38,0.1900
15.38,0.1900
15.57,0.1900
15.57,0.1900
15.57,0.1900
15.57,0.2000
15.57,0.1900
15.57,0.1800
15.57,0.1900
15.57,0.2000
15.57,0.2100
15.57,0.2100
15.57,0.2200
15.57,0.2200
15.57,0.2400
15.57,0.2200
15.57,0.2300
15.57,0.2500
15.57,0.2500
15.57,0.2700
15.57,0.2800
15.57,0.2700
15.67,0.3000
15.67,0.3400
15.67,0.3600
15.67,0.3800
15.68,0.4000
15.68,0.4400
15.68,0.4500
15.68,0.4900
15.68,0.5100
15.77,0.5300
15.78,0.5600
15.78,0.5900
15.78,0.6200
15.78,0.6500
15.78,0.6800
15.78,0.7000
15.78,0.7100
15.78,0.5400
15.78,0.5100
15.97,0.4000
15.97,0.4000
15.97,0.4300
15.97,0.3200
15.97,0.4500
15.97,0.6900
15.97,0.7400
15.97,0.7300
15.97,0.6600
15.97,0.7800
15.97,0.8900
15.97,0.8900
15.97,0.9100
15.97,0.9300
15.97,0.9400
15.97,0.9400
15.97,0.9100
15.97,0.8200
15.97,0.9200
15.97,0.9400
16.07,0.9400
16.07,0.9500
16.07,0.9400
16.07,0.9400
16.07,0.9400
16.07,0.9400
16.07,0.9400
16.07,0.9400
16.07,0.9500
16.07,0.9500
16.17,0.9500
16.18,0.9500
16.18,0.9400
16.18,0.9400
16.18,0.9400
16.18,0.9400
16.18,0.9400
16.18,0.9000
16.18,0.9100
16.18,0.9000
16.37,0.8400
16.37,0.8900
16.37,0.8700
16.37,0.9000
16.37,0.8600
16.37,0.9000
16.37,0.9100
16.37,0.9000
16.37,0.9100
16.37,0.9300
16.37,0.9300
16.37,0.9300
16.37,0.9200
16.37,0.9200
16.37,0.9300
16.37,0.9300
16.37,0.9300
16.37,0.9300
16.37,0.9300
16.37,0.9200
16.47,0.9200
16.47,0.9300
16.47,0.9300
16.47,0.9300
16.47,0.9200
16.47,0.9100
16.47,0.9000
16.47,0.9000
16.47,0.9000
16.58,0.9100
16.58,0.9100
16.58,0.9100
16.58,0.9100
16.58,0.9000
16.58,0.8900
16.58,0.8900
16.58,0.8800
16.58,0.8800
16.58,0.8800
16.77,0.8800
16.77,0.8900
16.77,0.8900
16.77,0.9000
16.77,0.9200
16.77,0.9200
16.77,0.9100
16.77,0.9100
16.77,0.9200
16.77,0.9200
16.77,0.9200
16.77,0.9200
16.77,0.9300
16.77,0.9400
16.77,0.9400
16.77,0.9400
16.77,0.9300
16.77,0.9300
16.77,0.9300
16.77,0.9200
16.87,0.9200
16.87,0.9200
16.87,0.9100
16.87,0.9100
16.87,0.9100
16.87,0.9100
16.87,0.9100
16.87,0.9100
16.87,0.9100
16.87,0.9100
16.97,0.9100
16.97,0.9200
16.97,0.9300
16.98,0.9100
16.98,0.9000
16.98,0.9100
16.98,0.9200
16.98,0.9100
16.98,0.9000
16.98,0.9100
