Time(s),Distance(m)
6.54,0.1300
6.54,0.1500
6.54,0.1600
6.54,0.1700
6.54,0.1800
6.54,0.1800
6.54,0.1900
6.54,0.2000
6.54,0.2000
6.54,0.4100
6.54,0.3900
6.54,0.4100
6.64,0.4200
6.64,0.4400
6.64,0.4800
6.64,0.5100
6.64,0.5400
6.64,0.5500
6.64,0.5300
6.64,0.5000
6.64,0.4600
6.64,0.5900
6.64,0.6400
6.74,0.6000
6.74,0.7000
6.74,0.7500
6.74,0.7700
6.74,0.7700
6.74,0.7800
6.74,0.8000
6.74,0.8000
6.74,0.8000
6.74,0.7900
6.94,0.8000
6.94,0.8000
6.94,0.8000
6.94,0.7800
6.94,0.8200
6.94,0.8900
6.94,0.9000
6.94,0.9000
6.94,0.9000
6.94,0.9000
6.94,0.9000
6.94,0.9000
6.94,0.9000
6.94,0.9100
6.94,0.9100
6.94,0.9100
6.94,0.9100
6.94,0.9100
6.94,0.9100
7.04,0.9100
7.04,0.9100
7.04,0.9100
7.04,0.9200
7.04,0.9200
7.04,0.9300
7.04,0.9300
7.04,0.9300
7.04,0.9200
7.04,0.9200
7.24,0.9200
7.24,0.9200
7.24,0.9100
7.24,0.9100
7.24,0.9100
7.24,0.9100
7.24,0.9100
7.24,0.9100
7.24,0.9100
7.24,0.9100
7.24,0.9100
7.24,0.9100
7.24,0.9100
7.24,0.9100
7.24,0.9200
7.24,0.9200
7.24,0.9200
7.24,0.9200
7.24,0.9200
7.24,0.9200
7.34,0.9200
7.34,0.9200
7.34,0.9200
7.34,0.9200
7.34,0.9100
7.34,0.9100
7.34,0.9100
7.34,0.9100
7.34,0.9100
7.34,0.9100
7.44,0.9100
7.44,0.9100
7.44,0.9100
7.44,0.9100
7.44,0.9100
7.44,0.9100
7.44,0.9100
7.44,0.9100
7.44,0.9100
7.44,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.64,0.9100
7.74,0.9100
7.74,0.9100
7.74,0.9100
7.74,0.9100
7.74,0.9100
7.74,0.9100
7.74,0.9100
7.74,0.9100
7.74,0.9100
7.74,0.9100
7.84,0.9100
7.84,0.9100
7.84,0.9100
7.84,0.9100
7.84,0.9100
7.84,0.9100
7.84,0.9100
7.84,0.9100
7.84,0.9100
7.84,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.04,0.9100
8.14,0.9100
8.14,0.9100
8.14,0.9100
8.14,0.9100
8.14,0.9100
8.14,0.9100
8.14,0.9100
8.14,0.9100
8.14,0.9100
8.14,0.9100
8.24,0.9100
8.24,0.9100
8.24,0.9100
8.24,0.9100
8.24,0.9100
8.24,0.9100
8.24,0.9100
8.24,0.9100
8.24,0.9100
8.24,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.44,0.9100
8.54,0.9100
8.54,0.9100
8.54,0.9100
8.54,0.9100
8.54,0.9100
8.54,0.9100
8.54,0.9100
8.54,0.9100
8.54,0.9100
8.54,0.9100
8.54,0.9100
8.64,0.9100
8.64,0.9100
8.64,0.9100
8.64,0.9100
8.64,0.9100
8.64,0.9100
8.64,0.9100
8.64,0.9100
8.64,0.9100
8.64,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.84,0.9100
8.94,0.9100
8.94,0.9100
8.94,0.9100
8.94,0.9100
8.94,0.9100
8.94,0.9100
8.94,0.9100
8.94,0.9100
8.94,0.9100
8.94,0.9100
9.04,0.9100
9.04,0.9100
9.04,0.9100
9.04,0.9000
9.04,0.9100
9.04,0.9100
9.04,0.9100
9.04,0.9100
9.04,0.9100
9.14,0.9100
9.14,0.9100
9.14,0.9100
9.14,0.9100
9.14,0.9100
9.14,0.9100
9.14,0.9100
9.14,0.9100
9.14,0.9100
9.14,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.34,0.9100
9.44,0.9100
9.44,0.9100
9.44,0.9100
9.44,0.9100
9.44,0.9100
9.44,0.9100
9.44,0.9100
9.44,0.9100
9.44,0.9100
9.44,0.9100
9.44,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.64,0.9100
9.74,0.9100
9.74,0.9100
9.74,0.9100
9.74,0.9100
9.74,0.9100
9.74,0.9100
9.74,0.9100
9.74,0.9100
9.74,0.9100
9.74,0.9100
9.74,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
9.94,0.9100
