Time(s),Distance(m)
4.62,0.0600
4.62,0.0600
4.92,0.0600
4.92,0.0600
4.92,0.0600
4.92,0.0600
4.92,0.0600
4.92,0.0500
4.92,0.0600
4.92,0.0600
4.92,0.0600
4.92,0.0500
4.92,0.0500
4.92,0.0500
4.92,0.0500
4.92,0.0500
4.92,0.0600
4.92,0.0500
4.92,0.0500
4.92,0.0500
5.02,0.0500
5.02,0.0500
5.02,0.0500
5.02,0.0400
5.02,0.0500
5.02,0.0500
5.02,0.0500
5.02,0.0500
5.02,0.0500
5.02,0.0500
5.02,0.0500
5.12,0.0500
5.12,0.0500
5.12,0.0500
5.12,0.0500
5.12,0.0500
5.12,0.0500
5.12,0.0500
5.12,0.0500
5.12,0.0500
5.12,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0500
5.32,0.0600
5.42,0.0600
5.42,0.0600
5.42,0.0600
5.42,0.0600
5.42,0.0600
5.42,0.0600
5.42,0.0600
5.42,0.0600
5.42,0.0600
5.42,0.0600
5.52,0.0600
5.52,0.0600
5.52,0.0600
5.52,0.0600
5.52,0.0600
5.52,0.0600
5.52,0.0600
5.52,0.0600
5.52,0.0600
5.52,0.0600
5.72,0.0600
5.72,0.0600
5.72,0.0600
5.72,0.0600
5.72,0.0600
5.72,0.0500
5.72,0.0600
5.72,0.0600
5.72,0.0600
5.72,0.0600
5.72,0.0600
5.72,0.0600
5.72,0.0600
5.72,0.0500
5.72,0.0500
5.72,0.0600
5.72,0.0500
5.72,0.0500
5.72,0.0600
5.82,0.0600
5.82,0.0600
5.82,0.0600
5.82,0.0600
5.82,0.0600
5.82,0.0600
5.82,0.0500
5.82,0.0700
5.82,0.0700
5.82,0.0600
5.82,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0600
6.02,0.0700
6.02,0.0700
6.02,0.0700
6.12,0.0700
6.12,0.0700
6.12,0.0700
6.12,0.0700
6.12,0.0700
6.12,0.0700
6.12,0.0700
6.12,0.0700
6.12,0.0700
6.12,0.0700
6.12,0.0700
6.22,0.0700
6.22,0.0700
6.22,0.0700
6.22,0.0700
6.22,0.0700
6.22,0.0700
6.22,0.0700
6.22,0.0700
6.22,0.0700
6.22,0.0700
6.42,0.0700
6.42,0.0700
6.42,0.0700
6.42,0.0700
6.42,0.0700
6.42,0.0700
6.42,0.0700
6.42,0.0700
6.42,0.0700
6.42,0.0700
6.42,0.0600
6.42,0.0700
6.42,0.0700
6.42,0.0700
6.42,0.0700
6.42,0.0700
6.42,0.0600
6.42,0.0700
6.52,0.0700
6.52,0.0700
6.52,0.0700
6.52,0.0600
6.52,0.0700
6.52,0.0700
6.52,0.0600
6.52,0.0700
6.52,0.0700
6.52,0.0700
6.52,0.0700
6.62,0.0700
6.62,0.0700
6.62,0.0700
6.62,0.0700
6.62,0.0700
6.62,0.0700
6.62,0.0700
6.62,0.0700
6.62,0.0700
6.62,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.82,0.0700
6.92,0.0700
6.92,0.0700
6.92,0.0700
6.92,0.0700
6.92,0.0700
6.92,0.0700
6.92,0.0700
6.92,0.0700
6.92,0.0700
6.92,0.0700
6.92,0.0700
7.02,0.0700
7.02,0.0700
7.02,0.0700
7.02,0.0700
7.02,0.0700
7.02,0.0700
7.02,0.0800
7.02,0.0700
7.02,0.0700
7.02,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.22,0.0700
7.32,0.0700
7.32,0.0700
7.32,0.0700
7.32,0.0700
7.32,0.0700
7.32,0.0700
7.32,0.0700
7.32,0.0700
7.32,0.0700
7.32,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.52,0.0700
7.62,0.0700
7.62,0.0700
7.62,0.0700
7.62,0.0700
7.62,0.0700
7.62,0.0700
7.62,0.0800
7.62,0.0700
7.62,0.0700
7.62,0.0700
7.62,0.0700
7.72,0.0800
7.72,0.0800
7.72,0.0800
7.72,0.0800
7.72,0.0800
7.72,0.0800
7.72,0.0700
7.72,0.0800
7.72,0.0800
7.72,0.0800
7.82,0.0800
7.82,0.0800
7.82,0.0800
7.82,0.0800
7.82,0.0800
7.82,0.0800
7.82,0.0800
7.82,0.0800
7.82,0.0800
7.82,0.0800
7.92,0.0800
7.92,0.0800
7.92,0.0800
7.92,0.0800
7.92,0.0800
7.92,0.0800
7.92,0.0800
7.92,0.0800
7.92,0.0800
7.92,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.12,0.0800
8.22,0.0800
8.22,0.0800
8.22,0.0800
8.22,0.0800
8.22,0.0800
8.22,0.0800
8.22,0.0800
8.22,0.0800
8.22,0.0800
8.22,0.0800
8.22,0.0800
8.32,0.0800
8.32,0.0800
8.32,0.0800
8.32,0.0800
8.32,0.0800
8.32,0.0800
8.32,0.0800
8.32,0.0800
8.32,0.0900
8.52,0.0800
8.52,0.0800
8.52,0.0800
8.52,0.0900
8.52,0.0800
8.52,0.0800
8.52,0.0800
8.52,0.0800
8.52,0.0800
8.52,0.0900
8.52,0.0900
8.52,0.0900
8.52,0.0900
8.52,0.0900
8.52,0.0800
8.52,0.0900
8.52,0.0900
8.52,0.0900
8.52,0.0900
8.62,0.0900
8.62,0.0900
8.62,0.0900
8.62,0.0900
8.62,0.0900
8.62,0.0900
8.62,0.0900
8.62,0.0900
8.62,0.0900
8.62,0.0900
8.62,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.82,0.0900
8.92,0.0900
8.92,0.0900
8.92,0.0900
8.92,0.0900
8.92,0.0900
8.92,0.0900
8.92,0.0900
8.92,0.0900
8.92,0.0900
8.92,0.0900
8.92,0.0900
9.12,0.0900
9.12,0.0900
9.12,0.1000
9.12,0.0900
9.12,0.0900
9.12,0.0900
9.12,0.1000
9.12,0.1000
9.12,0.1000
9.12,0.1000
9.12,0.1000
9.12,0.1000
9.12,0.1000
9.12,0.1000
9.12,0.1000
9.12,0.1000
9.12,0.1000
9.12,0.1000
9.12,0.1000
9.22,0.0900
9.22,0.1000
9.22,0.1000
9.22,0.0900
9.22,0.0900
9.22,0.1000
9.22,0.1000
9.22,0.1000
9.22,0.1000
9.22,0.1000
9.22,0.1000
9.32,0.1000
9.32,0.1100
9.32,0.1000
9.32,0.1000
9.32,0.1000
9.32,0.1000
9.32,0.1000
9.32,0.1000
9.32,0.1000
9.42,0.1000
9.42,0.1000
9.42,0.1000
9.42,0.1000
9.42,0.1100
9.42,0.1000
9.42,0.1100
9.42,0.1100
9.42,0.1100
9.42,0.1100
9.52,0.1100
9.52,0.1000
9.52,0.1000
9.52,0.1000
9.52,0.1100
9.52,0.1100
9.52,0.1100
9.52,0.1100
9.52,0.1100
9.52,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1100
9.72,0.1200
9.72,0.1200
9.72,0.1100
9.72,0.1100
9.82,0.1100
9.82,0.1100
9.82,0.1100
9.82,0.1100
9.82,0.1100
9.82,0.1100
9.82,0.1100
9.82,0.1100
9.82,0.1100
9.82,0.1100
9.82,0.1100
10.02,0.1100
10.02,0.1100
10.02,0.1100
10.02,0.1100
10.02,0.1100
10.02,0.1200
10.02,0.1200
10.02,0.1200
10.02,0.1200
10.02,0.1200
10.02,0.1200
10.02,0.1200
10.02,0.1200
10.02,0.1100
10.02,0.1000
10.02,0.1200
10.02,0.1100
10.02,0.1200
10.02,0.1100
10.12,0.1100
10.12,0.1200
10.12,0.1100
10.12,0.1200
10.12,0.1100
10.12,0.1200
10.12,0.1200
10.12,0.1200
10.12,0.1200
10.12,0.1300
10.12,0.1200
10.32,0.1100
10.32,0.1100
10.32,0.1200
10.32,0.1200
10.32,0.1200
10.32,0.1200
10.32,0.1200
10.32,0.1200
10.32,0.1200
10.32,0.1200
10.32,0.1200
10.32,0.1100
10.32,0.1200
10.32,0.1200
10.32,0.1200
10.32,0.1200
10.32,0.1200
10.32,0.1200
10.42,0.1200
10.42,0.1200
10.42,0.1200
10.42,0.1200
10.42,0.1200
10.42,0.1200
10.42,0.1200
10.42,0.1300
10.42,0.1200
10.42,0.1200
10.42,0.1300
10.62,0.1300
10.62,0.1200
10.62,0.1200
10.62,0.1300
10.62,0.1300
10.62,0.1300
10.62,0.1300
10.62,0.1400
10.62,0.1300
10.62,0.1300
10.62,0.1200
10.62,0.1200
10.62,0.1300
10.62,0.1300
10.62,0.1300
10.62,0.1300
10.62,0.1300
10.62,0.1300
10.62,0.1300
10.72,0.1300
10.72,0.1300
10.72,0.1300
10.72,0.1300
10.72,0.1300
10.72,0.1300
10.72,0.1300
10.72,0.1400
10.72,0.1400
10.72,0.1300
10.72,0.1300
10.82,0.1400
10.82,0.1300
10.82,0.1400
10.82,0.1400
10.82,0.1300
10.82,0.1400
10.82,0.1400
10.82,0.1300
10.82,0.1300
10.82,0.1300
11.02,0.1300
11.02,0.1400
11.02,0.1300
11.02,0.1300
11.02,0.1300
11.02,0.1300
11.02,0.1200
11.02,0.1400
11.02,0.1400
11.02,0.1400
11.02,0.1400
11.02,0.1400
11.02,0.1300
11.02,0.1300
11.02,0.1300
11.02,0.1300
11.02,0.1300
11.02,0.1300
11.02,0.1300
11.12,0.1300
11.12,0.1300
11.12,0.1300
11.12,0.1400
11.12,0.1300
11.12,0.1300
11.12,0.1300
11.12,0.1400
11.12,0.1400
11.12,0.1400
11.12,0.1400
11.32,0.1300
11.32,0.1300
11.32,0.1300
11.32,0.1400
11.32,0.1400
11.32,0.1400
11.32,0.1300
11.32,0.1400
11.32,0.1400
11.32,0.1300
11.32,0.1300
11.32,0.1300
11.32,0.1300
11.32,0.1300
11.32,0.1300
11.32,0.1400
11.32,0.1400
11.32,0.1400
11.42,0.1400
11.42,0.1400
11.42,0.1400
11.42,0.1400
11.42,0.1400
11.42,0.1300
11.42,0.1400
11.42,0.1400
11.42,0.1400
11.42,0.1400
11.42,0.1400
11.52,0.1400
11.52,0.1400
11.52,0.1500
11.52,0.1300
11.52,0.1400
11.52,0.1400
11.52,0.1400
11.52,0.1400
11.52,0.1500
11.52,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.72,0.1500
11.72,0.1400
11.72,0.1400
11.72,0.1400
11.82,0.1400
11.82,0.1400
11.82,0.1400
11.82,0.1500
11.82,0.1500
11.82,0.1400
11.82,0.1400
11.82,0.1400
11.82,0.1400
11.82,0.1400
11.82,0.1400
11.92,0.1400
11.92,0.1500
11.92,0.1500
11.92,0.1500
11.92,0.1500
11.92,0.1400
11.92,0.1500
11.92,0.1500
11.92,0.1500
11.92,0.1500
12.02,0.1500
12.02,0.1500
12.02,0.1500
12.02,0.1500
12.02,0.1500
12.02,0.1500
12.02,0.1500
12.02,0.1500
12.02,0.1500
12.02,0.1500
12.22,0.1500
12.22,0.1500
12.22,0.1500
12.22,0.1500
12.22,0.1500
12.22,0.1500
12.22,0.1500
12.22,0.1500
12.22,0.1500
12.22,0.1500
12.22,0.1500
12.22,0.1400
12.22,0.1500
12.22,0.1500
12.22,0.1500
12.22,0.1500
12.22,0.1500
12.22,0.1500
12.32,0.1500
12.32,0.1500
12.32,0.1500
12.32,0.1500
12.32,0.1600
12.32,0.1600
12.32,0.1500
12.32,0.1500
12.32,0.1500
12.32,0.1500
12.32,0.1500
12.42,0.1500
12.42,0.1600
12.42,0.1600
12.62,0.1600
12.62,0.1600
12.62,0.1600
12.62,0.1600
12.62,0.1600
12.62,0.1600
12.62,0.1600
12.62,0.1600
12.62,0.1600
12.62,0.1600
12.62,0.1600
12.62,0.1600
12.62,0.1600
12.72,0.1600
12.72,0.1600
12.72,0.1600
12.72,0.1600
12.72,0.1600
12.72,0.1600
12.72,0.1600
12.72,0.1600
12.72,0.1600
12.72,0.1600
12.72,0.1600
12.82,0.1600
12.82,0.1600
12.82,0.1600
12.82,0.1600
12.82,0.1600
12.82,0.1600
12.82,0.1600
12.82,0.1600
12.82,0.1700
12.82,0.1700
12.92,0.1600
12.92,0.1700
12.92,0.1700
12.92,0.1700
12.92,0.1700
12.92,0.1700
12.92,0.1700
13.12,0.2400
13.12,0.1700
13.22,0.1700
14.22,0.3800
14.22,0.2000
14.22,0.1900
14.22,0.1900
14.22,0.1900
14.22,0.2300
14.22,0.2000
14.33,0.1900
14.33,0.1900
14.33,0.1900
14.33,0.1900
14.33,0.1900
14.33,0.1800
14.33,0.1900
14.33,0.1800
14.33,0.1800
14.33,0.1800
14.33,0.1800
14.52,0.1800
14.52,0.1900
14.52,0.1900
14.52,0.1900
14.52,0.1800
14.52,0.1900
14.52,0.1900
14.52,0.1900
14.52,0.1900
14.52,0.1800
14.52,0.1800
14.52,0.1800
14.52,0.1800
14.52,0.1800
14.52,0.1800
14.52,0.1800
14.52,0.1800
14.52,0.1800
14.52,0.1800
14.62,0.1800
14.62,0.1800
14.62,0.1800
14.62,0.1800
14.62,0.1900
14.62,0.1900
14.62,0.1900
14.62,0.1800
14.62,0.1900
14.62,0.1900
14.62,0.1900
14.72,0.1900
14.72,0.1800
14.72,0.1900
14.72,0.1900
14.72,0.1900
14.72,0.1900
14.72,0.1900
14.72,0.1900
14.72,0.1900
14.72,0.1900
14.92,0.1900
14.92,0.1900
14.92,0.1900
14.92,0.2000
14.92,0.2000
14.92,0.1900
14.92,0.2000
14.92,0.1900
14.92,0.1900
14.92,0.1900
14.92,0.1900
14.92,0.1900
14.92,0.2000
14.92,0.1900
14.92,0.1900
14.92,0.1900
14.92,0.1900
14.92,0.1800
14.92,0.1900
15.02,0.1900
15.02,0.1900
15.02,0.1900
15.02,0.1900
15.02,0.2100
15.02,0.2000
15.02,0.2000
15.02,0.2100
15.02,0.2100
15.02,0.2200
15.12,0.2200
15.12,0.2000
15.12,0.2100
15.12,0.2100
15.12,0.2100
15.12,0.2000
15.12,0.2100
15.12,0.2100
15.12,0.1900
15.12,0.2000
15.32,0.2000
15.32,0.2100
15.32,0.2000
15.32,0.1900
15.32,0.2000
15.32,0.2100
15.32,0.2100
15.32,0.2000
15.32,0.2100
15.32,0.2000
15.32,0.2100
15.32,0.2100
15.32,0.2100
15.32,0.2000
15.32,0.2100
15.32,0.2100
15.32,0.2100
15.32,0.2100
15.32,0.2200
15.32,0.2100
15.42,0.2100
15.42,0.2400
15.42,0.2400
15.42,0.2100
15.42,0.2200
15.42,0.2300
15.42,0.2400
15.42,0.2100
15.42,0.2200
15.42,0.2500
15.62,0.2300
15.62,0.2400
15.62,0.2300
15.62,0.2200
15.62,0.2200
15.62,0.2300
15.62,0.2300
15.62,0.2400
15.62,0.2400
15.62,0.2300
15.62,0.2500
15.62,0.2300
15.62,0.2300
15.62,0.2300
15.62,0.2200
15.62,0.2300
15.62,0.2200
15.62,0.2300
15.62,0.2200
15.62,0.2200
15.72,0.2200
15.72,0.2200
15.72,0.2300
15.72,0.2100
15.72,0.2100
15.72,0.2200
15.72,0.2300
15.72,0.2200
15.72,0.2200
15.72,0.2300
15.82,0.2300
15.82,0.2100
15.82,0.2300
15.82,0.2100
15.82,0.2200
15.82,0.2300
15.82,0.2200
15.82,0.2200
15.82,0.2200
15.82,0.2300
16.02,0.2300
16.02,0.2300
16.02,0.2300
16.02,0.2300
16.02,0.2100
16.02,0.2200
16.02,0.2200
16.02,0.2300
16.02,0.2200
16.02,0.2200
16.02,0.2200
16.02,0.2100
16.02,0.2100
16.02,0.2100
16.02,0.2100
16.02,0.2200
16.02,0.2100
16.02,0.2200
16.12,0.2200
16.12,0.2100
16.12,0.2100
16.12,0.2100
16.12,0.2100
16.12,0.2200
16.12,0.2200
16.12,0.2100
16.12,0.2100
16.12,0.2200
16.12,0.2200
16.22,0.2100
16.22,0.2200
16.22,0.2100
16.22,0.2100
16.22,0.2200
16.22,0.2100
16.22,0.2200
16.22,0.2200
16.22,0.2200
16.22,0.2200
16.42,0.2200
16.42,0.2100
16.42,0.2200
16.42,0.2200
16.42,0.2200
16.42,0.2200
16.42,0.2200
16.42,0.2200
16.42,0.2200
16.42,0.2200
16.42,0.2200
16.42,0.2200
16.42,0.2200
16.42,0.2200
16.42,0.2300
16.42,0.2200
16.42,0.2200
16.42,0.2300
16.42,0.2300
16.42,0.2300
16.52,0.2200
16.52,0.2200
16.52,0.2200
16.52,0.2200
16.52,0.2300
16.52,0.2200
16.52,0.2200
16.52,0.2300
16.52,0.2300
16.52,0.2200
16.62,0.2300
16.62,0.2200
16.62,0.2300
16.62,0.2300
16.62,0.2300
16.62,0.2200
16.62,0.2400
16.62,0.2300
16.62,0.2300
16.62,0.2300
16.82,0.2300
16.82,0.2200
16.82,0.2300
16.82,0.2300
16.82,0.2300
16.82,0.2200
16.82,0.2300
16.82,0.2300
16.82,0.2300
16.82,0.2300
16.82,0.2300
16.82,0.2200
16.82,0.2200
16.82,0.2300
16.82,0.2300
16.82,0.2300
16.82,0.2300
16.82,0.2300
16.82,0.2300
16.82,0.2400
16.92,0.2600
16.92,0.2600
16.92,0.2700
16.92,0.2600
16.92,0.2700
16.92,0.2600
16.92,0.2800
16.92,0.2600
16.92,0.2400
17.12,0.2900
17.12,0.3400
17.12,0.3700
17.12,0.4000
17.12,0.4500
17.12,0.4700
17.12,0.4400
17.12,0.4600
17.12,0.5000
17.12,0.5300
17.12,0.6200
17.12,0.7200
17.12,0.7800
17.12,0.8400
17.12,0.8900
17.12,0.9100
17.12,0.9200
17.12,0.9400
17.12,0.9600
17.12,0.9600
17.22,0.9600
17.22,0.9500
17.22,0.9300
17.22,0.9200
17.22,0.9100
17.22,0.9100
17.22,0.9400
17.22,0.9300
17.22,0.8400
17.22,0.8300
17.32,0.8500
17.32,0.8200
17.32,0.8800
17.32,0.9400
17.32,0.9500
17.32,0.9500
17.32,0.9500
17.32,0.9000
17.32,0.8700
17.32,0.9200
17.52,0.9500
17.52,0.9500
17.52,0.9500
17.52,0.9400
17.52,0.8900
17.52,0.9500
17.52,0.9500
17.52,0.9500
17.52,0.9500
17.52,0.9500
17.52,0.9500
17.52,0.9500
17.52,0.9400
17.52,0.9500
17.52,0.9500
17.52,0.9500
17.52,0.9500
17.52,0.9500
17.52,0.9500
17.62,0.9500
17.62,0.9500
17.62,0.9500
17.62,0.9500
17.62,0.9500
17.62,0.9500
17.62,0.9500
17.62,0.9500
17.62,0.9500
17.62,0.9500
17.62,0.9500
17.82,0.9500
17.82,0.9500
17.82,0.9500
17.82,0.9500
17.82,0.9400
17.82,0.8400
17.82,0.8100
17.82,0.8100
17.82,0.8500
17.82,0.9300
17.82,0.9500
17.82,0.9500
17.82,0.9500
17.82,0.9500
17.82,0.9300
17.82,0.9300
17.82,0.9300
17.82,0.9400
17.82,0.9400
17.82,0.9000
17.92,0.9100
17.92,0.9200
17.92,0.9400
17.92,0.9500
17.92,0.9500
17.92,0.9500
17.92,0.9500
17.92,0.9500
17.92,0.9500
17.92,0.9500
18.02,0.9500
18.02,0.9300
18.02,0.9000
18.02,0.8000
18.02,0.7400
18.02,0.8500
18.02,0.8000
18.02,0.8700
18.02,0.9100
18.22,0.9100
18.22,0.9100
18.22,0.9400
18.22,0.9500
18.22,0.9500
18.22,0.9500
18.22,0.9500
18.22,0.9500
18.22,0.9500
18.22,0.9300
18.22,0.9100
18.22,0.9000
18.22,0.9000
18.22,0.8200
18.22,0.7600
18.22,0.8500
18.22,0.9400
18.22,0.9500
18.22,0.9500
18.32,0.9500
18.32,0.9500
18.32,0.9500
18.32,0.9500
18.32,0.9500
18.32,0.9500
18.32,0.9500
18.32,0.9500
18.32,0.9500
18.32,0.9500
18.32,0.9500
