(45, 20), (45, 20), (49, 23),
(46, 27), (49, 30), (47, 30),
(48, 29), (47, 25), (49, 24),
(47, 18), (47, 18), (49, 21),
(47, 31), (47, 32), (47, 31),
(49, 29), (48, 27), (48, 25),
(45, 21), (47, 20), (48, 23),
(48, 32), (45, 32), (47, 31),
(46, 27), (48, 25), (48, 24),
(46, 19), (45, 19), (48, 23),
(47, 32), (46, 32), (47, 31),
(48, 28), (48, 27), (48, 26),
(45, 21), (47, 21), (47, 25),
(49, 32), (45, 31), (46, 32),
(48, 27), (47, 26), (47, 27),
(44, 20), (46, 21), (47, 24),
(47, 32), (45, 31), (46, 31),
(48, 25), (47, 25), (46, 27),
(44, 20), (48, 20), (48, 25),
(46, 31), (44, 30), (46, 31),
(47, 25), (47, 24), (45, 25),
(44, 18), (46, 20), (48, 25),
(48, 32), (45, 31), (44, 31),
(48, 26), (48, 23), (45, 25),
(45, 19), (48, 21), (47, 25),
(46, 31), (45, 31), (44, 30),
(47, 25), (47, 24), (43, 25),
(45, 20), (47, 21), (45, 24),
(46, 34), (45, 32), (43, 31),
(49, 26), (47, 25), (44, 24),
(47, 20), (47, 24), (45, 26),
(49, 32), (48, 32), (45, 31),
(48, 27), (46, 27), (43, 24),
(48, 22), (48, 24), (45, 25),
(50, 33), (50, 31), (47, 29),
(48, 27), (46, 27), (43, 24),
(48, 21), (48, 22), (45, 23),
(47, 34), (47, 31), (45, 30),
(47, 26), (47, 25), (45, 22),
(49, 20), (48, 20), (45, 20),
(48, 33), (48, 32), (46, 33),
(48, 27), (47, 27), (44, 25),
(49, 20), (49, 21), (45, 22),
(48, 34), (47, 35), (47, 34),
(47, 29), (48, 28), (46, 27),
(48, 21), (49, 21), (46, 22),
(51, 32), (50, 33), (49, 32),
(50, 28), (47, 29), (47, 27),
(50, 21), (50, 22), (48, 22),
(50, 33), (50, 34), (49, 34),
(48, 28), (49, 28), (48, 29),
(51, 21), (51, 21), (50, 21),
(44, 27), (51, 34), (53, 33),
(50, 30), (49, 31), (50, 29),
(51, 23), (51, 24), (51, 24),
(49, 29), (54, 32), (56, 33),
(49, 30), (52, 31), (50, 31),
(49, 24), (52, 24), (51, 25),
(49, 31), (56, 29), (59, 31),
(46, 28), (49, 30), (51, 32),
(50, 25), (52, 25), (52, 26),
(48, 31), (53, 30), (58, 30),
(48, 28), (51, 30), (51, 32),
(49, 27), (51, 26), (51, 26),
(45, 27), (52, 32), (56, 34),
(47, 25), (49, 28), (50, 29),
(46, 23), (50, 24), (52, 23),
(39, 28), (51, 29), (56, 32),
(41, 24), (43, 27), (50, 29),
(43, 21), (50, 28), (51, 25),
(34, 25), (48, 27), (56, 31),
(39, 22), (45, 28), (48, 30),
(39, 19), (47, 25), (51, 27),
(31, 26), (43, 27), (50, 30),
(34, 20), (45, 29), (48, 31),
(33, 15), (46, 26), (51, 27),
(27, 20), (42, 26), (49, 27),
(30, 19), (41, 28), (51, 30),
(29, 12), (47, 24), (50, 27),
(24, 19), (39, 28), (47, 26),
(25, 20), (38, 29), (51, 33),
(26, 15), (45, 23), (48, 27),
(20, 18), (37, 30), (48, 28),
(23, 19), (36, 30), (48, 33),
(23, 15), (44, 23), (44, 28),
(18, 15), (37, 28), (47, 25),
(22, 17), (36, 27), (46, 30),
(21, 12), (45, 21), (46, 26),
(18, 14), (39, 27), (52, 26),
(23, 15), (36, 27), (44, 27),
(22, 11), (45, 20), (48, 27),
(15, 16), (36, 30), (50, 30),
(22, 17), (36, 29), (44, 26),
(23, 13), (41, 25), (50, 30),
(18, 14), (38, 27), (45, 23),
(23, 16), (39, 28), (45, 23),
(25, 14), (43, 23), (49, 28),
(21, 15), (41, 26), (40, 18),
(24, 17), (40, 25), (48, 24),
(31, 12), (43, 24), (50, 26),
(25, 19), (43, 29), (36, 15),
(27, 23), (42, 31), (55, 33),
(33, 17), (46, 27), (46, 26),
(26, 21), (44, 29), (33, 15),
(29, 26), (46, 32), (55, 33),
(37, 19), (44, 28), (48, 28),
(29, 23), (44, 30), (36, 16),
(31, 26), (48, 32), (53, 32),
(38, 24), (45, 28), (48, 31),
(30, 27), (44, 29), (36, 16),
(33, 28), (50, 35), (53, 32),
(39, 24), (45, 29), (51, 31),
(34, 25), (44, 27), (35, 15),
(35, 27), (52, 34), (55, 31),
(40, 24), (46, 28), (51, 31),
(36, 27), (44, 24), (34, 12),
(35, 29), (53, 33), (55, 31),
(41, 23), (45, 26), (51, 30),
(36, 26), (43, 24), (34, 14),
(35, 29), (54, 31), (56, 32),
(42, 25), (45, 28), (50, 31),
(37, 28), (42, 23), (32, 12),
(36, 29), (49, 30), (55, 32),
(42, 22), (47, 28), (50, 31),
(38, 27), (42, 24), (27, 11),
(37, 29), (47, 28), (54, 30),
(43, 23), (50, 30), (52, 33),
(38, 28), (45, 23), (29, 7),
(40, 26), (47, 27), (55, 29),
(44, 23), (49, 32), (51, 33),
(39, 29), (46, 27), (31, 9),
(40, 29), (46, 29), (54, 31),
(45, 24), (50, 32), (51, 33),
(38, 31), (47, 27), (34, 11),
(43, 26), (44, 27), (53, 31),
(47, 23), (48, 28), (50, 32),
(41, 29), (47, 24), (39, 14),
(45, 25), (45, 25), (51, 30),
(46, 21), (47, 29), (49, 31),
(42, 30), (46, 24), (44, 20),
(46, 26), (45, 27), (51, 31),
(47, 22), (48, 31), (50, 31),
(44, 29), (46, 23), (48, 23),
(46, 27), (46, 26), (52, 31),
(45, 23), (48, 29), (51, 30),
(46, 30), (44, 24), (48, 25),
(44, 27), (46, 28), (53, 33),
(46, 25), (49, 31), (50, 31),
(49, 30), (42, 19), (50, 26),
(44, 28), (50, 28), (52, 33),
(47, 28), (49, 31), (50, 30),
(49, 31), (41, 15), (48, 26),
(44, 25), (50, 29), (51, 32),
(45, 27), (49, 31), (49, 30),
(46, 25), (35, 15), (37, 19),
(45, 26), (52, 33), (54, 33),
(49, 30), (50, 33), (48, 30),
(36, 20), (35, 15), (28, 8),
(47, 28), (55, 34), (56, 33),
(49, 32), (48, 32), (46, 32),
(39, 19), (31, 12), (27, 13),
(49, 26), (55, 32), (54, 30),
(49, 29), (48, 32), (47, 29),
(34, 18), (24, 5), (22, 11),
(55, 31), (55, 31), (54, 30),
(46, 29), (48, 32), (47, 31),
(32, 15), (18, -2), (16, 6),
(50, 30), (54, 30), (51, 27),
(49, 30), (50, 33), (47, 33),
(41, 19), (14, -3), (11, 5),
(41, 22), (46, 26), (44, 22),
(51, 30), (51, 31), (50, 31),
(38, 19), (16, -1), (12, 7),
(43, 24), (37, 22), (37, 19),
(50, 32), (53, 34), (52, 34),
(41, 21), (16, 1), (11, 3),
(36, 17), (26, 10), (26, 13),
(55, 34), (56, 35), (54, 31),
(42, 22), (17, 1), (11, -2),
(31, 11), (19, 3), (17, 3),
(52, 29), (57, 31), (54, 29),
(44, 26), (20, 4), (13, -1),
(34, 15), (22, 7), (14, 4),
(47, 30), (53, 32), (53, 31),
(45, 24), (22, 9), (15, -1),
(39, 17), (22, 7), (12, 3),
(44, 25), (49, 27), (48, 27),
(45, 24), (22, 10), (14, -2),
(40, 19), (20, 7), (11, 2),
(45, 26), (46, 24), (46, 22),
(45, 25), (21, 10), (14, -1),
(42, 18), (20, 6), (11, 3),
(46, 25), (47, 23), (44, 21),
(46, 25), (21, 10), (14, -2),
(41, 20), (21, 6), (11, 3),
(45, 27), (47, 22), (45, 22),
(46, 23), (22, 9), (14, -2),
(40, 16), (23, 7), (12, 2),
(45, 26), (49, 26), (48, 23),
(47, 26), (22, 8), (12, -1),
(38, 17), (25, 9), (12, 4),
(48, 29), (52, 29), (53, 28),
(48, 30), (20, 6), (10, -2),
(36, 18), (25, 11), (18, 7),
(50, 32), (57, 35), (55, 32),
(47, 24), (18, 2), (10, -6),
(37, 18), (26, 12), (22, 9),
(53, 34), (57, 33), (55, 32),
(46, 25), (17, 1), (11, -8),
(38, 18), (29, 16), (27, 14),
(54, 33), (57, 35), (55, 34),
(45, 24), (19, 1), (11, -9),
(41, 22), (37, 21), (32, 17),
(50, 30), (56, 35), (55, 34),
(45, 24), (19, 1), (12, -7),
(40, 23), (42, 21), (38, 19),
(46, 27), (56, 34), (53, 33),
(41, 21), (24, 5), (11, 0),
(46, 30), (42, 25), (42, 21),
(45, 28), (52, 33), (52, 35),
(41, 23), (27, 7), (13, -1),
(51, 34), (48, 26), (50, 28),
(47, 29), (53, 34), (51, 34),
(43, 27), (28, 8), (22, 9),
(52, 34), (54, 31), (56, 34),
(47, 29), (51, 32), (49, 33),
(48, 28), (31, 8), (32, 14),
(50, 29), (54, 32), (55, 34),
(48, 30), (51, 30), (49, 30),
(49, 29), (33, 11), (38, 16),
(49, 30), (52, 30), (55, 32),
(49, 30), (51, 31), (49, 29),
(50, 28), (34, 12), (44, 22),
(47, 28), (52, 30), (53, 33),
(47, 27), (51, 31), (49, 29),
(50, 29), (37, 13), (47, 25),
(47, 27), (51, 29), (52, 32),
(46, 27), (50, 31), (49, 29),
(51, 32), (41, 20), (49, 27),
(44, 29), (49, 30), (51, 33),
(46, 29), (47, 30), (49, 30),
(49, 28), (47, 23), (52, 27),
(47, 28), (48, 27), (51, 31),
(47, 25), (48, 27), (49, 28),
(47, 29), (50, 26), (52, 29),
(45, 29), (46, 28), (50, 33),
(47, 26), (47, 28), (49, 30),
(47, 32), (50, 29), (53, 30),
(45, 29), (44, 28), (50, 32),
(47, 26), (49, 30), (48, 32),
(50, 30), (47, 24), (54, 29),
(43, 28), (45, 27), (51, 34),
(47, 26), (47, 27), (48, 31),
(46, 30), (45, 20), (50, 24),
(46, 24), (45, 27), (52, 31),
(47, 24), (47, 26), (49, 31),
(44, 31), (44, 23), (45, 23),
(48, 27), (47, 28), (54, 33),
(46, 24), (50, 30), (49, 33),
(42, 32), (43, 25), (42, 19),
(45, 28), (49, 31), (54, 34),
(45, 27), (50, 31), (49, 32),
(42, 29), (46, 25), (42, 18),
(46, 24), (49, 32), (55, 33),
(45, 22), (49, 29), (49, 30),
(42, 30), (47, 30), (43, 20),
(46, 24), (47, 33), (54, 35),
(43, 21), (50, 30), (52, 30),
(42, 29), (49, 31), (41, 18),
(45, 25), (48, 32), (52, 33),
(42, 20), (48, 29), (52, 32),
(42, 28), (50, 30), (39, 17),
(45, 22), (48, 31), (51, 32),
(42, 19), (49, 28), (52, 29),
(41, 28), (50, 32), (40, 20),
(45, 22), (48, 31), (50, 31),
(42, 17), (48, 27), (51, 30),
(41, 28), (49, 33), (39, 20),
(45, 22), (48, 32), (50, 30),
(42, 18), (48, 28), (50, 31),
(41, 26), (48, 32), (40, 18),
(45, 21), (47, 30), (49, 28),
(42, 18), (47, 26), (51, 32),
(41, 26), (48, 32), (40, 19),
(45, 22), (48, 29), (48, 27),
(43, 19), (46, 26), (49, 30),
(39, 26), (46, 30), (39, 19),
(44, 21), (47, 28), (46, 25),
(40, 18), (48, 24), (50, 29),
(41, 27), (47, 30), (36, 18),
(44, 20), (46, 28), (41, 22),
(40, 19), (49, 25), (50, 31),
(41, 28), (47, 31), (34, 18),
(44, 22), (46, 28), (43, 25),
(40, 18), (47, 24), (52, 33),
(42, 27), (48, 30), (36, 15),
(45, 21), (46, 30), (44, 27),
(42, 17), (48, 24), (53, 29),
(43, 30), (47, 30), (36, 18),
(46, 24), (46, 33), (46, 29),
(41, 20), (50, 27), (50, 31),
(43, 29), (46, 27), (38, 17),
