(-22, 20), (-25, 21), (-22, 19),
(-18, 12), (-20, 12), (-24, 15),
(-23, 24), (-16, 12), (-22, 25),
(-23, 21), (-26, 20), (-21, 21),
(-16, 11), (-18, 11), (-25, 16),
(-21, 22), (-16, 14), (-21, 26),
(-22, 21), (-24, 18), (-22, 21),
(-18, 12), (-20, 13), (-23, 15),
(-20, 19), (-13, 11), (-21, 26),
(-25, 23), (-25, 22), (-23, 22),
(-15, 9), (-19, 11), (-22, 14),
(-19, 18), (-18, 15), (-21, 27),
(-21, 18), (-21, 18), (-24, 22),
(-18, 11), (-25, 16), (-21, 13),
(-21, 19), (-20, 19), (-22, 27),
(-20, 17), (-20, 18), (-26, 22),
(-20, 13), (-24, 15), (-21, 14),
(-20, 22), (-21, 18), (-21, 28),
(-23, 20), (-20, 18), (-21, 23),
(-18, 13), (-24, 16), (-23, 15),
(-23, 22), (-22, 19), (-22, 26),
(-23, 20), (-16, 15), (-21, 18),
(-16, 14), (-23, 16), (-22, 16),
(-23, 22), (-20, 17), (-23, 26),
(-25, 21), (-18, 15), (-22, 19),
(-15, 11), (-21, 13), (-22, 14),
(-23, 21), (-16, 15), (-21, 24),
(-25, 22), (-23, 19), (-21, 20),
(-16, 12), (-21, 12), (-23, 16),
(-21, 19), (-15, 13), (-20, 24),
(-24, 22), (-23, 21), (-22, 21),
(-16, 11), (-20, 13), (-21, 15),
(-21, 19), (-12, 11), (-18, 21),
(-26, 23), (-25, 22), (-26, 24),
(-16, 11), (-18, 11), (-20, 14),
(-18, 17), (-13, 14), (-19, 24),
(-24, 21), (-23, 19), (-24, 22),
(-15, 11), (-20, 14), (-20, 12),
(-19, 17), (-12, 11), (-18, 22),
(-27, 24), (-26, 24), (-24, 24),
(-18, 11), (-19, 13), (-18, 10),
(-19, 17), (-9, 10), (-16, 22),
(-27, 25), (-29, 25), (-26, 25),
(-21, 16), (-18, 13), (-19, 14),
(-19, 15), (-9, 8), (-15, 19),
(-26, 24), (-28, 23), (-25, 25),
(-17, 12), (-15, 11), (-17, 13),
(-23, 20), (-7, 8), (-15, 20),
(-26, 22), (-26, 21), (-25, 24),
(-20, 14), (-19, 13), (-17, 11),
(-26, 24), (-8, 8), (-13, 16),
(-27, 24), (-21, 20), (-25, 25),
(-21, 15), (-18, 13), (-18, 12),
(-26, 23), (-9, 9), (-13, 15),
(-26, 24), (-23, 22), (-24, 24),
(-21, 14), (-17, 11), (-15, 10),
(-26, 24), (-8, 9), (-11, 14),
(-25, 23), (-24, 21), (-28, 25),
(-21, 14), (-19, 12), (-15, 9),
(-27, 24), (-9, 8), (-9, 11),
(-26, 25), (-26, 24), (-27, 25),
(-23, 16), (-17, 11), (-15, 9),
(-26, 22), (-8, 7), (-1, 2),
(-26, 23), (-24, 21), (-25, 23),
(-25, 19), (-18, 15), (-15, 12),
(-27, 23), (-8, 6), (4, -2),
(-26, 24), (-22, 19), (-25, 24),
(-24, 19), (-16, 13), (-16, 12),
(-27, 23), (-9, 8), (6, -4),
(-25, 24), (-22, 18), (-24, 24),
(-27, 21), (-17, 13), (-16, 12),
(-28, 24), (-12, 10), (11, -11),
(-25, 23), (-22, 19), (-25, 23),
(-26, 21), (-18, 13), (-15, 14),
(-26, 22), (-13, 10), (10, -9),
(-26, 24), (-21, 20), (-20, 20),
(-25, 21), (-20, 16), (-18, 16),
(-27, 24), (-14, 12), (11, -11),
(-26, 24), (-22, 21), (-18, 17),
(-25, 22), (-20, 17), (-22, 18),
(-27, 23), (-17, 15), (10, -10),
(-26, 22), (-23, 21), (-14, 12),
(-26, 23), (-22, 20), (-21, 16),
(-26, 23), (-21, 18), (10, -10),
(-26, 24), (-23, 21), (-11, 11),
(-25, 23), (-22, 22), (-23, 20),
(-26, 23), (-25, 22), (13, -13),
(-25, 23), (-27, 25), (-7, 7),
(-27, 23), (-24, 24), (-25, 22),
(-23, 20), (-27, 25), (11, -11),
(-26, 25), (-28, 25), (-4, 5),
(-27, 25), (-25, 25), (-27, 24),
(-18, 15), (-27, 25), (6, -6),
(-27, 25), (-29, 26), (-1, 2),
(-26, 27), (-26, 27), (-24, 22),
(-16, 13), (-27, 25), (5, -4),
(-27, 26), (-29, 26), (0, 2),
(-26, 27), (-26, 27), (-22, 21),
(-16, 14), (-27, 25), (4, -4),
(-27, 25), (-28, 24), (1, 0),
(-26, 27), (-27, 28), (-22, 21),
(-17, 15), (-26, 24), (6, -5),
(-27, 23), (-28, 24), (3, -2),
(-25, 25), (-26, 25), (-21, 19),
(-18, 16), (-25, 24), (9, -9),
(-27, 23), (-28, 24), (5, -4),
(-24, 22), (-25, 24), (-20, 18),
(-22, 19), (-24, 23), (14, -14),
(-28, 23), (-26, 23), (4, -3),
(-24, 24), (-26, 25), (-23, 22),
(-27, 23), (-20, 19), (17, -19),
(-28, 24), (-23, 21), (-3, 4),
(-25, 24), (-26, 25), (-25, 23),
(-28, 24), (-14, 14), (17, -19),
(-28, 23), (-21, 19), (-5, 7),
(-26, 24), (-26, 25), (-27, 26),
(-28, 24), (-7, 7), (15, -16),
(-27, 24), (-19, 18), (-9, 11),
(-25, 24), (-26, 24), (-29, 26),
(-28, 25), (-1, 1), (13, -14),
(-28, 24), (-18, 17), (-8, 11),
(-25, 25), (-26, 23), (-28, 25),
(-28, 24), (2, -2), (8, -9),
(-27, 23), (-18, 18), (-9, 11),
(-26, 24), (-23, 21), (-24, 23),
(-28, 24), (1, -1), (6, -5),
(-27, 23), (-20, 19), (-9, 10),
(-25, 22), (-26, 21), (-28, 23),
(-27, 24), (-1, 0), (7, -7),
(-27, 23), (-24, 23), (-10, 15),
(-26, 21), (-22, 18), (-30, 24),
(-29, 24), (-6, 5), (5, -4),
(-27, 23), (-25, 23), (-18, 19),
(-27, 22), (-24, 20), (-28, 21),
(-27, 22), (-13, 12), (4, -3),
(-27, 24), (-25, 23), (-23, 23),
(-26, 20), (-23, 18), (-26, 19),
(-28, 23), (-16, 16), (-3, 5),
(-27, 27), (-26, 24), (-25, 25),
(-24, 21), (-23, 19), (-24, 20),
(-28, 24), (-18, 19), (-8, 11),
(-26, 24), (-25, 23), (-26, 25),
(-23, 19), (-21, 17), (-22, 16),
(-28, 23), (-20, 18), (-8, 12),
(-26, 25), (-25, 23), (-30, 26),
(-24, 19), (-21, 15), (-22, 15),
(-26, 21), (-21, 20), (-8, 11),
(-25, 23), (-23, 21), (-26, 21),
(-21, 15), (-21, 13), (-18, 11),
(-26, 21), (-24, 22), (-11, 14),
(-25, 21), (-22, 18), (-26, 20),
(-21, 14), (-23, 14), (-18, 10),
(-26, 21), (-23, 21), (-15, 17),
(-24, 20), (-21, 18), (-25, 18),
(-21, 12), (-22, 12), (-18, 9),
(-25, 20), (-26, 21), (-21, 22),
(-25, 20), (-21, 16), (-24, 18),
(-17, 10), (-20, 11), (-19, 10),
(-26, 22), (-24, 21), (-23, 23),
(-24, 19), (-20, 16), (-19, 15),
(-18, 12), (-20, 12), (-19, 12),
(-26, 22), (-24, 20), (-25, 24),
(-25, 19), (-19, 16), (-21, 16),
(-19, 12), (-20, 11), (-21, 12),
(-25, 22), (-25, 20), (-25, 24),
(-26, 19), (-20, 16), (-18, 13),
(-17, 11), (-18, 9), (-21, 12),
(-26, 23), (-25, 20), (-28, 24),
(-24, 16), (-19, 12), (-16, 10),
(-18, 10), (-17, 8), (-21, 11),
(-26, 24), (-26, 20), (-26, 22),
(-23, 15), (-17, 11), (-18, 9),
(-17, 10), (-18, 9), (-20, 10),
(-26, 22), (-21, 16), (-20, 19),
(-23, 14), (-19, 11), (-22, 12),
(-16, 8), (-17, 7), (-21, 10),
(-25, 20), (-21, 16), (-20, 16),
(-21, 12), (-21, 13), (-20, 11),
(-16, 8), (-17, 7), (-20, 9),
(-24, 18), (-20, 16), (-20, 16),
(-22, 15), (-23, 14), (-21, 13),
(-16, 8), (-18, 7), (-20, 10),
(-24, 20), (-21, 15), (-18, 17),
(-23, 15), (-19, 11), (-22, 12),
(-18, 9), (-19, 9), (-22, 12),
(-23, 20), (-23, 18), (-19, 18),
(-24, 15), (-20, 12), (-22, 12),
(-17, 9), (-19, 8), (-21, 10),
(-23, 17), (-19, 13), (-18, 17),
(-24, 14), (-21, 11), (-21, 11),
(-15, 8), (-19, 8), (-21, 11),
(-21, 16), (-19, 15), (-19, 15),
(-24, 14), (-20, 10), (-21, 10),
(-15, 7), (-19, 8), (-21, 12),
(-23, 18), (-21, 16), (-20, 20),
(-25, 15), (-17, 9), (-20, 11),
(-17, 9), (-21, 10), (-20, 11),
(-24, 19), (-21, 18), (-22, 21),
(-22, 14), (-16, 8), (-22, 12),
(-17, 9), (-20, 9), (-23, 15),
(-25, 20), (-25, 21), (-24, 25),
(-23, 14), (-20, 13), (-21, 14),
(-17, 9), (-21, 10), (-22, 14),
(-26, 21), (-24, 23), (-25, 27),
(-20, 13), (-19, 10), (-20, 12),
(-17, 9), (-20, 10), (-24, 14),
(-26, 22), (-28, 25), (-24, 27),
(-18, 11), (-17, 10), (-19, 11),
(-17, 9), (-23, 12), (-23, 14),
(-25, 19), (-26, 25), (-24, 28),
(-16, 12), (-17, 12), (-19, 12),
(-17, 8), (-22, 12), (-22, 14),
(-26, 21), (-25, 26), (-24, 28),
(-17, 11), (-18, 12), (-19, 12),
(-18, 8), (-23, 13), (-23, 14),
(-28, 23), (-24, 25), (-24, 27),
(-17, 11), (-18, 12), (-20, 13),
(-19, 9), (-22, 11), (-22, 13),
(-25, 21), (-24, 26), (-25, 26),
(-17, 10), (-18, 14), (-23, 16),
(-19, 9), (-21, 12), (-21, 13),
(-23, 22), (-24, 26), (-24, 27),
(-19, 15), (-20, 16), (-24, 18),
(-20, 11), (-22, 12), (-20, 11),
(-23, 23), (-23, 26), (-26, 27),
(-18, 11), (-21, 16), (-26, 18),
(-20, 11), (-21, 12), (-21, 12),
(-19, 22), (-24, 26), (-25, 26),
(-18, 13), (-20, 19), (-26, 18),
(-22, 12), (-20, 11), (-20, 11),
(-19, 23), (-24, 27), (-26, 26),
(-19, 15), (-24, 22), (-26, 19),
(-24, 14), (-20, 10), (-23, 13),
(-16, 20), (-25, 29), (-25, 27),
(-20, 17), (-23, 22), (-27, 20),
(-23, 13), (-20, 11), (-23, 14),
(-12, 16), (-25, 27), (-25, 27),
(-20, 16), (-23, 24), (-28, 22),
(-21, 13), (-21, 13), (-22, 14),
(-10, 14), (-25, 29), (-25, 27),
(-24, 21), (-24, 26), (-26, 20),
(-20, 11), (-17, 11), (-23, 15),
(-10, 14), (-25, 28), (-24, 27),
(-23, 21), (-23, 25), (-27, 21),
(-22, 12), (-20, 13), (-21, 14),
(-11, 16), (-25, 28), (-25, 27),
(-22, 20), (-25, 27), (-26, 21),
(-20, 13), (-19, 12), (-22, 15),
(-10, 15), (-25, 28), (-26, 27),
(-23, 21), (-24, 26), (-28, 22),
(-21, 12), (-18, 9), (-26, 16),
(-10, 12), (-25, 27), (-25, 27),
(-22, 23), (-26, 29), (-25, 21),
(-19, 10), (-18, 10), (-23, 15),
(-10, 13), (-25, 27), (-26, 28),
(-24, 22), (-24, 26), (-27, 21),
(-19, 10), (-19, 12), (-22, 15),
(-11, 15), (-25, 28), (-25, 28),
(-24, 22), (-25, 27), (-26, 22),
(-21, 13), (-18, 11), (-23, 14),
(-16, 19), (-25, 29), (-26, 27),
(-18, 17), (-24, 24), (-26, 19),
(-23, 13), (-17, 10), (-21, 15),
(-19, 23), (-25, 28), (-26, 27),
(-19, 16), (-23, 22), (-25, 20),
(-22, 12), (-21, 14), (-21, 13),
(-21, 23), (-25, 29), (-26, 28),
(-20, 15), (-21, 18), (-27, 19),
(-22, 13), (-21, 12), (-19, 11),
(-23, 22), (-24, 26), (-26, 26),
(-19, 13), (-21, 16), (-27, 19),
(-20, 9), (-20, 10), (-19, 9),
(-25, 23), (-24, 27), (-27, 28),
(-18, 12), (-19, 13), (-24, 16),
(-22, 13), (-21, 12), (-23, 14),
(-25, 22), (-23, 25), (-26, 28),
(-17, 13), (-20, 14), (-22, 15),
(-21, 12), (-21, 11), (-22, 14),
(-25, 22), (-24, 28), (-26, 30),
(-18, 12), (-18, 13), (-23, 16),
(-21, 12), (-21, 13), (-23, 15),
(-27, 20), (-27, 27), (-25, 28),
(-13, 8), (-14, 9), (-19, 12),
(-17, 8), (-23, 13), (-24, 15),
(-26, 21), (-26, 22), (-24, 24),
(-21, 13), (-17, 10), (-19, 11),
(-17, 9), (-20, 9), (-23, 13),
(-25, 21), (-26, 23), (-24, 24),
(-22, 15), (-17, 10), (-20, 13),
(-18, 10), (-19, 11), (-23, 15),
(-24, 21), (-23, 21), (-23, 24),
(-22, 14), (-15, 8), (-19, 11),
(-16, 8), (-19, 9), (-21, 12),
(-24, 22), (-25, 22), (-22, 21),
(-25, 17), (-16, 10), (-20, 11),
(-16, 9), (-19, 9), (-19, 10),
(-23, 21), (-27, 21), (-21, 21),
(-25, 17), (-14, 7), (-20, 13),
(-18, 10), (-18, 9), (-20, 11),
(-23, 20), (-25, 19), (-22, 18),
(-24, 14), (-20, 11), (-21, 11),
(-17, 9), (-20, 10), (-20, 12),
(-26, 22), (-19, 15), (-21, 18),
(-22, 13), (-21, 13), (-19, 12),
(-17, 10), (-18, 8), (-21, 11),
(-25, 21), (-19, 16), (-21, 16),
(-20, 13), (-21, 12), (-21, 12),
(-17, 9), (-18, 7), (-20, 9),
(-24, 20), (-19, 13), (-20, 16),
(-21, 13), (-22, 13), (-21, 12),
(-15, 7), (-18, 7), (-21, 11),
(-23, 18), (-21, 18), (-19, 15),
(-18, 10), (-18, 9), (-20, 11),
(-16, 6), (-16, 6), (-19, 9),
(-23, 17), (-18, 12), (-20, 14),
(-17, 8), (-18, 7), (-20, 10),
(-16, 8), (-17, 6), (-20, 10),
(-22, 18), (-20, 15), (-19, 11),
(-18, 10), (-19, 9), (-21, 12),
(-15, 6), (-18, 7), (-21, 10),
(-21, 16), (-20, 13), (-17, 11),
(-17, 10), (-18, 9), (-20, 10),
(-14, 7), (-17, 6), (-22, 11),
(-21, 12), (-19, 11), (-18, 10),
(-16, 8), (-18, 8), (-21, 11),
(-17, 6), (-14, 2), (-20, 6),
(-20, 12), (-19, 11), (-19, 10),
(-16, 8), (-19, 7), (-21, 11),
(-16, 6), (-16, 3), (-19, 5),
(-22, 12), (-19, 11), (-18, 10),
(-16, 6), (-18, 7), (-20, 10),
(-16, 5), (-16, 3), (-16, 2),
(-24, 15), (-19, 11), (-18, 11),
(-16, 9), (-20, 11), (-21, 12),
(-14, 4), (-16, 3), (-18, 3),
(-21, 14), (-19, 11), (-18, 11),
(-16, 9), (-18, 10), (-19, 10),
(-15, 6), (-17, 5), (-19, 6),
(-23, 13), (-19, 9), (-17, 9),
(-15, 6), (-18, 7), (-22, 10),
(-18, 7), (-17, 4), (-20, 8),
(-20, 13), (-22, 14), (-20, 13),
(-18, 9), (-18, 8), (-20, 10),
(-20, 4), (-16, 3), (-17, 4),
(-18, 12), (-23, 13), (-19, 11),
(-20, 8), (-17, 6), (-18, 7),
(-25, 5), (-15, 3), (-17, 2),
(-21, 13), (-21, 12), (-23, 12),
(-29, 14), (-16, 7), (-16, 6),
(-24, 6), (-16, 2), (-16, 1),
(-22, 14), (-20, 12), (-22, 14),
(-30, 16), (-17, 9), (-18, 8),
(-20, 8), (-23, 7), (-15, 4),
(-24, 15), (-21, 15), (-24, 16),
(-24, 12), (-21, 11), (-16, 7),
(-15, 6), (-24, 6), (-15, 5),
(-22, 12), (-23, 16), (-23, 14),
(-19, 10), (-27, 13), (-16, 8),
(-7, 2), (-26, 9), (-17, 4),
(-20, 9), (-23, 15), (-22, 13),
(-14, 8), (-30, 17), (-16, 9),
(-4, 0), (-25, 10), (-17, 4),
(-23, 13), (-23, 17), (-22, 15),
(-14, 8), (-28, 16), (-16, 9),
(-6, 2), (-27, 11), (-16, 5),
(-27, 16), (-26, 19), (-22, 16),
(-21, 12), (-26, 15), (-19, 10),
(-13, 7), (-29, 14), (-16, 7),
(-28, 19), (-27, 21), (-25, 18),
(-25, 15), (-21, 13), (-22, 12),
(-25, 13), (-23, 10), (-17, 7),
(-27, 21), (-24, 23), (-29, 22),
(-25, 17), (-25, 14), (-25, 16),
(-31, 16), (-18, 9), (-21, 9),
(-26, 22), (-24, 22), (-27, 23),
(-25, 17), (-25, 17), (-24, 15),
(-23, 11), (-17, 7), (-19, 9),
(-24, 22), (-24, 19), (-25, 24),
(-24, 16), (-24, 18), (-22, 14),
(-21, 12), (-19, 10), (-19, 10),
(-23, 20), (-21, 17), (-26, 25),
(-24, 15), (-25, 17), (-21, 13),
(-18, 9), (-19, 10), (-22, 12),
(-24, 21), (-22, 19), (-25, 23),
(-24, 15), (-23, 16), (-21, 13),
(-16, 10), (-19, 11), (-20, 12),
(-23, 21), (-24, 19), (-25, 25),
(-25, 16), (-25, 16), (-22, 14),
(-17, 10), (-20, 10), (-23, 14),
(-23, 21), (-25, 20), (-24, 22),
(-27, 18), (-25, 16), (-21, 12),
(-16, 8), (-21, 9), (-21, 11),
(-23, 18), (-23, 21), (-20, 17),
(-23, 15), (-26, 16), (-20, 10),
(-14, 6), (-19, 8), (-23, 12),
(-20, 16), (-22, 18), (-20, 17),
(-25, 16), (-24, 14), (-20, 10),
(-16, 7), (-18, 7), (-25, 13),
(-18, 14), (-20, 14), (-21, 15),
(-25, 15), (-24, 13), (-21, 10),
(-19, 9), (-19, 7), (-26, 13),
(-15, 14), (-20, 15), (-22, 16),
(-21, 11), (-21, 11), (-23, 11),
(-15, 7), (-21, 8), (-26, 12),
(-15, 12), (-17, 13), (-21, 13),
(-23, 15), (-22, 13), (-23, 12),
(-16, 6), (-19, 9), (-25, 11),
(-13, 10), (-16, 12), (-22, 15),
(-22, 13), (-22, 14), (-23, 12),
(-16, 6), (-20, 8), (-24, 10),
(-14, 11), (-16, 12), (-23, 15),
(-24, 14), (-21, 13), (-23, 12),
(-17, 9), (-20, 9), (-25, 12),
(-17, 11), (-17, 13), (-23, 16),
(-20, 13), (-23, 14), (-25, 14),
(-16, 7), (-19, 8), (-23, 10),
(-17, 10), (-15, 10), (-20, 11),
(-20, 11), (-21, 11), (-22, 11),
(-18, 7), (-19, 7), (-21, 8),
(-20, 11), (-17, 11), (-22, 13),
(-19, 10), (-20, 9), (-23, 12),
(-16, 5), (-19, 4), (-22, 6),
(-21, 14), (-19, 13), (-21, 12),
(-18, 11), (-21, 11), (-24, 12),
(-16, 5), (-17, 3), (-19, 5),
(-23, 14), (-22, 13), (-22, 11),
(-19, 9), (-20, 10), (-22, 10),
(-15, 3), (-20, 4), (-19, 2),
(-22, 13), (-21, 13), (-22, 12),
(-19, 9), (-20, 8), (-24, 11),
(-17, 4), (-20, 4), (-19, 2),
(-22, 12), (-23, 14), (-23, 12),
(-20, 10), (-21, 10), (-22, 10),
(-16, 3), (-19, 4), (-17, 1),
(-23, 13), (-22, 12), (-22, 11),
(-18, 10), (-20, 9), (-23, 11),
(-15, 3), (-21, 5), (-17, 1),
(-24, 15), (-23, 13), (-22, 11),
(-19, 11), (-20, 10), (-23, 11),
(-17, 5), (-19, 3), (-18, 2),
(-23, 14), (-23, 13), (-22, 12),
(-19, 11), (-20, 10), (-23, 12),
(-15, 3), (-19, 4), (-19, 2),
(-22, 13), (-23, 15), (-21, 11),
(-18, 8), (-20, 8), (-22, 9),
(-13, 2), (-18, 2), (-18, 3),
(-20, 11), (-22, 13), (-22, 11),
(-17, 10), (-21, 11), (-22, 11),
(-15, 4), (-19, 3), (-18, 2),
(-18, 10), (-23, 14), (-21, 11),
(-18, 8), (-18, 7), (-22, 10),
(-15, 3), (-18, 1), (-19, 2),
(-16, 9), (-23, 15), (-21, 11),
(-17, 10), (-17, 8), (-21, 11),
(-13, 2), (-17, 2), (-19, 4),
(-15, 7), (-24, 13), (-21, 10),
(-19, 11), (-19, 9), (-20, 10),
(-14, 4), (-19, 5), (-20, 5),
(-16, 7), (-20, 12), (-22, 12),
(-18, 11), (-18, 10), (-21, 10),
(-14, 3), (-17, 3), (-19, 5),
(-17, 9), (-21, 12), (-22, 13),
(-19, 11), (-19, 10), (-23, 11),
(-14, 4), (-16, 3), (-21, 6),
(-17, 8), (-18, 10), (-23, 12),
(-19, 9), (-18, 7), (-21, 9),
(-14, 5), (-17, 4), (-18, 5),
(-17, 8), (-17, 9), (-23, 12),
(-18, 11), (-19, 9), (-22, 10),
(-14, 3), (-16, 1), (-19, 4),
(-17, 11), (-18, 12), (-22, 12),
(-18, 8), (-18, 9), (-20, 9),
(-15, 4), (-17, 3), (-20, 5),
(-18, 11), (-19, 13), (-24, 15),
(-18, 12), (-20, 11), (-22, 11),
(-15, 6), (-16, 3), (-19, 5),
(-18, 14), (-19, 13), (-22, 14),
(-20, 12), (-21, 12), (-21, 11),
(-15, 7), (-18, 6), (-20, 8),
(-19, 14), (-20, 14), (-23, 14),
(-19, 11), (-21, 11), (-21, 11),
(-16, 6), (-17, 7), (-21, 8),
(-20, 15), (-23, 18), (-23, 18),
(-22, 13), (-22, 13), (-21, 11),
(-16, 8), (-19, 9), (-22, 10),
(-19, 15), (-23, 17), (-23, 16),
(-20, 11), (-23, 14), (-21, 11),
(-14, 7), (-20, 9), (-23, 9),
(-21, 16), (-22, 17), (-21, 18),
(-21, 14), (-21, 15), (-23, 14),
(-17, 9), (-18, 9), (-21, 10),
(-20, 15), (-23, 17), (-23, 19),
(-20, 11), (-21, 13), (-20, 10),
(-15, 9), (-19, 8), (-22, 11),
(-19, 16), (-23, 18), (-23, 16),
(-20, 13), (-21, 13), (-22, 12),
(-16, 7), (-17, 7), (-22, 9),
(-18, 15), (-21, 16), (-24, 16),
(-18, 11), (-20, 11), (-21, 11),
(-14, 7), (-18, 9), (-22, 10),
(-18, 13), (-23, 17), (-26, 18),
(-20, 11), (-18, 9), (-21, 10),
(-16, 9), (-19, 8), (-21, 9),
(-16, 12), (-22, 16), (-25, 16),
(-22, 14), (-18, 10), (-23, 13),
(-14, 6), (-18, 7), (-20, 8),
(-15, 10), (-21, 16), (-28, 18),
(-22, 13), (-18, 9), (-22, 10),
(-15, 7), (-19, 8), (-21, 8),
(-17, 14), (-21, 16), (-28, 19),
(-22, 13), (-18, 9), (-23, 13),
(-17, 8), (-19, 9), (-21, 8),
(-12, 12), (-23, 16), (-28, 20),
