Time(s),Distance(m)
8.80,0.2100
8.80,0.2100
8.80,0.2100
8.80,0.2100
8.80,0.2100
8.80,0.2100
8.80,0.2200
8.80,0.2200
8.80,0.2200
8.80,0.2200
8.80,0.2200
8.80,0.2200
8.90,0.2200
8.90,0.2200
8.90,0.2200
8.90,0.2200
8.90,0.2200
8.90,0.2200
8.90,0.2200
8.90,0.2200
8.90,0.2100
8.90,0.2200
9.10,0.2200
9.10,0.2200
9.10,0.2200
9.10,0.2200
9.10,0.2200
9.10,0.2200
9.10,0.2200
9.10,0.2200
9.10,0.2200
9.10,0.2300
9.10,0.2200
9.10,0.2200
9.10,0.2200
9.10,0.2200
9.10,0.2200
9.10,0.2200
9.10,0.2200
9.10,0.2300
9.10,0.2200
9.20,0.2300
9.20,0.2300
9.20,0.2300
9.20,0.2300
9.20,0.2300
9.20,0.2300
9.20,0.2300
9.20,0.2300
9.20,0.2300
9.20,0.2300
9.30,0.2300
9.30,0.2300
9.30,0.2300
9.30,0.2300
9.30,0.2300
9.30,0.2400
9.30,0.2400
9.30,0.2300
9.30,0.2300
9.30,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2400
9.50,0.2400
9.50,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2300
9.50,0.2400
9.60,0.2400
9.60,0.2400
9.60,0.2400
9.60,0.2400
9.60,0.2500
9.60,0.2500
9.60,0.2600
9.60,0.2600
9.60,0.2700
9.60,0.2700
9.80,0.2700
9.80,0.2800
9.80,0.3000
9.80,0.3000
9.80,0.3200
9.80,0.3200
9.80,0.3300
9.80,0.3500
9.80,0.3700
9.80,0.3900
9.80,0.4000
9.80,0.4200
9.80,0.4400
9.80,0.4500
9.80,0.4800
9.80,0.5000
9.80,0.5500
9.80,0.6300
9.80,0.6900
9.80,0.7400
9.90,0.7800
9.90,0.8300
9.90,0.8600
9.90,0.8800
9.90,0.9400
9.90,0.9700
9.90,0.9800
9.90,0.9800
9.90,0.9800
9.90,0.9700
10.00,0.9600
10.00,0.9600
10.00,0.9500
10.00,0.9500
10.00,0.9500
10.00,0.9500
10.00,0.9300
10.00,0.9200
10.00,0.9200
10.10,0.9100
10.10,0.9100
10.10,0.9000
10.10,0.9000
10.10,0.9100
10.10,0.9100
10.10,0.9100
10.10,0.9100
10.10,0.9100
10.10,0.9100
10.30,0.9100
10.30,0.9200
10.30,0.9200
10.30,0.9200
10.30,0.9200
10.30,0.9200
10.30,0.9200
10.30,0.9300
10.30,0.9300
10.30,0.9400
10.30,0.9400
10.30,0.9400
10.30,0.9400
10.30,0.9400
10.30,0.9400
10.30,0.9400
10.30,0.9400
10.30,0.9400
10.30,0.9400
10.30,0.9400
10.40,0.9400
10.40,0.9400
10.40,0.9400
10.40,0.9300
10.40,0.9300
10.40,0.9300
10.40,0.9300
10.40,0.9400
10.40,0.9300
10.40,0.9400
10.50,0.9400
10.50,0.9400
10.50,0.9400
10.50,0.9400
10.50,0.9400
10.50,0.9400
10.50,0.9400
10.50,0.9400
10.50,0.9300
10.50,0.9300
10.70,0.9400
10.70,0.9400
10.70,0.9300
10.70,0.9300
10.70,0.9300
10.70,0.9300
10.70,0.9400
10.70,0.9300
10.70,0.9300
10.70,0.9300
10.70,0.9400
10.70,0.9400
10.70,0.9400
10.70,0.9400
10.70,0.9400
10.70,0.9400
10.70,0.9400
10.70,0.9400
10.70,0.9400
10.70,0.9400
10.80,0.9300
10.80,0.9300
10.80,0.9300
10.80,0.9400
10.80,0.9400
10.80,0.9300
10.80,0.9300
10.80,0.9400
10.80,0.9400
10.80,0.9400
11.00,0.9300
11.00,0.9400
11.00,0.9400
11.00,0.9400
11.00,0.9300
11.00,0.9400
11.00,0.9300
11.00,0.9400
11.00,0.9400
11.00,0.9300
11.00,0.9300
11.00,0.9300
11.00,0.9400
11.00,0.9400
11.00,0.9400
11.00,0.9400
11.00,0.9400
11.00,0.9300
11.00,0.9300
11.10,0.9400
11.10,0.9300
11.10,0.9300
11.10,0.9400
11.10,0.9400
11.10,0.9400
11.10,0.9400
11.10,0.9300
11.10,0.9400
11.10,0.9400
11.20,0.9400
11.20,0.9400
11.20,0.9400
11.20,0.9300
11.20,0.9400
11.20,0.9400
11.20,0.9300
11.20,0.9400
11.20,0.9400
11.20,0.9400
11.30,0.9300
11.30,0.9400
11.30,0.9400
11.30,0.9300
11.30,0.9300
11.30,0.9400
11.30,0.9300
11.30,0.9400
11.30,0.9400
11.30,0.9300
11.40,0.9300
11.40,0.9300
11.40,0.9400
11.40,0.9400
11.40,0.9400
11.40,0.9400
11.40,0.9400
11.40,0.9400
11.40,0.9400
11.40,0.9400
11.60,0.9400
11.60,0.9300
11.60,0.9400
11.60,0.9300
11.60,0.9400
11.60,0.9400
11.60,0.9400
11.60,0.9300
11.60,0.9300
11.60,0.9400
11.60,0.9400
11.60,0.9300
11.60,0.9300
11.60,0.9400
11.60,0.9400
11.60,0.9400
11.60,0.9400
11.60,0.9400
11.60,0.9400
11.60,0.9300
11.70,0.9300
11.70,0.9400
11.70,0.9400
11.70,0.9400
11.70,0.9400
11.70,0.9400
11.70,0.9400
11.70,0.9300
11.70,0.9400
11.70,0.9300
