Time(s),Distance(m)
4.36,0.0400
4.36,0.0500
4.46,0.0400
4.46,0.0500
4.46,0.0500
4.46,0.0500
4.46,0.0400
4.46,0.0400
4.46,0.0400
4.46,0.0500
4.46,0.0400
4.46,0.0500
4.56,0.0400
4.56,0.0500
4.56,0.0500
4.56,0.0400
4.56,0.0600
4.56,0.0600
4.56,0.0500
4.56,0.0400
4.56,0.0400
4.56,0.0500
4.66,0.0400
4.66,0.0400
4.66,0.0400
4.66,0.0400
4.66,0.0400
4.66,0.0500
4.66,0.0400
4.66,0.0500
4.66,0.0400
4.66,0.0500
4.76,0.0500
4.76,0.0500
4.76,0.0600
4.76,0.0500
4.76,0.0500
4.76,0.0500
4.76,0.0500
4.76,0.0600
4.76,0.0600
4.76,0.0500
4.96,0.0500
4.96,0.0500
4.96,0.0400
4.96,0.0500
4.96,0.0600
4.96,0.0500
4.96,0.0600
4.96,0.0500
4.96,0.0500
4.96,0.0600
4.96,0.0500
4.96,0.0500
4.96,0.0500
4.96,0.0600
4.96,0.0500
4.96,0.0600
4.96,0.0500
4.96,0.0600
4.96,0.0500
4.96,0.0500
5.06,0.0600
5.06,0.0600
5.06,0.0600
5.06,0.0500
5.06,0.0600
5.06,0.0600
5.06,0.0500
5.06,0.0500
5.06,0.0700
5.06,0.0600
5.26,0.0500
5.26,0.0600
5.26,0.0600
5.26,0.0500
5.26,0.0600
5.26,0.0500
5.26,0.0600
5.26,0.0500
5.26,0.0500
5.26,0.0500
5.26,0.0500
5.26,0.0500
5.26,0.0500
5.26,0.0600
5.26,0.0500
5.26,0.0600
5.26,0.0500
5.26,0.0500
5.26,0.0600
5.36,0.0600
5.36,0.0600
5.36,0.0700
5.36,0.0600
5.36,0.0600
5.36,0.0500
5.36,0.0600
5.36,0.0600
5.36,0.0600
5.36,0.0600
5.46,0.0600
5.46,0.0600
5.46,0.0700
5.46,0.0700
5.46,0.0600
5.46,0.0700
5.46,0.0700
5.46,0.0700
5.46,0.0800
5.46,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0700
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.66,0.0800
5.76,0.0800
5.76,0.0800
5.76,0.0800
5.76,0.0800
5.76,0.0800
5.76,0.0800
5.76,0.0800
5.76,0.0800
5.76,0.0800
5.76,0.0800
5.96,0.0800
5.96,0.0700
5.96,0.0800
5.96,0.0700
5.96,0.0700
5.96,0.0700
5.96,0.0600
5.96,0.0700
5.96,0.0700
5.96,0.0700
5.96,0.0800
5.96,0.0800
5.96,0.0800
5.96,0.0800
5.96,0.0800
5.96,0.0800
5.96,0.0700
5.96,0.0800
5.96,0.0800
5.96,0.0800
6.06,0.0800
6.06,0.0800
6.06,0.0700
6.06,0.0700
6.06,0.0800
6.06,0.0900
6.06,0.0800
6.06,0.0800
6.06,0.0800
6.06,0.0800
6.26,0.0800
6.26,0.0800
6.26,0.0900
6.26,0.0900
6.26,0.0900
6.26,0.0900
6.26,0.0900
6.26,0.0900
6.26,0.0900
6.26,0.0800
6.26,0.0800
6.26,0.0800
6.26,0.0900
6.26,0.0900
6.26,0.0900
6.26,0.0900
6.26,0.0900
6.26,0.0900
6.26,0.0900
6.36,0.0900
6.36,0.0900
6.36,0.0900
6.36,0.0900
6.36,0.0900
6.36,0.0900
6.36,0.0900
6.36,0.0900
6.36,0.0900
6.36,0.0900
6.46,0.0900
6.46,0.0900
6.46,0.0900
6.46,0.0900
6.46,0.0900
6.46,0.0900
6.46,0.0900
6.46,0.0900
6.46,0.0900
6.46,0.0900
6.66,0.0900
6.66,0.0900
6.66,0.0900
6.66,0.0900
6.66,0.1000
6.66,0.0900
6.66,0.0900
6.66,0.0900
6.66,0.0900
6.66,0.0900
6.66,0.0900
6.66,0.0900
6.66,0.1000
6.66,0.0900
6.66,0.1000
6.66,0.1000
6.66,0.1000
6.66,0.1000
6.66,0.1000
6.66,0.1000
6.76,0.1000
6.76,0.1000
6.76,0.1000
6.76,0.1000
6.76,0.1000
6.76,0.0900
6.76,0.1000
6.76,0.0900
6.76,0.1000
6.76,0.0900
6.96,0.0900
6.96,0.0900
6.96,0.1000
6.96,0.1000
6.96,0.0900
6.96,0.1000
6.96,0.1000
6.96,0.1000
6.96,0.1000
6.96,0.1000
6.96,0.0900
6.96,0.1000
6.96,0.1000
6.96,0.1000
6.96,0.1000
6.96,0.1000
6.96,0.1000
6.96,0.1000
6.96,0.1000
6.96,0.1000
7.06,0.1000
7.06,0.1000
7.06,0.1000
7.06,0.1100
7.06,0.1100
7.06,0.1100
7.06,0.1100
7.06,0.1100
7.06,0.1100
7.06,0.1100
7.16,0.1100
7.16,0.1100
7.16,0.1100
7.16,0.1100
7.16,0.1100
7.16,0.1100
7.16,0.1100
7.16,0.1100
7.16,0.1100
7.16,0.1100
7.26,0.1100
7.26,0.1100
7.26,0.1100
7.26,0.1100
7.26,0.1100
7.26,0.1100
7.26,0.1200
7.26,0.1100
7.26,0.1100
7.46,0.1100
7.46,0.1100
7.46,0.1100
7.46,0.1100
7.46,0.1100
7.46,0.1100
7.46,0.1100
7.46,0.1100
7.46,0.1100
7.46,0.1100
7.46,0.1100
7.46,0.1200
7.46,0.1200
7.46,0.1200
7.46,0.1200
7.46,0.1200
7.46,0.1200
7.46,0.1200
7.46,0.1200
7.46,0.1200
7.56,0.1200
7.56,0.1200
7.56,0.1200
7.56,0.1200
7.56,0.1200
7.56,0.1200
7.56,0.1200
7.56,0.1200
7.56,0.1200
7.56,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1200
7.76,0.1300
7.76,0.1300
7.76,0.1300
7.86,0.1300
7.86,0.1300
7.86,0.1300
7.86,0.1300
7.86,0.1300
7.86,0.1300
7.86,0.1300
7.86,0.1300
7.86,0.1300
7.86,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.06,0.1300
8.16,0.1300
8.16,0.1200
8.16,0.1200
8.16,0.1300
8.16,0.1300
8.16,0.1300
8.16,0.1300
8.16,0.1300
8.16,0.1300
8.26,0.1300
8.26,0.1300
8.26,0.1300
8.26,0.1300
8.26,0.1300
8.26,0.1400
8.26,0.1400
8.26,0.1300
8.26,0.1300
8.26,0.1400
8.46,0.1400
8.46,0.1400
8.46,0.1400
8.46,0.1400
8.46,0.1300
8.46,0.1300
8.46,0.1200
8.46,0.1300
8.46,0.1300
8.46,0.1400
8.46,0.1400
8.46,0.1300
8.46,0.1300
8.46,0.1300
8.46,0.1400
8.46,0.1400
8.46,0.1300
8.46,0.1400
8.46,0.1400
8.46,0.1400
8.56,0.1300
8.56,0.1400
8.56,0.1400
8.56,0.1400
8.56,0.1400
8.56,0.1400
8.56,0.1300
8.56,0.1400
8.56,0.1300
8.56,0.1300
8.76,0.1300
8.76,0.1300
8.76,0.1400
8.76,0.1500
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.76,0.1400
8.86,0.1500
8.86,0.1500
8.86,0.1400
8.86,0.1400
8.86,0.1400
8.86,0.1400
8.86,0.1400
8.86,0.1400
8.86,0.1400
8.86,0.1400
9.06,0.1400
9.06,0.1400
9.06,0.1400
9.06,0.1400
9.06,0.1500
9.06,0.1500
9.06,0.1500
9.06,0.1400
9.06,0.1400
9.06,0.1400
9.06,0.1400
9.06,0.1400
9.06,0.1500
9.06,0.1500
9.06,0.1300
9.06,0.1400
9.06,0.1500
9.06,0.1500
9.06,0.1500
9.06,0.1500
9.16,0.1500
9.16,0.1500
9.16,0.1400
9.16,0.1500
9.16,0.1400
9.16,0.1500
9.16,0.1500
9.16,0.1500
9.16,0.1400
9.36,0.1500
9.36,0.1500
9.36,0.1500
9.36,0.1500
9.36,0.1400
9.36,0.1400
9.36,0.1500
9.36,0.1400
9.36,0.1400
9.36,0.1500
9.36,0.1500
9.36,0.1500
9.36,0.1500
9.36,0.1500
9.36,0.1500
9.36,0.1500
9.36,0.1500
9.36,0.1500
9.36,0.1500
9.36,0.1500
9.46,0.1500
9.46,0.1500
9.46,0.1500
9.46,0.1500
9.46,0.1500
9.46,0.1500
9.46,0.1500
9.46,0.1500
9.46,0.1500
9.46,0.1500
9.66,0.1500
9.66,0.1600
9.66,0.1600
9.66,0.1600
9.66,0.1600
9.66,0.1600
9.66,0.1600
9.66,0.1600
9.66,0.1600
9.66,0.1600
9.66,0.1600
9.66,0.1600
9.66,0.1600
9.66,0.1600
9.66,0.1600
9.66,0.1600
9.66,0.1500
9.66,0.1600
9.66,0.1500
9.66,0.1600
9.76,0.1600
9.76,0.1600
9.76,0.1500
9.76,0.1500
9.76,0.1500
9.76,0.1600
9.76,0.1500
9.76,0.1500
9.76,0.1500
9.76,0.1600
9.86,0.1600
9.86,0.1500
9.86,0.1600
9.86,0.1600
9.86,0.1600
9.86,0.1600
9.86,0.1600
9.86,0.1600
9.86,0.1600
9.86,0.1600
9.96,0.1600
9.96,0.1600
9.96,0.1600
9.96,0.1600
9.96,0.1600
9.96,0.1600
9.96,0.1600
9.96,0.1600
9.96,0.1600
9.96,0.1600
10.06,0.1600
10.06,0.1600
10.06,0.1600
10.06,0.1600
10.06,0.1600
10.06,0.1600
10.06,0.1600
10.06,0.1600
10.06,0.1600
10.06,0.1600
10.26,0.1600
10.26,0.1600
10.26,0.1600
10.26,0.1700
10.26,0.1600
10.26,0.1600
10.26,0.1700
10.26,0.1700
10.26,0.1700
10.26,0.1700
10.26,0.1700
10.26,0.1600
10.26,0.1700
10.26,0.1700
10.26,0.1700
10.26,0.1600
10.26,0.1600
10.26,0.1700
10.26,0.1700
10.36,0.1700
10.36,0.1700
10.36,0.1600
10.36,0.1700
10.36,0.1700
10.36,0.1700
10.36,0.1700
10.36,0.1700
10.36,0.1700
10.36,0.1700
10.46,0.1700
10.46,0.1700
10.46,0.1700
10.46,0.1700
10.46,0.1700
10.46,0.1800
10.46,0.1700
10.46,0.1700
10.46,0.1700
10.46,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.66,0.1700
10.76,0.1700
10.76,0.1700
10.76,0.1700
10.76,0.1800
10.76,0.1700
10.76,0.1700
10.76,0.1700
10.76,0.1700
10.76,0.1700
10.76,0.1700
10.96,0.1700
10.96,0.1800
10.96,0.1800
10.96,0.1800
10.96,0.1800
10.96,0.1800
10.96,0.1800
10.96,0.1800
10.96,0.1800
10.96,0.1700
10.96,0.1700
10.96,0.1800
10.96,0.1800
10.96,0.1800
10.96,0.1800
10.96,0.1800
10.96,0.1800
10.96,0.1800
10.96,0.1800
10.96,0.1800
11.06,0.1800
11.06,0.1700
11.06,0.1700
11.06,0.1800
11.06,0.1800
11.06,0.1800
11.06,0.1700
11.06,0.1800
11.06,0.1700
11.06,0.1800
11.16,0.1800
11.16,0.1800
11.16,0.1800
11.16,0.1800
11.16,0.1800
11.16,0.1800
11.16,0.1800
11.16,0.1800
11.16,0.1800
11.36,0.1800
11.36,0.1800
11.36,0.1900
11.36,0.1800
11.36,0.1800
11.36,0.1800
11.36,0.1800
11.36,0.1700
11.36,0.1800
11.36,0.1800
11.36,0.1800
11.36,0.1900
11.36,0.1800
11.36,0.1800
11.36,0.1800
11.36,0.1800
11.36,0.1800
11.36,0.1800
11.36,0.1800
11.36,0.1800
11.46,0.1800
11.46,0.1800
11.46,0.1800
11.46,0.1800
11.46,0.1800
11.46,0.1800
11.46,0.1900
11.46,0.1900
11.46,0.1800
11.46,0.1800
11.66,0.1900
11.66,0.1900
11.66,0.1800
11.66,0.1800
11.66,0.1800
11.66,0.1800
11.66,0.1800
11.66,0.1800
11.66,0.1900
11.66,0.1900
11.66,0.1900
11.66,0.1900
11.66,0.1900
11.66,0.1900
11.66,0.1900
11.66,0.1900
11.66,0.1900
11.66,0.1900
11.66,0.1900
11.66,0.1900
11.76,0.1900
11.76,0.1900
11.76,0.1800
11.76,0.1900
11.76,0.1900
11.76,0.1800
11.76,0.1800
11.76,0.1900
11.76,0.1800
11.76,0.1800
11.96,0.1900
11.96,0.1900
11.96,0.1900
11.96,0.1900
11.96,0.1800
11.96,0.2000
11.96,0.1900
11.96,0.1900
11.96,0.1900
11.96,0.1900
11.96,0.1900
11.96,0.1900
11.96,0.1800
11.96,0.1800
11.96,0.2000
11.96,0.1900
11.96,0.1900
11.96,0.2000
11.96,0.2000
11.96,0.1900
12.06,0.1900
12.06,0.1900
12.06,0.1900
12.06,0.1900
12.06,0.2000
12.06,0.2100
12.06,0.2000
12.06,0.1900
12.06,0.2000
12.06,0.1900
12.26,0.1900
12.26,0.2000
12.26,0.2000
12.26,0.2000
12.26,0.2000
12.26,0.2000
12.26,0.2000
12.26,0.2000
12.26,0.2000
12.26,0.1900
12.26,0.1900
12.26,0.1900
12.26,0.1900
12.26,0.2000
12.26,0.1900
12.26,0.1900
12.26,0.1900
12.26,0.2000
12.26,0.2000
12.36,0.1900
12.36,0.2000
12.36,0.2000
12.36,0.2000
12.36,0.1900
12.36,0.2000
12.36,0.2000
12.36,0.1900
12.36,0.2000
12.36,0.1900
12.46,0.2000
12.46,0.2000
12.46,0.1900
12.46,0.2000
12.46,0.2000
12.46,0.2000
12.46,0.2000
12.46,0.2000
12.46,0.2000
12.46,0.2000
12.56,0.2000
12.56,0.2000
12.56,0.2000
12.56,0.2000
12.56,0.2000
12.56,0.1900
12.56,0.1900
12.56,0.2000
12.56,0.1900
12.56,0.1900
12.76,0.1900
12.76,0.1900
12.76,0.1900
12.76,0.1900
12.76,0.1900
12.76,0.1900
12.76,0.1900
12.76,0.2000
12.76,0.1900
12.76,0.1900
12.76,0.1900
12.76,0.2000
12.76,0.2000
12.76,0.2000
12.76,0.1900
12.76,0.2000
12.76,0.2000
12.76,0.2000
12.76,0.2100
12.76,0.1900
12.86,0.2000
12.86,0.2000
12.86,0.2000
12.86,0.2000
12.86,0.2000
12.86,0.2000
12.86,0.2000
12.86,0.2000
12.86,0.2100
12.86,0.2000
12.96,0.2000
12.96,0.2100
12.96,0.2100
12.96,0.2100
12.96,0.2000
12.96,0.2000
12.96,0.2000
12.96,0.2100
12.96,0.2100
12.96,0.2100
13.06,0.2000
13.06,0.2000
13.06,0.2000
13.06,0.2100
13.06,0.2100
13.06,0.2000
13.06,0.2000
13.06,0.2000
13.06,0.2100
13.06,0.2100
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.2000
13.26,0.1900
13.26,0.1900
13.36,0.1900
13.36,0.1900
13.36,0.1900
13.36,0.1900
13.36,0.1900
13.36,0.1900
13.36,0.1900
13.36,0.1900
13.36,0.1900
13.36,0.1900
13.46,0.1900
13.46,0.1900
13.46,0.1900
13.46,0.1900
13.46,0.1900
14.56,0.3400
14.56,0.2200
14.56,0.2100
14.56,0.2100
14.56,0.2100
14.66,0.2100
14.66,0.2200
14.66,0.2100
14.66,0.2100
14.66,0.2100
14.66,0.2100
14.66,0.2200
14.66,0.2200
14.66,0.2200
14.86,0.2200
14.86,0.2200
14.86,0.2200
14.86,0.2200
14.86,0.2200
14.86,0.2200
14.86,0.2200
14.86,0.2200
14.86,0.2300
14.86,0.2300
14.86,0.2300
14.86,0.2200
14.86,0.2300
14.86,0.2200
14.86,0.2200
14.86,0.2200
14.86,0.2200
14.86,0.2200
14.86,0.2300
14.86,0.2300
14.96,0.2300
14.96,0.2300
14.96,0.2300
14.96,0.2300
14.96,0.2300
14.96,0.2300
14.96,0.2300
14.96,0.2300
14.96,0.2300
14.96,0.2300
15.06,0.2300
15.06,0.2300
15.06,0.2300
15.06,0.2300
15.06,0.2300
15.06,0.2300
15.06,0.2300
15.06,0.2300
15.06,0.2300
15.06,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.26,0.2300
15.36,0.2300
15.36,0.2300
15.36,0.2300
15.36,0.2300
15.66,0.2900
15.66,0.2400
16.26,0.3500
16.26,0.2600
16.26,0.2500
16.26,0.2500
16.26,0.2500
16.26,0.2500
16.26,0.2500
16.26,0.2500
16.26,0.2500
16.36,0.2600
16.36,0.2500
16.36,0.2600
16.36,0.2600
16.36,0.2600
16.36,0.2600
16.36,0.2600
16.36,0.2500
16.36,0.2500
16.36,0.2600
16.46,0.2700
16.46,0.2800
16.46,0.2800
16.46,0.2800
16.46,0.2800
16.46,0.2900
16.46,0.2900
16.46,0.2900
16.46,0.2900
16.46,0.2900
16.66,0.2900
16.66,0.2800
16.66,0.2800
16.66,0.2800
16.66,0.2800
16.66,0.2700
16.66,0.2700
16.66,0.2600
16.66,0.2600
16.66,0.2600
16.66,0.2600
16.66,0.2600
16.66,0.2600
16.66,0.2600
16.66,0.2600
16.66,0.2600
16.66,0.2600
16.66,0.2600
16.66,0.2600
16.66,0.2600
16.76,0.2600
16.76,0.2700
16.76,0.2700
16.76,0.2600
16.76,0.2600
16.86,0.2600
17.46,0.4000
17.46,0.3400
17.46,0.3300
17.46,0.3400
17.46,0.3400
17.46,0.3400
17.46,0.3400
17.46,0.3400
17.46,0.3400
17.46,0.3400
17.46,0.3300
17.46,0.3300
17.46,0.3300
17.46,0.3200
17.56,0.3300
17.56,0.3300
17.56,0.3300
17.56,0.3200
17.56,0.3300
17.56,0.3200
17.56,0.3300
17.56,0.3300
17.56,0.3300
17.56,0.3200
17.66,0.3200
17.66,0.3200
17.66,0.3100
17.66,0.3100
17.66,0.3200
17.66,0.3300
17.66,0.3400
17.66,0.3400
17.66,0.3400
17.66,0.3400
17.86,0.3300
17.86,0.3300
17.86,0.3300
17.86,0.3300
17.86,0.3400
17.86,0.3400
17.86,0.3500
17.86,0.3400
17.86,0.3400
17.86,0.3400
17.86,0.3400
17.86,0.3400
17.86,0.3400
17.86,0.3400
17.86,0.3400
17.86,0.3500
17.86,0.3500
17.86,0.3500
17.86,0.3500
17.86,0.3500
17.96,0.3500
17.96,0.3500
17.96,0.3500
17.96,0.3500
17.96,0.3500
17.96,0.3500
17.96,0.3500
17.96,0.3600
17.96,0.3600
17.96,0.3500
18.16,0.3500
18.16,0.3500
18.16,0.3500
18.16,0.3400
18.16,0.3400
18.16,0.3400
18.16,0.3400
18.16,0.3400
18.16,0.3400
18.16,0.3400
18.16,0.3400
18.16,0.3400
18.16,0.3400
18.16,0.3400
18.16,0.3400
18.16,0.3300
18.16,0.3300
18.16,0.3300
18.16,0.3200
18.26,0.3300
18.26,0.3300
18.26,0.3400
18.26,0.3300
18.26,0.3300
18.26,0.3300
18.26,0.3300
18.26,0.3300
18.26,0.3300
18.26,0.3300
18.36,0.3300
18.36,0.3300
18.36,0.3200
18.36,0.3200
18.36,0.3300
18.36,0.3300
18.36,0.3200
18.36,0.3300
18.36,0.3300
18.36,0.3300
18.56,0.3300
18.56,0.3300
18.56,0.3300
18.56,0.3300
18.56,0.3300
18.56,0.3300
18.56,0.3400
18.56,0.3300
18.56,0.3400
18.56,0.3400
18.56,0.3400
18.56,0.3400
18.56,0.3400
18.56,0.3300
18.56,0.3300
18.56,0.3200
18.56,0.3300
18.56,0.3300
18.56,0.3200
18.56,0.3200
18.66,0.3100
18.66,0.3200
18.66,0.3200
18.66,0.3200
18.66,0.3200
18.66,0.3300
18.66,0.3100
18.66,0.3200
18.66,0.3100
18.66,0.3100
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.86,0.2900
18.96,0.2900
18.96,0.2900
18.96,0.2900
18.96,0.2900
18.96,0.2900
18.96,0.2900
18.96,0.3000
18.96,0.3000
18.96,0.3000
18.96,0.3000
19.06,0.3000
19.06,0.3000
19.06,0.3000
19.06,0.3000
19.06,0.3000
19.06,0.3000
19.06,0.3000
19.06,0.3000
19.06,0.3100
19.06,0.3100
19.16,0.3100
19.16,0.3100
19.16,0.3100
